step,train_acc,test_acc,loss
50,3.41796875,3.076171875,3.4438657760620117
100,3.1005859375,3.369140625,3.4454262256622314
150,2.978515625,3.1005859375,3.4359426498413086
200,3.41796875,3.3447265625,3.4530603885650635
250,3.5888671875,2.8564453125,3.4382119178771973
300,3.2470703125,3.173828125,3.4359612464904785
350,3.662109375,3.0517578125,3.441288709640503
400,3.369140625,3.2958984375,3.43833065032959
450,3.1005859375,2.9052734375,3.4347190856933594
500,3.2958984375,3.2958984375,3.4325618743896484
550,3.4912109375,3.076171875,3.437268018722534
600,3.466796875,3.173828125,3.4345016479492188
650,3.4912109375,3.076171875,3.436788558959961
700,2.9296875,3.3203125,3.436840534210205
750,3.7353515625,3.02734375,3.432425022125244
800,3.4423828125,3.3447265625,3.435689926147461
850,3.1005859375,3.1005859375,3.4382762908935547
900,3.0517578125,3.515625,3.4389305114746094
950,3.662109375,3.3203125,3.4345200061798096
1000,3.41796875,3.466796875,3.436154365539551
1050,3.0029296875,3.3203125,3.4328646659851074
1100,2.783203125,3.369140625,3.436647415161133
1150,3.22265625,3.0517578125,3.4357738494873047
1200,3.22265625,3.2958984375,3.433551788330078
1250,3.3935546875,3.173828125,3.435725688934326
1300,3.3935546875,3.466796875,3.435105562210083
1350,2.5390625,3.125,3.434541702270508
1400,3.02734375,3.3447265625,3.4326748847961426
1450,2.7587890625,3.6376953125,3.432534694671631
1500,3.02734375,3.564453125,3.4333877563476562
1550,3.466796875,3.2470703125,3.4324209690093994
1600,3.076171875,3.6376953125,3.4366884231567383
1650,2.880859375,3.5888671875,3.4352474212646484
1700,2.880859375,2.7099609375,3.4331414699554443
1750,2.8564453125,3.662109375,3.4343881607055664
1800,2.9296875,2.9052734375,3.435788154602051
1850,3.41796875,3.0517578125,3.4323482513427734
1900,3.61328125,3.271484375,3.4347429275512695
1950,3.0029296875,3.564453125,3.4357876777648926
2000,3.125,2.587890625,3.4350743293762207
2050,3.41796875,3.5888671875,3.4315500259399414
2100,2.8564453125,3.2958984375,3.43542218208313
2150,3.02734375,3.564453125,3.4349775314331055
2200,3.1005859375,3.3935546875,3.434368133544922
2250,2.9296875,2.9296875,3.4323623180389404
2300,3.1494140625,2.8076171875,3.4330496788024902
2350,3.3935546875,3.2958984375,3.4335451126098633
2400,2.783203125,2.978515625,3.4337639808654785
2450,3.1494140625,3.1005859375,3.4358417987823486
2500,3.02734375,3.0029296875,3.433624744415283
2550,3.7353515625,2.978515625,3.435149669647217
2600,3.271484375,3.7353515625,3.435197114944458
2650,3.1005859375,3.2470703125,3.4361748695373535
2700,3.125,3.4912109375,3.434476852416992
2750,3.369140625,3.2470703125,3.434274911880493
2800,3.369140625,3.7353515625,3.4347548484802246
2850,3.271484375,3.2958984375,3.435718536376953
2900,3.5400390625,3.369140625,3.4337174892425537
2950,2.8076171875,3.3447265625,3.4347023963928223
3000,3.2470703125,3.125,3.433927536010742
3050,2.783203125,3.4423828125,3.435966968536377
3100,3.1005859375,4.00390625,3.4360504150390625
3150,3.3203125,3.80859375,3.434093475341797
3200,3.369140625,3.076171875,3.4342164993286133
3250,3.662109375,3.3447265625,3.4354419708251953
3300,3.5888671875,3.515625,3.435131549835205
3350,3.4423828125,2.783203125,3.436267852783203
3400,3.1982421875,2.978515625,3.4332895278930664
3450,3.2470703125,3.1982421875,3.436701536178589
3500,3.22265625,3.6865234375,3.4355058670043945
3550,3.076171875,3.3203125,3.434159755706787
3600,3.515625,3.22265625,3.4355459213256836
3650,3.61328125,2.63671875,3.437967300415039
3700,2.9052734375,3.2958984375,3.4326274394989014
3750,3.4423828125,2.8564453125,3.43599009513855
3800,3.6865234375,3.3935546875,3.4336302280426025
3850,3.173828125,3.173828125,3.4349236488342285
3900,3.1005859375,3.1494140625,3.4341928958892822
3950,3.2958984375,3.125,3.4350454807281494
4000,3.4912109375,3.076171875,3.4345788955688477
4050,3.0517578125,2.9541015625,3.433922529220581
4100,2.685546875,3.515625,3.4345998764038086
4150,3.5888671875,3.564453125,3.433138608932495
4200,2.63671875,3.173828125,3.4287362098693848
4250,3.173828125,3.41796875,3.4349045753479004
4300,3.2958984375,3.2958984375,3.433966636657715
4350,3.466796875,3.125,3.4346885681152344
4400,3.5888671875,3.1494140625,3.4355368614196777
4450,2.783203125,3.7841796875,3.4325191974639893
4500,3.125,3.5888671875,3.435244083404541
4550,3.3935546875,3.0517578125,3.434539794921875
4600,2.9052734375,3.271484375,3.4358882904052734
4650,3.2958984375,3.4912109375,3.4320273399353027
4700,3.271484375,3.22265625,3.435938835144043
4750,2.978515625,3.3203125,3.435983180999756
4800,3.2958984375,3.02734375,3.436079263687134
4850,3.0029296875,3.61328125,3.43379545211792
4900,2.9052734375,3.564453125,3.4335851669311523
4950,3.22265625,3.3447265625,3.4366793632507324
5000,3.3447265625,3.173828125,3.4348530769348145
5050,3.466796875,3.4423828125,3.4371871948242188
5100,3.2958984375,2.734375,3.4337615966796875
5150,3.369140625,3.41796875,3.435812473297119
5200,2.9052734375,3.1005859375,3.4346389770507812
5250,3.5400390625,3.5400390625,3.431619644165039
5300,3.1982421875,3.3203125,3.436729669570923
5350,2.83203125,3.1982421875,3.4350156784057617
5400,3.6376953125,3.41796875,3.4360969066619873
5450,3.6376953125,2.9541015625,3.436589241027832
5500,2.880859375,3.2470703125,3.4351418018341064
5550,3.515625,3.125,3.4337847232818604
5600,3.6865234375,3.2958984375,3.4353458881378174
5650,3.41796875,3.2958984375,3.4330503940582275
5700,3.6865234375,3.2470703125,3.43391752243042
5750,3.564453125,3.076171875,3.432406425476074
5800,3.5888671875,3.6376953125,3.4317991733551025
5850,3.2470703125,3.2958984375,3.4361844062805176
5900,3.125,2.978515625,3.432894706726074
5950,3.3203125,3.2470703125,3.4347541332244873
6000,3.4912109375,3.173828125,3.4332449436187744
6050,2.7587890625,3.4423828125,3.4337077140808105
6100,3.5400390625,2.9052734375,3.4349188804626465
6150,3.4912109375,2.9052734375,3.430652618408203
6200,3.369140625,3.22265625,3.4340133666992188
6250,3.173828125,4.4921875,3.43452525138855
6300,3.1982421875,3.9306640625,3.435105085372925
6350,2.9296875,3.6865234375,3.432828903198242
6400,3.3447265625,3.173828125,3.4337100982666016
6450,3.2470703125,3.2958984375,3.436624765396118
6500,3.173828125,3.3935546875,3.4346957206726074
