step,train_acc,test_acc,loss
50,3.759765625,3.076171875,3.4517135620117188
100,3.8330078125,3.1494140625,3.425675392150879
150,4.00390625,2.34375,3.4233808517456055
200,5.810546875,3.662109375,3.416612148284912
250,15.4052734375,11.4990234375,2.8855056762695312
300,51.025390625,46.3623046875,1.7511403560638428
350,82.9833984375,79.736328125,0.9893760681152344
400,99.12109375,98.2421875,0.299040287733078
450,99.951171875,99.9267578125,0.12789882719516754
500,100.0,99.951171875,0.07620464265346527
550,99.9755859375,100.0,0.05094749853014946
600,99.70703125,99.462890625,0.08454383909702301
650,100.0,100.0,0.031129606068134308
700,100.0,100.0,0.024525240063667297
750,100.0,100.0,0.016496185213327408
800,99.609375,99.267578125,0.11926760524511337
850,100.0,100.0,0.04019962623715401
900,100.0,100.0,0.0316782146692276
950,100.0,100.0,0.0251062773168087
1000,42.96875,42.2119140625,2.222015380859375
1050,100.0,99.9267578125,0.08803395926952362
1100,100.0,100.0,0.048528045415878296
1150,100.0,100.0,0.0369766503572464
1200,100.0,100.0,0.028105253353714943
1250,100.0,100.0,0.08015058189630508
1300,100.0,100.0,0.03695298731327057
1350,100.0,100.0,0.02796434983611107
1400,100.0,100.0,0.019754208624362946
1450,100.0,99.951171875,0.04248076677322388
1500,100.0,100.0,0.02724914252758026
1550,100.0,100.0,0.02097608894109726
1600,57.4462890625,58.30078125,1.6316609382629395
1650,100.0,99.9755859375,0.048887547105550766
1700,100.0,100.0,0.03318885713815689
1750,100.0,100.0,0.025471925735473633
1800,97.9248046875,97.9736328125,0.1801954060792923
1850,100.0,100.0,0.0334586538374424
1900,100.0,100.0,0.024826642125844955
1950,100.0,100.0,0.019030995666980743
2000,98.7548828125,98.4130859375,0.19887769222259521
2050,100.0,100.0,0.04119423031806946
2100,100.0,100.0,0.030643019825220108
2150,100.0,100.0,0.02369176223874092
2200,30.0537109375,29.931640625,2.5824780464172363
2250,100.0,99.9755859375,0.1353965550661087
2300,100.0,100.0,0.05059013143181801
2350,100.0,100.0,0.03479249030351639
2400,99.9755859375,99.853515625,0.11442077159881592
2450,100.0,100.0,0.04056141525506973
2500,100.0,100.0,0.030413327738642693
2550,100.0,100.0,0.021693173795938492
2600,100.0,99.9755859375,0.05417100340127945
2650,100.0,100.0,0.029054172337055206
2700,100.0,100.0,0.023338545113801956
2750,15.3564453125,15.3564453125,3.254838466644287
2800,99.31640625,98.974609375,0.2473018765449524
2850,100.0,100.0,0.0587337464094162
2900,100.0,100.0,0.033212240785360336
2950,99.267578125,99.0966796875,0.20724953711032867
3000,100.0,100.0,0.045530255883932114
3050,100.0,100.0,0.03177095204591751
3100,100.0,100.0,0.025304526090621948
3150,64.208984375,62.451171875,1.4458528757095337
3200,100.0,99.8046875,0.11131542921066284
3250,100.0,100.0,0.049874477088451385
3300,26.708984375,28.8330078125,3.4678866863250732
3350,100.0,100.0,0.08167287707328796
3400,100.0,100.0,0.04219713807106018
3450,100.0,100.0,0.03222820907831192
3500,90.52734375,90.6982421875,0.48845338821411133
3550,100.0,100.0,0.03732573986053467
3600,100.0,100.0,0.029875870794057846
3650,100.0,100.0,0.023193085566163063
3700,94.677734375,94.3603515625,0.4434794783592224
3750,100.0,100.0,0.05055394396185875
3800,100.0,100.0,0.03339911252260208
3850,33.30078125,33.349609375,4.7273359298706055
3900,99.8779296875,99.8291015625,0.10904689133167267
3950,100.0,100.0,0.03671255335211754
4000,100.0,100.0,0.024540500715374947
4050,10.302734375,10.05859375,6.205778121948242
4100,97.5830078125,97.8271484375,0.2530648410320282
4150,100.0,99.9755859375,0.07131767272949219
4200,100.0,100.0,0.0378337986767292
4250,97.705078125,97.119140625,0.2028736174106598
4300,100.0,100.0,0.03340953215956688
4350,100.0,100.0,0.024989064782857895
4400,100.0,100.0,0.018791237846016884
4450,100.0,100.0,0.012602319940924644
4500,97.6806640625,97.65625,0.31608903408050537
4550,100.0,99.9755859375,0.03414677828550339
4600,100.0,100.0,0.02414456196129322
4650,99.90234375,99.8779296875,0.030170995742082596
4700,99.9755859375,99.951171875,0.06183471903204918
4750,100.0,100.0,0.029483966529369354
4800,100.0,100.0,0.023485984653234482
4850,99.90234375,99.9267578125,0.01767071895301342
4900,21.6552734375,19.82421875,3.025536060333252
4950,99.8779296875,99.853515625,0.050944678485393524
5000,100.0,99.9755859375,0.02307615429162979
5050,100.0,100.0,0.017926642671227455
5100,100.0,100.0,0.015537342987954617
5150,99.4384765625,99.0478515625,0.14623944461345673
5200,100.0,100.0,0.028493918478488922
5250,100.0,99.9755859375,0.021454179659485817
5300,100.0,100.0,0.017697162926197052
5350,100.0,99.9755859375,0.011784180998802185
