step,train_acc,test_acc,loss
50,3.6376953125,2.8564453125,3.4369332790374756
100,3.8818359375,3.0517578125,3.42987322807312
150,3.6865234375,2.880859375,3.4446330070495605
200,4.58984375,3.125,3.407424211502075
250,7.666015625,4.7607421875,3.336848258972168
300,33.544921875,27.197265625,2.3621602058410645
350,90.1123046875,87.3779296875,0.9267346858978271
400,99.0966796875,98.92578125,0.42142510414123535
450,99.90234375,99.853515625,0.21714463829994202
500,99.951171875,99.90234375,0.13980787992477417
550,99.9755859375,99.951171875,0.07186436653137207
600,100.0,99.951171875,0.04377458989620209
650,100.0,99.951171875,0.022048400714993477
700,100.0,99.9755859375,0.009565182030200958
750,99.9755859375,99.90234375,0.049603383988142014
800,99.9755859375,100.0,0.021139666438102722
850,100.0,99.9755859375,0.016406651586294174
900,100.0,100.0,0.011337610892951488
950,74.5849609375,73.095703125,0.7816357612609863
1000,100.0,99.951171875,0.03817569464445114
1050,100.0,99.951171875,0.022853700444102287
1100,100.0,99.9267578125,0.01727556437253952
1150,100.0,99.9755859375,0.013827238231897354
1200,94.9951171875,94.1162109375,0.3335922658443451
1250,100.0,100.0,0.050355806946754456
1300,100.0,99.9755859375,0.027606263756752014
1350,100.0,99.951171875,0.02048083022236824
1400,100.0,100.0,0.01633937656879425
1450,93.603515625,92.5537109375,0.5202523469924927
1500,100.0,99.9755859375,0.0599670484662056
1550,100.0,99.90234375,0.03245255723595619
1600,100.0,100.0,0.022556552663445473
1650,100.0,100.0,0.01767662540078163
1700,99.7314453125,99.609375,0.12788185477256775
1750,100.0,100.0,0.035125650465488434
1800,100.0,99.951171875,0.023664765059947968
1850,100.0,99.951171875,0.01839744672179222
1900,99.951171875,99.90234375,0.08343732357025146
1950,100.0,100.0,0.029439549893140793
2000,100.0,99.9755859375,0.020351432263851166
2050,100.0,100.0,0.015962760895490646
2100,99.609375,99.21875,0.22186321020126343
2150,99.9755859375,99.9755859375,0.051411863416433334
2200,100.0,100.0,0.025784824043512344
2250,100.0,100.0,0.01889031007885933
2300,99.4140625,99.3408203125,0.12745141983032227
2350,99.9755859375,100.0,0.03446366637945175
2400,100.0,99.9755859375,0.022735467180609703
2450,100.0,100.0,0.01794246956706047
2500,97.0947265625,96.6064453125,0.2906661927700043
2550,100.0,100.0,0.04296509921550751
2600,100.0,100.0,0.027546580880880356
2650,59.6435546875,59.912109375,1.4916352033615112
2700,99.9755859375,99.9755859375,0.05803234875202179
2750,99.9755859375,99.9755859375,0.03138983994722366
2800,99.90234375,99.90234375,0.02377108484506607
2850,29.2236328125,29.052734375,2.4239420890808105
2900,99.951171875,99.9267578125,0.09839271008968353
2950,100.0,99.9755859375,0.04042239859700203
3000,99.9267578125,99.9755859375,0.02949574589729309
3050,98.7548828125,98.3642578125,0.15524286031723022
3100,99.7802734375,99.6826171875,0.042671941220760345
3150,99.951171875,99.9755859375,0.029248621314764023
3200,97.4853515625,96.7529296875,0.15589961409568787
3250,100.0,100.0,0.03372686356306076
3300,99.9755859375,100.0,0.02289964258670807
3350,67.6513671875,63.6962890625,1.0083048343658447
