step,train_acc,test_acc,loss
50,3.3203125,3.173828125,3.450263738632202
100,3.125,2.880859375,3.4405055046081543
150,3.4912109375,3.515625,3.433061122894287
200,3.173828125,3.3935546875,3.4367666244506836
250,3.173828125,3.759765625,3.4417614936828613
300,3.2470703125,3.0517578125,3.4374001026153564
350,3.1982421875,3.3447265625,3.437537431716919
400,3.1494140625,2.9052734375,3.434516429901123
450,3.22265625,2.9541015625,3.4382972717285156
500,3.564453125,3.271484375,3.4385547637939453
550,3.173828125,3.5888671875,3.434880018234253
600,3.41796875,3.125,3.4348485469818115
650,3.22265625,3.173828125,3.431260108947754
700,3.2958984375,3.5400390625,3.440463066101074
750,3.6376953125,3.1982421875,3.435227394104004
800,3.759765625,3.515625,3.4376134872436523
850,2.9296875,2.880859375,3.434896230697632
900,3.4423828125,3.076171875,3.4329710006713867
950,3.2958984375,3.076171875,3.436103343963623
1000,3.0029296875,3.271484375,3.4357242584228516
1050,3.3203125,3.1982421875,3.4368057250976562
1100,3.2958984375,3.369140625,3.431928873062134
1150,3.1005859375,3.4423828125,3.4363386631011963
1200,3.3935546875,3.4423828125,3.4370288848876953
1250,3.369140625,3.173828125,3.431514263153076
1300,3.02734375,3.271484375,3.4369282722473145
1350,2.7587890625,2.978515625,3.4337644577026367
1400,3.515625,3.2958984375,3.435894012451172
1450,3.1494140625,3.076171875,3.4328792095184326
1500,2.7099609375,2.783203125,3.4355216026306152
1550,3.1982421875,2.783203125,3.4305219650268555
1600,3.5888671875,3.1494140625,3.432555913925171
1650,3.3447265625,3.2470703125,3.4354896545410156
1700,3.5400390625,2.880859375,3.431914806365967
1750,3.125,3.3935546875,3.432950019836426
1800,3.515625,2.9052734375,3.435532331466675
1850,3.2958984375,3.02734375,3.4334535598754883
1900,2.783203125,3.22265625,3.4349703788757324
1950,3.2958984375,3.1982421875,3.4353394508361816
2000,3.466796875,3.369140625,3.4353909492492676
2050,3.41796875,3.0517578125,3.433434247970581
2100,3.0517578125,2.9052734375,3.436060905456543
2150,3.2958984375,3.0517578125,3.4356770515441895
2200,2.8564453125,3.125,3.431537628173828
2250,2.880859375,2.83203125,3.435346841812134
2300,3.8330078125,2.978515625,3.435384750366211
2350,3.0029296875,3.41796875,3.4400081634521484
2400,3.515625,3.0029296875,3.434997320175171
2450,3.5400390625,2.9052734375,3.4339113235473633
2500,3.369140625,3.1982421875,3.4306557178497314
2550,3.4912109375,3.5400390625,3.4327197074890137
2600,3.61328125,2.783203125,3.4346933364868164
2650,3.2470703125,3.271484375,3.4351930618286133
2700,3.125,3.22265625,3.4339890480041504
2750,3.80859375,2.7587890625,3.4350743293762207
2800,3.1982421875,2.9541015625,3.434412956237793
2850,2.978515625,3.0517578125,3.435626745223999
2900,4.00390625,3.02734375,3.436980724334717
2950,3.2470703125,3.515625,3.434072732925415
3000,3.271484375,3.173828125,3.4337260723114014
3050,3.6376953125,2.7099609375,3.4339871406555176
3100,3.369140625,3.1005859375,3.432162284851074
3150,3.3203125,2.978515625,3.433218002319336
3200,3.466796875,3.4912109375,3.435373544692993
3250,3.466796875,3.271484375,3.433345317840576
3300,3.2958984375,3.4423828125,3.4343841075897217
3350,2.8564453125,3.515625,3.4342141151428223
3400,3.3447265625,2.978515625,3.434053421020508
3450,2.880859375,3.3935546875,3.4341626167297363
3500,3.4423828125,3.857421875,3.437993049621582
3550,3.5400390625,2.8564453125,3.435173988342285
3600,3.5400390625,2.9541015625,3.4349656105041504
3650,3.0029296875,2.8076171875,3.43388032913208
3700,2.587890625,3.3447265625,3.43538498878479
