step,train_acc,test_acc,loss
50,2.83203125,2.83203125,3.44924259185791
100,3.857421875,2.9541015625,3.4349937438964844
150,3.3447265625,3.2958984375,3.4368345737457275
200,3.076171875,3.4423828125,3.450406789779663
250,3.22265625,2.8564453125,3.444434642791748
300,3.7353515625,3.2958984375,3.447679042816162
350,3.0517578125,3.125,3.4465575218200684
400,2.8564453125,3.2470703125,3.433891534805298
450,3.61328125,3.22265625,3.4381189346313477
500,3.41796875,3.02734375,3.450197696685791
550,3.02734375,3.4423828125,3.4353342056274414
600,3.3447265625,2.9052734375,3.4365432262420654
650,2.7587890625,3.125,3.434218406677246
700,3.22265625,2.978515625,3.4360995292663574
750,3.369140625,3.2470703125,3.4346745014190674
800,3.564453125,2.9052734375,3.4407260417938232
850,2.4658203125,3.3935546875,3.4321107864379883
900,3.173828125,3.466796875,3.434536933898926
950,3.3447265625,3.2958984375,3.4327657222747803
1000,3.1494140625,3.02734375,3.4343483448028564
1050,3.1494140625,2.9052734375,3.432314872741699
1100,3.0029296875,3.6865234375,3.434556484222412
1150,3.22265625,3.02734375,3.4334144592285156
1200,3.076171875,3.22265625,3.432556390762329
1250,3.0029296875,3.1982421875,3.439445972442627
1300,3.5888671875,3.076171875,3.432004928588867
1350,2.8076171875,3.662109375,3.4357094764709473
1400,3.515625,3.0029296875,3.4340639114379883
1450,3.1494140625,2.6123046875,3.4356837272644043
1500,3.5888671875,3.41796875,3.4353151321411133
1550,3.41796875,3.369140625,3.4334475994110107
1600,3.41796875,3.41796875,3.43381667137146
1650,3.2958984375,3.02734375,3.435765266418457
1700,3.3203125,3.173828125,3.435696601867676
1750,2.6123046875,3.2470703125,3.4340062141418457
1800,3.22265625,2.9541015625,3.4368038177490234
1850,3.0517578125,3.173828125,3.433645009994507
1900,3.5400390625,3.369140625,3.4332377910614014
1950,3.0029296875,3.2958984375,3.4345297813415527
2000,3.3203125,3.271484375,3.433824300765991
2050,3.125,3.515625,3.434652328491211
2100,3.173828125,3.564453125,3.4356307983398438
2150,3.125,3.466796875,3.4353561401367188
2200,3.0029296875,3.6376953125,3.434964418411255
2250,3.271484375,3.61328125,3.434286594390869
2300,2.9541015625,3.1494140625,3.434889793395996
2350,3.1494140625,3.3447265625,3.4348344802856445
2400,3.2958984375,3.3935546875,3.4334957599639893
2450,3.1005859375,2.7587890625,3.4313344955444336
2500,3.173828125,3.22265625,3.435821533203125
2550,3.1982421875,3.369140625,3.435509204864502
2600,3.369140625,3.076171875,3.4349892139434814
2650,3.1005859375,3.2470703125,3.4343886375427246
2700,3.2470703125,3.7353515625,3.4355835914611816
2750,3.41796875,2.9052734375,3.4377739429473877
2800,3.173828125,3.2470703125,3.435049533843994
2850,3.4912109375,2.880859375,3.4337449073791504
2900,3.173828125,3.1494140625,3.435192108154297
2950,3.0029296875,2.8564453125,3.4339170455932617
3000,3.0029296875,2.8564453125,3.435999631881714
3050,3.173828125,2.9541015625,3.4312658309936523
3100,2.9296875,3.662109375,3.4359757900238037
3150,2.978515625,3.369140625,3.438000440597534
3200,3.2958984375,3.22265625,3.4340028762817383
3250,3.466796875,3.0517578125,3.433831214904785
3300,3.5400390625,2.6611328125,3.4346585273742676
3350,3.41796875,3.5888671875,3.4338834285736084
3400,3.1494140625,3.2470703125,3.4347004890441895
3450,3.466796875,3.0517578125,3.4327774047851562
3500,3.1982421875,3.6865234375,3.4338765144348145
3550,3.3203125,3.22265625,3.434420347213745
3600,3.02734375,3.7109375,3.4360408782958984
3650,3.2958984375,2.978515625,3.432882308959961
3700,2.9541015625,3.125,3.4326138496398926
3750,3.3447265625,3.5400390625,3.4359827041625977
3800,3.3935546875,3.662109375,3.4333455562591553
3850,3.02734375,3.61328125,3.434044361114502
3900,3.22265625,3.4423828125,3.4330902099609375
3950,3.466796875,3.1494140625,3.4345483779907227
4000,3.466796875,3.22265625,3.4339182376861572
4050,3.02734375,3.1982421875,3.4348082542419434
4100,3.1005859375,3.0029296875,3.4329705238342285
4150,3.1005859375,3.22265625,3.433344602584839
4200,2.83203125,3.369140625,3.43345308303833
4250,3.3447265625,3.1005859375,3.4321951866149902
4300,3.1982421875,3.076171875,3.436202049255371
4350,3.1494140625,3.4423828125,3.4339282512664795
4400,3.5888671875,3.3447265625,3.437361717224121
4450,3.369140625,3.271484375,3.4337916374206543
4500,2.5146484375,2.978515625,3.4347739219665527
4550,3.1494140625,3.7353515625,3.4351649284362793
4600,3.41796875,3.4423828125,3.434312343597412
4650,3.4423828125,3.3447265625,3.436356782913208
4700,3.173828125,3.759765625,3.43343448638916
4750,3.466796875,3.3447265625,3.4368951320648193
4800,3.41796875,3.1005859375,3.433711528778076
4850,2.9296875,3.4912109375,3.4343550205230713
4900,2.63671875,2.978515625,3.435255289077759
4950,3.173828125,3.173828125,3.4337477684020996
5000,3.076171875,3.1005859375,3.4357290267944336
5050,3.125,3.125,3.434567451477051
5100,3.369140625,3.369140625,3.4363722801208496
5150,3.61328125,3.466796875,3.4351730346679688
5200,3.1494140625,3.2958984375,3.4346885681152344
5250,2.5390625,3.3447265625,3.433713436126709
5300,2.197265625,2.9052734375,3.4334702491760254
5350,2.880859375,3.3935546875,3.4344990253448486
5400,3.4423828125,3.5888671875,3.4323172569274902
5450,2.9541015625,3.4423828125,3.4361824989318848
5500,3.4423828125,3.2958984375,3.43239164352417
5550,3.22265625,3.1494140625,3.435652494430542
5600,3.1982421875,2.9052734375,3.434645414352417
5650,2.978515625,3.0029296875,3.4354629516601562
5700,3.1005859375,3.4912109375,3.435054063796997
5750,3.7109375,3.3935546875,3.4340286254882812
5800,2.9296875,3.5400390625,3.43402361869812
5850,3.125,2.783203125,3.4330949783325195
5900,3.125,3.369140625,3.4343626499176025
5950,3.0517578125,2.880859375,3.4358975887298584
6000,2.880859375,3.0029296875,3.4341726303100586
6050,3.466796875,3.466796875,3.433863639831543
6100,3.3447265625,3.3935546875,3.4340779781341553
6150,3.515625,3.5888671875,3.4349255561828613
6200,3.173828125,3.0029296875,3.434278726577759
6250,3.2958984375,3.02734375,3.4362452030181885
6300,3.4423828125,3.3203125,3.4325454235076904
6350,3.4912109375,3.173828125,3.433276653289795
6400,3.466796875,3.857421875,3.4354705810546875
6450,3.076171875,3.2958984375,3.4342803955078125
6500,3.076171875,3.2958984375,3.433220148086548
6550,2.7099609375,3.5400390625,3.4328598976135254
6600,2.783203125,2.783203125,3.4335556030273438
6650,3.369140625,3.0517578125,3.4367105960845947
6700,3.173828125,2.978515625,3.434927463531494
6750,2.83203125,2.9296875,3.4335899353027344
6800,3.1494140625,3.564453125,3.4346790313720703
6850,3.0517578125,3.1982421875,3.433279514312744
6900,3.3935546875,3.7109375,3.435275077819824
6950,3.515625,3.1005859375,3.4352760314941406
7000,3.466796875,3.3203125,3.435436725616455
7050,3.0029296875,3.1005859375,3.4361572265625
7100,2.5634765625,3.3203125,3.4333667755126953
7150,3.466796875,3.125,3.4370620250701904
7200,3.076171875,3.7353515625,3.4332118034362793
7250,3.1494140625,3.173828125,3.432985782623291
7300,2.83203125,3.125,3.4327619075775146
7350,3.564453125,3.1005859375,3.435117244720459
7400,2.9541015625,3.9306640625,3.434330701828003
7450,2.978515625,2.7587890625,3.4345641136169434
7500,3.02734375,2.978515625,3.433018684387207
7550,2.83203125,3.369140625,3.4348201751708984
7600,3.2470703125,3.1005859375,3.4360690116882324
7650,3.3203125,2.8564453125,3.4344964027404785
7700,3.02734375,3.41796875,3.4338574409484863
7750,3.2470703125,2.9541015625,3.4336376190185547
7800,2.685546875,3.3935546875,3.4363045692443848
7850,2.9052734375,3.6376953125,3.4354710578918457
7900,3.125,3.0029296875,3.4382777214050293
7950,3.6376953125,3.3935546875,3.435319423675537
8000,3.662109375,3.1005859375,3.433704137802124
8050,3.41796875,3.076171875,3.4348788261413574
8100,3.2470703125,3.3203125,3.4341726303100586
8150,3.271484375,2.734375,3.432255983352661
8200,2.8076171875,3.125,3.435981273651123
8250,3.369140625,3.955078125,3.4330554008483887
8300,3.125,3.3203125,3.43381667137146
8350,3.3203125,3.02734375,3.4326906204223633
8400,3.173828125,3.271484375,3.433523178100586
8450,3.515625,3.41796875,3.4358065128326416
8500,3.0517578125,3.369140625,3.4329051971435547
8550,2.8564453125,3.1005859375,3.435547351837158
8600,3.1982421875,2.8564453125,3.435863494873047
8650,3.2958984375,3.22265625,3.4316084384918213
8700,3.466796875,3.271484375,3.4355835914611816
8750,3.173828125,2.7099609375,3.435330390930176
8800,3.3203125,3.1005859375,3.4344911575317383
8850,3.1494140625,3.22265625,3.4359922409057617
8900,3.3447265625,3.3203125,3.432938575744629
8950,3.515625,3.1005859375,3.433198928833008
9000,3.2470703125,2.8076171875,3.435793161392212
9050,3.369140625,2.978515625,3.4337148666381836
9100,3.515625,3.173828125,3.433441638946533
9150,3.3447265625,3.22265625,3.434352397918701
9200,3.1494140625,3.1005859375,3.435462474822998
9250,3.466796875,3.02734375,3.435634136199951
9300,3.2958984375,3.4423828125,3.43601393699646
9350,3.369140625,3.1494140625,3.4347310066223145
9400,3.369140625,2.9541015625,3.435286521911621
9450,2.9296875,3.1982421875,3.433302879333496
9500,2.978515625,3.41796875,3.4352359771728516
9550,3.4423828125,3.2958984375,3.4374284744262695
9600,3.271484375,3.1982421875,3.436781644821167
9650,3.61328125,3.3447265625,3.433302402496338
9700,3.41796875,3.0029296875,3.4347500801086426
9750,3.41796875,3.5400390625,3.435687303543091
9800,3.3935546875,3.41796875,3.437164783477783
9850,3.0029296875,3.1494140625,3.4334230422973633
9900,3.1982421875,2.880859375,3.4338226318359375
9950,3.271484375,3.0029296875,3.430487632751465
10000,3.2470703125,3.369140625,3.4362101554870605
10050,3.1494140625,3.271484375,3.433894634246826
10100,2.8076171875,3.1982421875,3.4344944953918457
10150,3.1494140625,3.173828125,3.4346985816955566
10200,2.5634765625,3.4912109375,3.43507719039917
10250,2.5146484375,2.587890625,3.4324698448181152
10300,3.8818359375,3.61328125,3.4358694553375244
10350,3.4912109375,3.3447265625,3.433194398880005
10400,2.9296875,3.2470703125,3.4338386058807373
10450,2.9541015625,3.61328125,3.4350738525390625
10500,3.22265625,3.662109375,3.4340600967407227
10550,3.173828125,3.6865234375,3.4344749450683594
10600,2.8564453125,3.173828125,3.4346022605895996
10650,3.3203125,2.880859375,3.431246757507324
10700,3.2958984375,3.0517578125,3.433519124984741
10750,3.564453125,3.5400390625,3.4354357719421387
10800,3.5400390625,2.880859375,3.4349966049194336
10850,3.3203125,3.0517578125,3.4347026348114014
10900,3.1005859375,3.1982421875,3.4379286766052246
10950,3.3447265625,3.0029296875,3.435899257659912
11000,3.02734375,2.978515625,3.4353575706481934
11050,3.3203125,3.271484375,3.4369301795959473
11100,3.1982421875,3.1005859375,3.4316365718841553
11150,2.8564453125,3.61328125,3.4339823722839355
11200,3.662109375,2.9052734375,3.4342522621154785
11250,3.3447265625,3.369140625,3.4328675270080566
11300,2.8564453125,2.9052734375,3.434713840484619
11350,3.3935546875,2.63671875,3.4364871978759766
11400,3.3935546875,3.0029296875,3.434812068939209
11450,3.1005859375,3.1005859375,3.433745861053467
11500,3.5400390625,3.466796875,3.4346649646759033
11550,3.662109375,3.271484375,3.435917854309082
11600,3.173828125,3.6865234375,3.4341158866882324
11650,2.9052734375,3.41796875,3.4307353496551514
11700,3.6376953125,3.3203125,3.434351921081543
11750,3.1982421875,3.6376953125,3.4355688095092773
11800,3.271484375,2.8076171875,3.435884952545166
11850,3.5888671875,3.1982421875,3.4340152740478516
11900,3.369140625,3.1494140625,3.435131788253784
11950,3.3203125,3.173828125,3.436551094055176
12000,3.173828125,3.173828125,3.432155132293701
12050,3.466796875,3.2470703125,3.43557071685791
12100,3.3203125,2.6611328125,3.4337267875671387
12150,2.880859375,3.2470703125,3.4339890480041504
12200,3.5400390625,3.6376953125,3.4336161613464355
12250,3.3447265625,2.978515625,3.4324183464050293
12300,3.4912109375,2.7587890625,3.4342098236083984
12350,3.369140625,3.173828125,3.434021472930908
12400,3.41796875,3.1005859375,3.4351418018341064
12450,2.9541015625,3.7353515625,3.433675765991211
12500,2.83203125,2.734375,3.4334044456481934
12550,3.173828125,2.9541015625,3.433652639389038
12600,3.0029296875,2.783203125,3.434802532196045
12650,3.271484375,3.7109375,3.4339988231658936
12700,3.3203125,3.125,3.434814214706421
12750,3.5888671875,3.173828125,3.4350671768188477
12800,3.3447265625,3.3935546875,3.435439109802246
12850,3.1494140625,3.4423828125,3.438281536102295
12900,3.22265625,2.9541015625,3.436020612716675
12950,3.6376953125,2.9296875,3.4340336322784424
13000,3.173828125,2.880859375,3.4358584880828857
13050,3.173828125,3.2470703125,3.4350991249084473
13100,2.783203125,3.1005859375,3.4329733848571777
13150,3.41796875,3.3935546875,3.4336841106414795
13200,3.662109375,2.8076171875,3.4335756301879883
13250,3.0517578125,3.5888671875,3.4356207847595215
13300,4.052734375,2.880859375,3.43444561958313
13350,2.880859375,3.0517578125,3.434156894683838
13400,3.125,3.1005859375,3.4332733154296875
13450,3.0029296875,3.1982421875,3.433100700378418
13500,3.076171875,2.9296875,3.4337270259857178
13550,3.955078125,3.2958984375,3.4353160858154297
13600,2.9296875,3.02734375,3.433091163635254
13650,2.978515625,3.1494140625,3.4342007637023926
13700,4.00390625,3.3447265625,3.4349255561828613
13750,3.515625,3.7109375,3.435337543487549
13800,3.076171875,3.2470703125,3.436394214630127
13850,3.1982421875,3.3203125,3.4326562881469727
13900,3.076171875,3.515625,3.4341378211975098
13950,3.9306640625,3.2958984375,3.433487892150879
14000,3.02734375,3.22265625,3.4316818714141846
14050,2.8076171875,2.6611328125,3.4350719451904297
