step,train_acc,test_acc,loss
50,3.662109375,3.1494140625,3.45940899848938
100,2.9052734375,3.369140625,3.439743995666504
150,2.5146484375,3.3935546875,3.450747013092041
200,2.8564453125,3.076171875,3.448568820953369
250,3.4423828125,3.0517578125,3.44069242477417
300,3.173828125,3.515625,3.441333770751953
350,3.2958984375,3.076171875,3.441741943359375
400,3.369140625,3.955078125,3.434676170349121
450,3.564453125,3.173828125,3.4370808601379395
500,2.685546875,3.41796875,3.438444137573242
550,3.02734375,3.1494140625,3.4375863075256348
600,3.22265625,3.173828125,3.435265064239502
650,2.978515625,3.22265625,3.4402594566345215
700,3.0029296875,2.8564453125,3.433079242706299
750,3.0029296875,3.1005859375,3.437462329864502
800,3.515625,3.2470703125,3.4338037967681885
850,3.1982421875,3.3935546875,3.4345197677612305
900,3.02734375,3.4912109375,3.432504415512085
950,3.1982421875,3.5888671875,3.433839797973633
1000,2.9296875,2.9052734375,3.4365386962890625
1050,3.173828125,3.1005859375,3.431445598602295
1100,3.3447265625,3.5400390625,3.436222553253174
1150,3.4423828125,3.6376953125,3.432760000228882
1200,3.02734375,3.125,3.4364125728607178
1250,3.2958984375,3.2958984375,3.436368465423584
1300,3.271484375,3.5400390625,3.436868190765381
1350,2.83203125,3.271484375,3.4371085166931152
1400,3.2958984375,3.515625,3.4325718879699707
1450,3.4423828125,2.9541015625,3.4367549419403076
1500,2.880859375,3.3447265625,3.4332876205444336
1550,2.9052734375,3.369140625,3.4350528717041016
1600,3.2470703125,2.978515625,3.434469699859619
1650,3.1005859375,3.61328125,3.433375835418701
1700,3.1494140625,3.0029296875,3.433924913406372
1750,3.0517578125,3.4423828125,3.431617259979248
1800,2.63671875,3.1005859375,3.4335575103759766
1850,3.3447265625,3.41796875,3.436145782470703
1900,3.1494140625,3.5400390625,3.4309117794036865
1950,2.978515625,3.173828125,3.4340343475341797
2000,3.61328125,3.5888671875,3.4354262351989746
2050,3.3447265625,3.6865234375,3.4332022666931152
2100,3.173828125,3.173828125,3.4347431659698486
2150,3.1982421875,3.564453125,3.4349427223205566
2200,2.978515625,3.41796875,3.4351930618286133
2250,3.5888671875,3.0517578125,3.4337024688720703
2300,3.662109375,2.978515625,3.4357941150665283
2350,2.587890625,3.0517578125,3.434276580810547
2400,3.1005859375,3.662109375,3.4354145526885986
2450,3.5888671875,3.515625,3.4329612255096436
2500,3.173828125,2.6611328125,3.4335107803344727
2550,2.9541015625,3.1494140625,3.433548927307129
2600,3.02734375,3.3203125,3.4347262382507324
2650,3.2470703125,3.22265625,3.430326461791992
2700,3.515625,3.564453125,3.432861328125
2750,3.3935546875,3.02734375,3.434399366378784
2800,3.076171875,3.076171875,3.4327220916748047
2850,3.61328125,3.0517578125,3.4360904693603516
2900,3.1982421875,3.7109375,3.4340343475341797
2950,3.3447265625,3.1982421875,3.4327478408813477
3000,3.1982421875,2.8564453125,3.4332876205444336
3050,3.173828125,3.4912109375,3.435012102127075
3100,3.0029296875,2.7587890625,3.4345085620880127
3150,2.978515625,3.759765625,3.435548782348633
3200,3.125,3.369140625,3.4336190223693848
3250,3.3447265625,3.076171875,3.434321403503418
3300,3.4912109375,3.0517578125,3.4348061084747314
3350,3.0517578125,2.978515625,3.4381611347198486
3400,3.125,3.5400390625,3.434722423553467
3450,2.9052734375,3.3935546875,3.4311327934265137
3500,2.9052734375,3.2470703125,3.4353203773498535
3550,3.4423828125,2.9541015625,3.43255615234375
3600,3.271484375,2.880859375,3.4323716163635254
3650,2.783203125,3.173828125,3.4345345497131348
3700,3.3447265625,3.369140625,3.43312406539917
3750,3.3935546875,2.978515625,3.4324545860290527
3800,3.125,3.3935546875,3.436412811279297
3850,3.759765625,2.8564453125,3.432518243789673
3900,3.3447265625,3.271484375,3.4327516555786133
3950,2.83203125,3.2470703125,3.434023380279541
4000,3.2958984375,3.076171875,3.4351632595062256
4050,3.1982421875,3.3447265625,3.433130979537964
4100,3.564453125,2.9052734375,3.4322128295898438
4150,3.4912109375,3.41796875,3.436302900314331
4200,3.2958984375,2.9052734375,3.4338138103485107
4250,3.271484375,3.3447265625,3.434854507446289
4300,3.3935546875,2.978515625,3.4363155364990234
4350,3.02734375,2.9296875,3.435737133026123
4400,2.5634765625,3.4423828125,3.4375429153442383
4450,3.1982421875,2.5146484375,3.433712959289551
4500,3.271484375,2.8564453125,3.433462142944336
4550,3.3447265625,2.9052734375,3.4366273880004883
4600,3.173828125,2.7587890625,3.4365174770355225
4650,3.3447265625,3.2470703125,3.4333529472351074
4700,3.6376953125,3.271484375,3.4336843490600586
4750,3.22265625,3.0517578125,3.4364407062530518
4800,2.8564453125,3.02734375,3.4346835613250732
4850,3.1982421875,3.61328125,3.4342498779296875
4900,3.41796875,3.125,3.435326099395752
4950,3.6865234375,3.1005859375,3.4335949420928955
5000,2.83203125,3.4912109375,3.4339637756347656
5050,3.22265625,3.7353515625,3.43330979347229
5100,2.9296875,3.5400390625,3.4316823482513428
5150,3.7841796875,2.8076171875,3.4348812103271484
5200,3.6865234375,2.83203125,3.434999942779541
5250,2.9052734375,3.41796875,3.4333198070526123
5300,3.759765625,3.7109375,3.4365644454956055
5350,3.173828125,2.9541015625,3.4356586933135986
5400,3.3447265625,2.9541015625,3.4361183643341064
5450,3.3203125,3.076171875,3.4337120056152344
5500,2.5634765625,3.1494140625,3.4360265731811523
5550,3.955078125,3.5400390625,3.4348092079162598
5600,3.1494140625,3.1494140625,3.435741424560547
5650,3.662109375,3.41796875,3.435178756713867
5700,3.3935546875,3.173828125,3.4363560676574707
5750,3.3935546875,3.3447265625,3.4352612495422363
5800,3.125,3.22265625,3.4361414909362793
5850,2.83203125,3.61328125,3.4336323738098145
5900,3.8818359375,3.6376953125,3.4359302520751953
5950,2.9541015625,3.1982421875,3.4347195625305176
6000,3.2958984375,3.5400390625,3.436068058013916
6050,2.63671875,3.1005859375,3.434152603149414
6100,3.41796875,3.3203125,3.4337854385375977
6150,3.2958984375,3.22265625,3.436433792114258
6200,2.7587890625,3.3447265625,3.434629201889038
6250,3.1494140625,3.22265625,3.4358084201812744
6300,3.1494140625,3.5400390625,3.432950973510742
6350,3.5400390625,3.173828125,3.433906078338623
6400,2.978515625,3.271484375,3.4386048316955566
6450,3.271484375,3.02734375,3.4352853298187256
6500,3.125,3.22265625,3.4334492683410645
6550,3.1982421875,4.150390625,3.432321786880493
6600,2.978515625,3.4912109375,3.436173677444458
6650,3.515625,3.02734375,3.4342079162597656
6700,3.0517578125,3.1982421875,3.43406343460083
6750,3.22265625,3.271484375,3.4333786964416504
6800,3.3447265625,3.5888671875,3.434429168701172
6850,3.8330078125,2.880859375,3.43251371383667
6900,3.0517578125,3.5400390625,3.434434413909912
6950,3.61328125,3.3203125,3.4347126483917236
7000,2.7587890625,3.41796875,3.4367003440856934
7050,3.61328125,3.076171875,3.4349429607391357
7100,3.8818359375,3.0029296875,3.434612274169922
7150,3.3935546875,3.3447265625,3.4357213973999023
7200,3.5400390625,3.076171875,3.4354872703552246
7250,3.5888671875,3.369140625,3.43522310256958
7300,3.1982421875,3.125,3.4341256618499756
