step,train_acc,test_acc,loss
50,2.8076171875,3.3935546875,3.4418997764587402
100,3.0029296875,3.41796875,3.438596725463867
150,3.5400390625,2.9052734375,3.4450478553771973
200,2.978515625,2.1484375,3.4355175495147705
250,3.8330078125,3.22265625,3.437898874282837
300,3.076171875,3.6376953125,3.439635753631592
350,3.2470703125,2.9052734375,3.438750743865967
400,3.41796875,2.880859375,3.4448046684265137
450,3.3935546875,2.83203125,3.43784761428833
500,3.4912109375,3.3935546875,3.4338841438293457
550,2.978515625,3.41796875,3.435361862182617
600,3.3935546875,3.1982421875,3.4398179054260254
650,3.3203125,3.02734375,3.441580057144165
700,2.9296875,3.1494140625,3.4338154792785645
750,3.1494140625,3.0517578125,3.4380900859832764
800,2.7587890625,3.369140625,3.4415335655212402
850,3.61328125,3.3447265625,3.433439254760742
900,3.271484375,3.2958984375,3.435744047164917
950,3.0517578125,3.0029296875,3.4332995414733887
1000,3.3935546875,3.1494140625,3.433405876159668
1050,2.978515625,3.22265625,3.433223247528076
1100,2.734375,3.5888671875,3.4325122833251953
1150,3.1982421875,3.3447265625,3.4344444274902344
1200,3.076171875,2.783203125,3.4347410202026367
1250,3.3203125,2.880859375,3.4370107650756836
1300,3.02734375,3.6865234375,3.4332242012023926
1350,2.880859375,2.9541015625,3.439690113067627
1400,3.1005859375,3.5400390625,3.433027505874634
1450,3.22265625,3.2470703125,3.434027671813965
1500,3.2958984375,3.3935546875,3.4367575645446777
1550,3.0029296875,2.9296875,3.434337615966797
1600,3.5400390625,2.978515625,3.434093475341797
1650,3.5400390625,3.271484375,3.433814764022827
1700,3.4912109375,2.978515625,3.4347424507141113
1750,3.125,3.3935546875,3.4359402656555176
1800,3.3447265625,3.2470703125,3.434279441833496
1850,3.759765625,3.369140625,3.4333434104919434
1900,3.5400390625,3.466796875,3.43441104888916
1950,2.5634765625,2.9052734375,3.434751033782959
2000,3.1005859375,3.271484375,3.436084747314453
2050,2.978515625,3.1982421875,3.4341158866882324
2100,3.2958984375,2.9052734375,3.434000015258789
2150,3.2470703125,3.466796875,3.4324915409088135
2200,3.076171875,2.8076171875,3.435743570327759
2250,2.783203125,3.271484375,3.4323930740356445
2300,3.41796875,3.3447265625,3.434054374694824
2350,3.076171875,3.173828125,3.4330363273620605
2400,2.685546875,3.4423828125,3.434027910232544
2450,2.9296875,3.0517578125,3.4356319904327393
2500,3.2470703125,3.271484375,3.4345545768737793
2550,3.02734375,3.5888671875,3.4326839447021484
2600,3.271484375,3.3935546875,3.4337234497070312
2650,2.880859375,3.1005859375,3.434704303741455
2700,3.7109375,2.734375,3.4350266456604004
2750,3.80859375,3.8818359375,3.4346675872802734
2800,3.3447265625,3.076171875,3.4362101554870605
2850,2.7587890625,3.02734375,3.4359631538391113
2900,3.5400390625,3.515625,3.4340217113494873
2950,3.2470703125,3.125,3.4348156452178955
3000,2.978515625,2.83203125,3.435784101486206
3050,4.00390625,2.7587890625,3.433159589767456
3100,3.2470703125,3.02734375,3.432187080383301
3150,3.3203125,2.880859375,3.4322855472564697
3200,3.2470703125,3.3935546875,3.434361457824707
3250,2.880859375,3.1005859375,3.4338793754577637
3300,3.02734375,3.0029296875,3.4319934844970703
3350,3.564453125,3.076171875,3.435560703277588
3400,3.02734375,3.2470703125,3.4354140758514404
3450,3.076171875,3.2958984375,3.434324026107788
3500,3.173828125,3.0029296875,3.434798240661621
3550,2.6611328125,3.5888671875,3.435715675354004
3600,2.978515625,3.41796875,3.436006546020508
3650,3.22265625,3.1005859375,3.435328722000122
3700,3.564453125,3.0517578125,3.432638168334961
3750,2.6611328125,2.8564453125,3.432046890258789
3800,3.41796875,2.9052734375,3.4330434799194336
3850,3.0029296875,3.22265625,3.435452699661255
3900,3.4423828125,3.125,3.434180736541748
3950,3.759765625,3.8330078125,3.434680938720703
4000,3.271484375,3.0517578125,3.4324545860290527
4050,3.1005859375,3.41796875,3.4336092472076416
4100,3.466796875,3.7841796875,3.43416166305542
4150,3.1494140625,3.2958984375,3.4349570274353027
4200,2.734375,3.173828125,3.435580253601074
4250,3.5400390625,3.1982421875,3.4349446296691895
4300,3.3935546875,3.3203125,3.4367918968200684
4350,3.955078125,3.369140625,3.4315829277038574
4400,3.125,3.3203125,3.4342610836029053
4450,3.4912109375,3.0517578125,3.4361257553100586
4500,3.2470703125,3.0517578125,3.434846878051758
4550,3.0029296875,3.3447265625,3.436439275741577
4600,3.125,3.466796875,3.4346442222595215
4650,3.662109375,3.22265625,3.4322824478149414
4700,3.564453125,3.076171875,3.435131788253784
4750,3.3447265625,3.3203125,3.4342498779296875
4800,3.22265625,3.2470703125,3.4367005825042725
4850,3.1005859375,3.515625,3.4342904090881348
4900,3.271484375,3.1005859375,3.437173843383789
4950,3.0029296875,2.8076171875,3.434540271759033
5000,2.978515625,3.3203125,3.435067653656006
5050,2.783203125,3.22265625,3.4343461990356445
5100,3.4912109375,3.1005859375,3.4342432022094727
5150,3.125,3.271484375,3.4341654777526855
5200,3.02734375,3.076171875,3.4352147579193115
5250,3.0029296875,3.2470703125,3.4346704483032227
5300,3.2470703125,3.41796875,3.4341506958007812
5350,3.466796875,3.5888671875,3.4338200092315674
5400,3.2470703125,3.1982421875,3.434718608856201
5450,3.1982421875,3.1005859375,3.436375141143799
5500,3.515625,3.3447265625,3.43322491645813
5550,4.052734375,3.3447265625,3.433589458465576
5600,3.1982421875,3.125,3.436239242553711
5650,3.076171875,2.978515625,3.4349122047424316
5700,2.9296875,3.61328125,3.4343996047973633
5750,3.515625,3.4912109375,3.4337916374206543
5800,3.2470703125,3.955078125,3.4334845542907715
5850,2.5390625,3.369140625,3.4342265129089355
5900,3.1005859375,3.1982421875,3.4380123615264893
5950,3.2470703125,3.6376953125,3.434619903564453
6000,3.0517578125,3.2470703125,3.434950351715088
6050,3.4423828125,3.2958984375,3.4356467723846436
6100,3.5400390625,3.5400390625,3.437624216079712
6150,2.587890625,3.02734375,3.435000419616699
6200,3.0517578125,3.173828125,3.435842514038086
6250,3.369140625,2.9541015625,3.433462619781494
6300,2.8564453125,3.369140625,3.4344615936279297
6350,3.3203125,2.880859375,3.4342687129974365
6400,3.80859375,3.2470703125,3.4336867332458496
6450,2.8076171875,3.0029296875,3.432473659515381
6500,3.125,3.4423828125,3.431715965270996
6550,2.9296875,3.22265625,3.4337961673736572
6600,2.587890625,3.3935546875,3.4341821670532227
6650,3.125,2.978515625,3.4357893466949463
6700,3.02734375,2.8076171875,3.436617612838745
6750,3.1982421875,3.1005859375,3.4322569370269775
6800,2.6123046875,3.564453125,3.4335832595825195
6850,3.4912109375,3.466796875,3.435908317565918
6900,3.1494140625,3.1982421875,3.433748245239258
6950,3.41796875,3.662109375,3.4348316192626953
7000,3.125,3.1982421875,3.4375476837158203
7050,3.076171875,3.4423828125,3.4352712631225586
7100,3.173828125,3.5888671875,3.4336159229278564
7150,3.61328125,3.3447265625,3.4336862564086914
7200,2.7587890625,3.369140625,3.4327924251556396
7250,3.7109375,3.0029296875,3.435176134109497
7300,3.125,3.369140625,3.4335803985595703
7350,3.22265625,2.8564453125,3.4336352348327637
7400,2.9052734375,3.369140625,3.434725522994995
7450,3.2470703125,2.7587890625,3.4339089393615723
7500,3.564453125,3.125,3.435859203338623
7550,3.271484375,3.369140625,3.43471097946167
7600,3.4423828125,3.076171875,3.435027599334717
7650,3.3203125,2.5146484375,3.4344887733459473
7700,2.734375,3.5888671875,3.435296058654785
7750,3.076171875,3.0029296875,3.4333715438842773
7800,2.4658203125,3.22265625,3.434673309326172
7850,3.1005859375,3.173828125,3.4342355728149414
7900,3.0029296875,2.978515625,3.433112621307373
7950,3.2470703125,2.6123046875,3.437023162841797
8000,3.7109375,3.125,3.4340476989746094
8050,3.1005859375,3.1982421875,3.435851573944092
8100,3.3935546875,2.978515625,3.4340476989746094
8150,3.0029296875,2.978515625,3.43727445602417
8200,3.3935546875,3.2470703125,3.433743953704834
8250,3.0029296875,3.02734375,3.4330008029937744
8300,2.685546875,3.0517578125,3.4363865852355957
8350,3.1005859375,2.83203125,3.4353768825531006
8400,3.22265625,3.3447265625,3.435209274291992
8450,3.1982421875,3.2958984375,3.4338321685791016
8500,2.8076171875,3.3203125,3.432243824005127
8550,3.125,3.3935546875,3.4324564933776855
8600,3.3935546875,3.3447265625,3.4345932006835938
8650,3.4423828125,2.7099609375,3.4331178665161133
8700,3.1494140625,3.1982421875,3.434669017791748
8750,3.7841796875,3.41796875,3.4338207244873047
8800,3.41796875,2.978515625,3.4339756965637207
8850,2.9541015625,3.41796875,3.4341039657592773
8900,3.2470703125,3.1982421875,3.435102939605713
8950,2.9296875,3.3203125,3.436641216278076
9000,3.8818359375,3.5888671875,3.4337291717529297
9050,3.1494140625,2.587890625,3.4360690116882324
9100,3.076171875,2.83203125,3.4355382919311523
9150,3.41796875,3.7353515625,3.4332268238067627
9200,3.22265625,2.9052734375,3.434175491333008
9250,3.5400390625,3.0517578125,3.4355945587158203
9300,3.125,3.662109375,3.4346842765808105
9350,2.978515625,3.1005859375,3.434507131576538
9400,3.3203125,3.3935546875,3.4343791007995605
9450,3.0517578125,3.2470703125,3.433912992477417
9500,3.2470703125,3.2470703125,3.433666229248047
9550,3.0029296875,3.1982421875,3.4344325065612793
9600,3.3935546875,3.5400390625,3.4347307682037354
9650,3.369140625,2.9296875,3.4335525035858154
9700,3.6376953125,3.3935546875,3.435631275177002
9750,2.9296875,3.02734375,3.4330337047576904
9800,2.9296875,3.564453125,3.4339513778686523
9850,3.466796875,2.685546875,3.4342117309570312
9900,3.0029296875,3.515625,3.4344186782836914
9950,3.1982421875,3.5888671875,3.435969352722168
10000,2.978515625,2.9296875,3.4358973503112793
10050,3.2470703125,3.466796875,3.435859441757202
10100,3.02734375,2.978515625,3.4342739582061768
10150,3.90625,3.7841796875,3.433257579803467
10200,2.9541015625,3.9794921875,3.43548583984375
10250,3.857421875,2.880859375,3.4351606369018555
10300,3.1494140625,3.3203125,3.4369874000549316
10350,3.1982421875,3.3447265625,3.434573173522949
