step,train_acc,test_acc,loss
50,3.173828125,3.369140625,3.4467992782592773
100,3.173828125,3.5888671875,3.4523751735687256
150,3.271484375,2.880859375,3.4330804347991943
200,2.6611328125,2.9296875,3.4356353282928467
250,3.076171875,3.4423828125,3.4452152252197266
300,3.5888671875,3.1005859375,3.439527988433838
350,3.4912109375,3.076171875,3.442883014678955
400,3.1005859375,3.1494140625,3.438239097595215
450,2.978515625,2.9541015625,3.433566093444824
500,3.7841796875,3.2958984375,3.433061361312866
550,3.7353515625,3.1494140625,3.435081958770752
600,2.9296875,3.61328125,3.43801212310791
650,3.2470703125,3.02734375,3.437321424484253
700,3.02734375,3.173828125,3.437633514404297
750,3.1494140625,3.2958984375,3.435720682144165
800,2.9296875,3.3203125,3.434612989425659
850,3.22265625,3.1494140625,3.436689853668213
900,2.6123046875,2.880859375,3.437894344329834
950,3.466796875,3.369140625,3.4360127449035645
1000,3.662109375,3.2470703125,3.435610771179199
1050,3.3203125,2.880859375,3.434209108352661
1100,2.978515625,3.22265625,3.4354443550109863
1150,3.1494140625,3.0029296875,3.438673973083496
1200,3.271484375,3.0029296875,3.436896800994873
1250,3.1494140625,3.1494140625,3.431845188140869
1300,2.83203125,3.3447265625,3.4355649948120117
1350,3.0517578125,3.41796875,3.4337973594665527
1400,3.41796875,3.515625,3.435774326324463
1450,2.880859375,3.61328125,3.4329514503479004
1500,3.02734375,2.83203125,3.4337735176086426
1550,3.466796875,3.076171875,3.43619441986084
1600,3.564453125,3.466796875,3.436825752258301
1650,3.5400390625,3.0517578125,3.4355764389038086
1700,2.734375,3.076171875,3.435262441635132
1750,2.685546875,3.369140625,3.4345321655273438
1800,3.22265625,3.3203125,3.4365696907043457
1850,3.076171875,3.41796875,3.435378074645996
1900,3.369140625,3.5888671875,3.432295322418213
1950,3.271484375,3.564453125,3.4345192909240723
2000,3.7353515625,3.1982421875,3.4342799186706543
2050,3.3935546875,3.4423828125,3.435605525970459
2100,3.1982421875,3.61328125,3.4338858127593994
2150,3.1982421875,2.587890625,3.432194709777832
2200,3.271484375,3.4423828125,3.4349770545959473
2250,3.1982421875,3.7841796875,3.4334990978240967
2300,2.7587890625,3.759765625,3.4346370697021484
2350,3.076171875,3.02734375,3.4341835975646973
2400,2.7587890625,2.9296875,3.435971260070801
2450,3.2470703125,3.2958984375,3.4356019496917725
2500,3.0029296875,3.41796875,3.433392286300659
2550,3.3447265625,3.2958984375,3.4333322048187256
2600,3.41796875,3.076171875,3.4360897541046143
2650,3.564453125,3.4423828125,3.43418025970459
2700,3.5400390625,2.8076171875,3.4352574348449707
2750,3.02734375,3.41796875,3.4333839416503906
2800,3.564453125,2.7099609375,3.4363906383514404
2850,3.125,3.3447265625,3.434506416320801
2900,3.0517578125,3.1005859375,3.4350836277008057
2950,3.2958984375,3.22265625,3.4354777336120605
3000,3.1494140625,2.734375,3.435028314590454
3050,3.5400390625,3.173828125,3.4349236488342285
3100,3.1982421875,3.0029296875,3.435110092163086
3150,3.271484375,3.125,3.4345169067382812
3200,3.0517578125,3.3447265625,3.434723377227783
3250,3.2958984375,2.8076171875,3.4372806549072266
3300,3.2470703125,3.1005859375,3.4344592094421387
3350,2.9296875,3.369140625,3.4344449043273926
3400,3.3203125,3.5400390625,3.4346675872802734
3450,3.41796875,3.076171875,3.43208646774292
3500,3.41796875,3.0029296875,3.432314395904541
3550,3.7353515625,3.8330078125,3.43402361869812
3600,2.978515625,3.076171875,3.434326648712158
3650,2.783203125,3.22265625,3.4353747367858887
3700,3.076171875,3.02734375,3.434211254119873
3750,3.41796875,3.1005859375,3.434464454650879
3800,3.466796875,3.2470703125,3.436345100402832
3850,3.5888671875,3.466796875,3.434846878051758
3900,3.3935546875,2.880859375,3.434699296951294
3950,3.466796875,3.369140625,3.4354262351989746
4000,3.02734375,3.3935546875,3.4344029426574707
4050,3.515625,2.9541015625,3.435713768005371
4100,3.076171875,3.1494140625,3.434370994567871
4150,3.2470703125,3.22265625,3.435758352279663
4200,3.41796875,2.783203125,3.4342122077941895
4250,3.466796875,2.83203125,3.434256076812744
4300,3.2958984375,2.978515625,3.433605670928955
4350,3.173828125,3.3935546875,3.43396258354187
4400,3.515625,3.6865234375,3.4349217414855957
4450,3.3447265625,3.6376953125,3.4348621368408203
4500,3.4912109375,3.466796875,3.4333901405334473
4550,3.2470703125,3.3203125,3.437427520751953
4600,3.61328125,2.7099609375,3.4338061809539795
4650,3.1494140625,3.8330078125,3.433743953704834
4700,3.0517578125,3.3447265625,3.434143304824829
4750,3.6376953125,2.734375,3.4362950325012207
4800,2.734375,2.7587890625,3.4341073036193848
4850,3.2958984375,3.1494140625,3.43540620803833
4900,3.1982421875,3.1494140625,3.434483766555786
4950,3.3935546875,3.3203125,3.436129331588745
5000,3.271484375,3.22265625,3.4346365928649902
5050,3.8330078125,3.955078125,3.434143543243408
5100,3.3203125,2.9541015625,3.4360318183898926
5150,3.0029296875,3.9306640625,3.433734655380249
5200,3.1982421875,3.271484375,3.4352340698242188
5250,2.978515625,3.4423828125,3.433438301086426
5300,2.783203125,3.5400390625,3.4339890480041504
5350,3.9794921875,3.1005859375,3.434753894805908
5400,2.9541015625,3.1005859375,3.4347081184387207
5450,3.173828125,3.369140625,3.4354488849639893
5500,2.7099609375,3.1494140625,3.43576979637146
5550,2.8564453125,3.1494140625,3.4337639808654785
5600,3.4912109375,3.1005859375,3.4315011501312256
5650,3.173828125,2.9296875,3.4350972175598145
5700,3.369140625,3.564453125,3.435947895050049
5750,3.076171875,3.564453125,3.4327034950256348
5800,3.6865234375,3.369140625,3.432404041290283
5850,3.1005859375,3.1982421875,3.4344449043273926
5900,3.3203125,3.369140625,3.4339945316314697
5950,3.173828125,3.515625,3.435159683227539
6000,3.4423828125,3.759765625,3.4328665733337402
6050,3.076171875,3.369140625,3.434175968170166
6100,3.857421875,2.587890625,3.435821533203125
6150,2.734375,3.466796875,3.433553695678711
6200,3.3935546875,3.4912109375,3.4325623512268066
6250,3.1494140625,3.22265625,3.4341485500335693
6300,3.02734375,3.1494140625,3.4338417053222656
6350,2.8564453125,2.9296875,3.433352470397949
6400,3.125,3.271484375,3.4339098930358887
6450,3.3447265625,3.7841796875,3.4350178241729736
6500,3.8818359375,3.1982421875,3.4343812465667725
6550,3.1982421875,3.02734375,3.4343113899230957
6600,3.369140625,3.173828125,3.433593511581421
6650,2.9052734375,3.1494140625,3.434443473815918
6700,3.61328125,2.9296875,3.434774875640869
6750,2.880859375,3.271484375,3.4346022605895996
6800,3.3203125,3.2958984375,3.4361732006073
6850,3.2958984375,2.9541015625,3.4322516918182373
6900,3.1494140625,2.9296875,3.434147834777832
6950,3.3447265625,3.7109375,3.4345312118530273
7000,3.3203125,2.83203125,3.4348127841949463
7050,3.1494140625,3.8818359375,3.4346280097961426
7100,3.4912109375,3.3447265625,3.433331251144409
7150,3.41796875,2.7587890625,3.4356014728546143
7200,3.271484375,3.515625,3.4356751441955566
7250,3.4423828125,3.564453125,3.43418550491333
7300,3.0029296875,3.4423828125,3.4357128143310547
7350,3.2470703125,3.7841796875,3.434586524963379
7400,2.5634765625,3.1982421875,3.4336562156677246
7450,2.6123046875,3.0517578125,3.4341461658477783
7500,3.4912109375,3.5888671875,3.433443784713745
7550,2.63671875,3.7109375,3.43546199798584
7600,3.41796875,2.9541015625,3.4334306716918945
7650,3.2958984375,3.515625,3.4364013671875
7700,3.466796875,3.3203125,3.4333910942077637
7750,3.1494140625,3.125,3.433964490890503
7800,3.1005859375,3.076171875,3.4348716735839844
7850,3.564453125,3.564453125,3.437080144882202
7900,3.1982421875,3.369140625,3.4357638359069824
7950,3.3935546875,3.3447265625,3.43690824508667
8000,3.125,3.22265625,3.4343039989471436
8050,3.5888671875,2.978515625,3.4346494674682617
8100,2.490234375,3.173828125,3.435171604156494
8150,3.4423828125,3.3447265625,3.4338769912719727
8200,3.1982421875,3.22265625,3.437415599822998
8250,2.587890625,2.9052734375,3.4360032081604004
8300,3.1494140625,3.41796875,3.4350533485412598
8350,3.3447265625,3.0517578125,3.4361917972564697
8400,2.783203125,3.22265625,3.4363174438476562
8450,3.564453125,3.076171875,3.4355194568634033
8500,3.3203125,3.125,3.432464122772217
8550,3.271484375,3.271484375,3.4363348484039307
8600,3.1982421875,3.2958984375,3.4347548484802246
8650,3.515625,3.271484375,3.4344122409820557
8700,3.02734375,2.9052734375,3.435737371444702
8750,3.0517578125,2.9541015625,3.432605266571045
8800,3.1982421875,4.00390625,3.436046600341797
8850,3.271484375,3.0029296875,3.4352805614471436
8900,3.2470703125,3.125,3.43227481842041
8950,2.6123046875,3.3203125,3.4351344108581543
9000,3.22265625,3.3203125,3.4341495037078857
9050,3.5888671875,3.271484375,3.433354616165161
9100,3.22265625,3.369140625,3.436065912246704
9150,3.6376953125,3.076171875,3.4339699745178223
9200,2.978515625,3.173828125,3.433561086654663
9250,3.4423828125,3.1005859375,3.432750701904297
9300,3.41796875,2.9296875,3.432163715362549
9350,2.880859375,2.587890625,3.4367194175720215
9400,3.2958984375,3.3203125,3.4347965717315674
9450,3.2470703125,3.1005859375,3.4362783432006836
9500,3.1982421875,3.80859375,3.434924364089966
9550,3.369140625,3.076171875,3.4339778423309326
9600,2.9296875,3.4423828125,3.4361143112182617
9650,2.9296875,2.9541015625,3.4323744773864746
9700,3.2470703125,3.955078125,3.432620048522949
9750,3.3203125,3.0517578125,3.4365742206573486
9800,3.1494140625,3.1982421875,3.4363298416137695
9850,3.3447265625,3.369140625,3.436188220977783
9900,3.2470703125,3.1982421875,3.4332003593444824
9950,3.1005859375,3.0517578125,3.432309627532959
10000,3.1982421875,3.8330078125,3.433403968811035
10050,3.271484375,3.271484375,3.43306827545166
10100,3.1982421875,3.1494140625,3.437274932861328
10150,3.759765625,3.271484375,3.4376230239868164
10200,3.3447265625,2.978515625,3.4341516494750977
10250,3.3447265625,3.857421875,3.4344451427459717
10300,3.4423828125,3.271484375,3.4369959831237793
10350,3.369140625,3.1982421875,3.4342997074127197
10400,3.1982421875,2.783203125,3.4348390102386475
10450,3.4912109375,2.8564453125,3.432750701904297
10500,3.662109375,3.2470703125,3.4349069595336914
10550,3.1982421875,3.1005859375,3.4361624717712402
10600,3.5400390625,3.6865234375,3.435605525970459
10650,3.02734375,3.0517578125,3.4357218742370605
10700,3.6376953125,3.4912109375,3.4345970153808594
10750,3.2470703125,3.3203125,3.4364888668060303
10800,3.1982421875,3.4912109375,3.4348132610321045
10850,3.2470703125,3.3203125,3.4350671768188477
10900,3.1982421875,3.22265625,3.4348931312561035
10950,3.3447265625,2.978515625,3.4349660873413086
11000,3.4423828125,3.3935546875,3.4349188804626465
11050,3.0517578125,3.076171875,3.4357080459594727
11100,3.2958984375,3.2958984375,3.435515880584717
11150,2.83203125,3.1005859375,3.434065103530884
11200,3.0517578125,3.2470703125,3.435380458831787
11250,3.7353515625,3.0029296875,3.4348177909851074
11300,3.3203125,2.8076171875,3.4336020946502686
11350,3.5888671875,3.2958984375,3.4330601692199707
11400,3.5400390625,3.1005859375,3.4331271648406982
11450,3.2470703125,3.90625,3.4338932037353516
11500,3.3447265625,3.173828125,3.431797504425049
11550,3.4423828125,3.3203125,3.436343193054199
11600,3.3935546875,3.564453125,3.4336068630218506
11650,3.076171875,3.515625,3.4340662956237793
11700,3.1005859375,2.880859375,3.433887243270874
11750,3.02734375,2.9296875,3.4351556301116943
11800,3.22265625,3.1494140625,3.433948040008545
11850,3.2470703125,2.9541015625,3.4349920749664307
11900,3.3935546875,2.880859375,3.43306565284729
11950,3.515625,2.978515625,3.433999538421631
12000,2.978515625,3.3447265625,3.4354031085968018
12050,3.0029296875,3.4423828125,3.433539390563965
12100,3.3203125,3.61328125,3.4341726303100586
12150,3.564453125,3.2470703125,3.4321537017822266
12200,2.9541015625,3.271484375,3.4362783432006836
12250,3.515625,3.4423828125,3.43398118019104
12300,3.6865234375,3.4912109375,3.433637857437134
12350,3.3447265625,3.076171875,3.4336225986480713
12400,2.978515625,3.125,3.4348526000976562
12450,3.22265625,3.466796875,3.4345455169677734
12500,3.22265625,3.0517578125,3.4335432052612305
12550,3.1982421875,3.271484375,3.4343624114990234
12600,3.5888671875,3.173828125,3.435830593109131
12650,3.3447265625,3.564453125,3.435068368911743
