step,train_loss,train_acc,val_loss,val_acc
0,4.7154,1.17,4.9421,1.13
50,4.5889,1.17,4.6167,0.96
100,4.5984,0.78,4.6006,0.71
150,4.5597,2.54,4.6565,0.64
200,4.2680,8.40,4.9905,0.71
250,3.6816,19.73,5.0222,1.77
300,2.8851,39.26,4.7975,4.50
350,1.8720,61.72,4.2389,9.92
400,0.9530,83.20,3.3051,26.74
450,0.4240,95.70,2.4807,45.45
500,0.2136,99.22,1.9803,58.09
550,0.0938,99.80,1.7061,64.68
600,0.0533,99.80,1.5716,67.45
650,0.0298,100.00,1.4783,68.86
700,2.0026,50.00,3.4597,18.85
750,0.0517,100.00,1.4899,67.87
800,0.0326,100.00,1.3611,70.42
850,0.0222,100.00,1.2992,70.85
900,0.0152,100.00,1.2565,71.38
950,0.0117,100.00,1.2212,72.02
1000,0.0094,100.00,1.1897,72.33
1050,0.0073,100.00,1.1652,72.51
1100,0.0067,100.00,1.1319,72.94
1150,3.2522,24.02,3.0651,23.17
1200,0.0407,100.00,1.1121,72.65
1250,0.0209,100.00,1.0090,74.28
1300,0.0145,100.00,0.9542,75.03
1350,0.0105,100.00,0.9088,75.17
1400,0.0085,100.00,0.8682,75.91
1450,0.0066,100.00,0.8393,76.59
1500,0.0058,100.00,0.7984,77.05
1550,0.0046,100.00,0.7783,77.47
1600,0.0046,100.00,0.7534,78.78
1650,0.0685,99.61,0.6606,81.37
1700,0.0190,100.00,0.4999,85.23
1750,0.0117,100.00,0.4437,86.86
1800,0.0085,100.00,0.4093,87.78
1850,0.0068,100.00,0.3805,88.66
1900,0.0051,100.00,0.3561,89.59
1950,0.0044,100.00,0.3346,89.90
2000,0.0038,100.00,0.3081,91.07
2050,0.0032,100.00,0.2841,91.92
2100,0.0804,99.22,0.4045,88.66
2150,0.0150,100.00,0.2207,94.44
2200,0.0079,100.00,0.1776,95.64
2250,0.0061,100.00,0.1544,96.21
2300,0.0049,100.00,0.1370,96.56
2350,0.0039,100.00,0.1225,97.24
2400,0.0034,100.00,0.1089,97.56
2450,0.0029,100.00,0.0984,97.87
2500,0.0027,100.00,0.0893,98.05
2550,0.0023,100.00,0.0791,98.48
2600,0.0023,100.00,0.0745,98.76
2650,3.9747,7.23,3.8973,6.48
2700,0.0253,100.00,0.1030,98.26
2750,0.0100,100.00,0.0578,98.97
2800,0.0065,100.00,0.0429,99.22
2850,0.0046,100.00,0.0337,99.50
