step,train_loss,train_acc,val_loss,val_acc
0,4.8280,1.37,4.9092,0.96
50,4.5878,1.17,4.6078,1.17
100,4.5762,1.37,4.6184,0.85
150,4.3530,6.64,4.9128,0.46
200,3.7769,20.70,4.9647,1.42
250,2.9851,37.70,4.7891,3.79
300,2.3080,50.59,4.5076,8.36
350,1.4064,72.85,3.9396,17.50
400,0.6421,91.21,3.2424,33.09
450,0.3031,97.27,2.7839,45.66
500,0.1852,98.24,2.5507,53.13
550,0.1006,98.83,2.3887,57.21
600,0.0581,99.61,2.3288,59.23
650,0.1198,98.44,2.5642,54.02
700,0.0627,99.61,2.4316,58.06
750,0.0307,99.61,2.3216,61.14
800,0.0177,100.00,2.2601,62.52
850,0.0140,100.00,2.2452,62.98
900,0.0166,99.80,2.2146,63.37
950,1.4680,63.87,3.3885,29.68
1000,0.0264,100.00,2.2200,62.31
1050,0.0154,100.00,2.1439,64.68
1100,0.0113,100.00,2.1059,65.32
1150,0.0183,99.80,2.1110,65.00
1200,0.0066,100.00,2.0425,66.88
1250,0.0054,100.00,2.0263,67.02
1300,0.0049,100.00,2.0097,67.38
1350,0.0043,100.00,2.0107,67.27
1400,0.2779,96.09,2.3562,52.99
1450,0.0253,100.00,2.0088,65.14
1500,0.0147,100.00,1.9536,66.70
1550,0.0103,100.00,1.9153,67.87
1600,0.0082,100.00,1.8949,68.01
1650,0.0065,100.00,1.8754,68.33
1700,0.0054,100.00,1.8556,68.51
1750,0.0047,100.00,1.8419,68.83
1800,0.0076,100.00,1.9078,67.76
1850,0.0375,100.00,1.7983,65.64
1900,0.0141,100.00,1.7206,68.33
1950,0.0091,100.00,1.6964,68.72
2000,0.0069,100.00,1.6831,69.22
2050,0.0055,100.00,1.6731,69.43
2100,0.0048,100.00,1.6629,69.47
2150,0.0039,100.00,1.6555,69.64
2200,0.0038,100.00,1.6351,69.93
2250,1.0655,68.75,2.8750,32.20
2300,0.0171,100.00,1.5210,70.39
2350,0.0092,100.00,1.4895,71.13
2400,0.0064,100.00,1.4782,71.34
2450,0.0049,100.00,1.4672,71.59
2500,0.0047,100.00,1.4549,71.77
2550,0.0039,100.00,1.4457,71.84
2600,0.0033,100.00,1.4382,71.87
2650,0.0029,100.00,1.4128,72.05
2700,0.0031,100.00,1.4459,71.41
2750,0.0334,99.80,1.1467,73.82
2800,0.0107,100.00,1.1097,74.74
2850,0.0066,100.00,1.1088,74.96
2900,0.0051,100.00,1.1066,74.99
2950,0.0042,100.00,1.1038,75.10
3000,0.0036,100.00,1.1004,75.20
3050,0.0031,100.00,1.0924,75.20
3100,0.0030,100.00,1.0833,75.06
3150,0.0029,100.00,1.0759,75.06
3200,0.0511,99.61,0.8959,76.27
3250,0.0126,100.00,0.7858,79.10
3300,0.0073,100.00,0.7703,79.67
3350,0.0054,100.00,0.7652,80.06
3400,0.0045,100.00,0.7632,79.88
3450,0.0036,100.00,0.7527,80.06
3500,0.0031,100.00,0.7466,79.81
3550,0.0026,100.00,0.7359,80.48
3600,0.0025,100.00,0.7227,80.80
3650,0.0731,99.80,0.6950,80.45
3700,0.0144,100.00,0.5472,84.56
3750,0.0083,100.00,0.5271,84.91
3800,0.0057,100.00,0.5134,84.87
3850,0.0046,100.00,0.4975,85.26
3900,0.0039,100.00,0.4822,85.55
3950,0.0031,100.00,0.4671,86.08
4000,0.0029,100.00,0.4493,86.65
4050,0.0025,100.00,0.4276,87.28
4100,4.8342,8.59,5.0153,4.14
4150,0.0304,99.80,0.3215,90.75
4200,0.0116,100.00,0.2617,92.24
4250,0.0066,100.00,0.2292,92.77
4300,0.0049,100.00,0.2075,93.80
4350,0.0038,100.00,0.1890,94.37
4400,0.0031,100.00,0.1769,94.90
4450,0.0027,100.00,0.1638,95.29
4500,0.0023,100.00,0.1476,95.93
4550,0.0021,100.00,0.1370,96.35
4600,0.0386,100.00,0.1713,95.89
4650,0.0097,100.00,0.0884,98.19
4700,0.0058,100.00,0.0688,98.58
4750,0.0042,100.00,0.0578,98.97
4800,0.0034,100.00,0.0501,99.11
4850,0.0029,100.00,0.0445,99.22
4900,0.0023,100.00,0.0394,99.22
4950,0.0022,100.00,0.0352,99.36
5000,0.0019,100.00,0.0313,99.50
