step,train_loss,train_acc,val_loss,val_acc
0,4.7466,0.98,4.9077,0.92
50,4.4894,2.54,4.8038,0.70
100,3.2544,29.30,5.2381,1.59
150,1.9567,64.06,5.5198,4.30
200,0.8645,89.26,5.7837,6.47
250,0.2427,99.02,5.9269,10.42
300,0.0835,100.00,6.0865,12.28
350,0.0375,100.00,6.2140,13.11
400,0.0222,100.00,6.3220,13.33
450,0.0149,100.00,6.4159,13.69
500,0.3173,95.70,6.8330,8.67
550,0.0261,100.00,6.8075,11.84
600,0.0151,100.00,6.8551,12.77
650,0.0105,100.00,6.8969,13.06
700,0.0080,100.00,6.9382,13.36
750,0.0065,100.00,6.9776,13.69
800,0.0053,100.00,7.0107,14.08
850,0.0044,100.00,7.0423,14.14
900,0.0041,100.00,7.0751,14.14
950,0.0034,100.00,7.0934,14.31
1000,0.0033,100.00,7.0971,14.75
1050,0.6498,86.52,7.0028,6.23
1100,0.0189,100.00,7.3095,10.43
1150,0.0108,100.00,7.3311,11.18
1200,0.0076,100.00,7.3413,11.94
1250,0.0058,100.00,7.3479,12.20
1300,0.0046,100.00,7.3549,12.56
1350,0.0040,100.00,7.3573,12.97
1400,0.0034,100.00,7.3603,13.11
1450,0.0030,100.00,7.3549,13.42
1500,0.0029,100.00,7.3474,13.72
1550,0.1887,98.05,7.2507,7.44
1600,0.0150,100.00,7.4839,10.48
1650,0.0087,100.00,7.5091,10.86
1700,0.0067,100.00,7.5209,11.46
1750,0.0049,100.00,7.5290,11.82
1800,0.0040,100.00,7.5315,12.08
1850,0.0036,100.00,7.5354,12.26
1900,0.0030,100.00,7.5347,12.66
1950,0.0028,100.00,7.5301,12.69
2000,0.0025,100.00,7.5135,12.87
2050,0.0024,100.00,7.4920,12.88
2100,0.0619,99.80,7.5829,8.34
2150,0.0120,100.00,7.7486,9.86
2200,0.0068,100.00,7.7688,10.17
2250,0.0055,100.00,7.7780,10.68
2300,0.0043,100.00,7.7837,10.95
2350,0.0035,100.00,7.7767,11.09
2400,0.0031,100.00,7.7740,11.53
2450,0.0027,100.00,7.7584,11.77
2500,0.0025,100.00,7.7440,11.79
2550,0.0023,100.00,7.7215,12.08
2600,5.7147,1.37,5.3778,1.13
2650,0.0275,100.00,7.7133,8.26
2700,0.0102,100.00,7.8771,9.12
2750,0.0060,100.00,7.9075,9.45
2800,0.0048,100.00,7.9131,9.76
2850,0.0038,100.00,7.9115,10.15
2900,0.0032,100.00,7.9059,10.48
2950,0.0029,100.00,7.8967,10.69
3000,0.0026,100.00,7.8761,11.13
3050,0.0024,100.00,7.8542,11.31
3100,0.0023,100.00,7.8167,11.63
3150,0.0242,100.00,9.2072,1.03
3200,0.0312,100.00,7.7752,7.65
3250,0.0102,100.00,7.8712,8.75
3300,0.0068,100.00,7.8853,9.14
3350,0.0051,100.00,7.8899,9.37
3400,0.0042,100.00,7.8963,9.58
3450,0.0035,100.00,7.8895,10.04
3500,0.0030,100.00,7.8800,10.25
3550,0.0026,100.00,7.8670,10.63
3600,0.0023,100.00,7.8497,10.81
3650,0.0022,100.00,7.8265,10.89
3700,3.4106,22.85,6.9939,2.16
3750,0.0152,100.00,7.9859,7.72
3800,0.0082,100.00,8.0264,8.18
3850,0.0057,100.00,8.0337,8.55
3900,0.0044,100.00,8.0337,8.88
3950,0.0034,100.00,8.0275,9.39
4000,0.0031,100.00,8.0191,9.65
4050,0.0027,100.00,8.0006,9.86
