step,train_loss,train_acc,val_loss,val_acc
0,4.7343,0.98,4.9706,1.01
50,4.4359,2.54,4.8369,0.60
100,3.4389,27.73,5.1952,1.61
150,2.2468,53.71,5.3468,5.17
200,1.0161,84.77,5.4713,9.65
250,0.3104,97.85,5.4918,15.34
300,0.0926,99.80,5.5279,18.85
350,0.0433,100.00,5.6137,20.26
400,0.0239,100.00,5.6883,20.99
450,0.0163,100.00,5.7510,22.00
500,0.0114,100.00,5.8183,22.62
550,0.0085,100.00,5.8669,23.08
600,0.0071,100.00,5.9281,23.24
650,0.0056,100.00,5.9674,23.66
700,5.3912,4.30,5.7272,1.65
750,0.0371,99.80,6.2755,18.03
800,0.0134,100.00,6.2728,19.82
850,0.0089,100.00,6.2731,20.83
900,0.0066,100.00,6.2799,21.43
950,0.0055,100.00,6.2837,21.77
1000,0.0045,100.00,6.2924,22.37
1050,0.0039,100.00,6.2956,22.85
1100,0.0035,100.00,6.2995,23.24
1150,0.0031,100.00,6.3028,23.29
1200,0.0030,100.00,6.3068,23.70
1250,0.1018,98.83,6.5434,14.77
1300,0.0144,100.00,6.5387,18.35
1350,0.0090,100.00,6.5339,19.50
1400,0.0066,100.00,6.5291,20.88
1450,0.0050,100.00,6.5215,21.43
1500,0.0040,100.00,6.5162,21.89
1550,0.0034,100.00,6.5062,22.39
1600,0.0030,100.00,6.5032,22.35
1650,0.0028,100.00,6.4838,22.92
1700,0.0027,100.00,6.4746,23.06
1750,1.7976,53.52,6.2244,4.50
1800,0.0166,100.00,6.6636,17.39
1850,0.0097,100.00,6.6587,18.83
1900,0.0064,100.00,6.6506,19.84
1950,0.0049,100.00,6.6354,20.19
2000,0.0040,100.00,6.6253,20.94
2050,0.0033,100.00,6.6185,21.34
2100,0.0030,100.00,6.6084,21.40
2150,0.0026,100.00,6.5964,21.82
2200,0.0025,100.00,6.5701,22.16
2250,4.2848,5.08,5.9968,2.23
2300,0.0233,100.00,6.8551,15.59
2350,0.0101,100.00,6.8965,17.18
2400,0.0064,100.00,6.8901,17.82
2450,0.0046,100.00,6.8804,18.47
2500,0.0037,100.00,6.8699,18.97
2550,0.0033,100.00,6.8512,19.45
2600,0.0028,100.00,6.8369,19.68
2650,0.0024,100.00,6.8161,20.42
2700,0.0025,100.00,6.7905,20.56
2750,0.0024,100.00,6.7663,20.83
2800,3.6056,17.38,6.1765,1.95
2850,0.0176,100.00,6.9322,14.98
2900,0.0093,100.00,6.9081,16.40
2950,0.0062,100.00,6.8978,17.46
3000,0.0048,100.00,6.8839,18.30
3050,0.0038,100.00,6.8694,18.93
3100,0.0032,100.00,6.8528,19.54
3150,0.0029,100.00,6.8301,20.07
3200,0.0027,100.00,6.8137,20.40
3250,0.0024,100.00,6.7858,20.53
3300,0.0023,100.00,6.7559,20.90
3350,0.3127,93.95,6.9008,10.84
3400,0.0112,100.00,7.0887,15.00
3450,0.0063,100.00,7.0721,16.33
3500,0.0044,100.00,7.0542,16.84
3550,0.0037,100.00,7.0332,17.50
3600,0.0030,100.00,7.0125,18.05
3650,0.0026,100.00,6.9870,18.74
3700,0.0025,100.00,6.9608,18.95
3750,0.0021,100.00,6.9232,19.47
3800,0.0022,100.00,6.8724,19.73
3850,0.0023,100.00,6.8610,19.47
3900,0.1154,98.83,6.8842,12.68
3950,0.0106,100.00,7.0318,15.60
4000,0.0064,100.00,7.0517,16.38
4050,0.0052,100.00,7.0545,17.02
4100,0.0037,100.00,7.0475,17.38
4150,0.0030,100.00,7.0380,17.98
4200,0.0027,100.00,7.0216,18.26
4250,0.0024,100.00,6.9977,18.74
4300,0.0023,100.00,6.9710,19.08
4350,0.0022,100.00,6.9294,19.36
4400,0.0021,100.00,6.9000,19.61
4450,0.1432,98.24,6.5618,12.70
4500,0.0117,100.00,7.0829,15.52
4550,0.0070,100.00,7.1318,16.19
4600,0.0047,100.00,7.1301,16.77
4650,0.0034,100.00,7.1319,17.32
4700,0.0029,100.00,7.1165,18.05
4750,0.0025,100.00,7.0955,18.53
4800,0.0023,100.00,7.0725,18.88
