step,train_loss,train_acc,val_loss,val_acc
0,4.8025,1.17,4.9294,1.12
50,4.5886,1.56,4.6036,0.64
100,4.5819,1.17,4.5979,0.96
150,4.5924,0.98,4.5955,0.96
200,4.5888,1.37,4.5988,0.58
250,4.5946,0.39,4.5897,1.06
300,4.5662,0.78,4.6187,0.32
350,4.3173,3.91,4.7668,0.43
400,3.0897,16.41,3.3836,4.36
450,2.7502,23.05,3.0997,7.17
500,2.2835,31.25,2.4903,16.90
550,1.4291,58.79,1.7454,35.12
600,0.8737,81.64,1.1992,56.22
650,0.9203,71.48,1.3245,43.73
700,0.8647,69.34,1.1641,50.48
750,0.6279,80.47,0.9642,61.64
800,0.5344,84.18,0.8503,68.60
850,0.8045,66.41,1.0021,54.52
900,4.1083,25.59,5.6195,13.71
950,0.3817,90.82,0.5793,80.23
1000,0.1228,100.00,0.2808,96.60
1050,1.2312,67.19,1.6983,50.64
1100,0.0971,100.00,0.2499,96.23
1150,0.0691,100.00,0.1890,97.40
1200,0.5965,79.30,0.9621,63.12
1250,0.0955,100.00,0.2342,95.80
1300,0.0492,100.00,0.1555,97.40
1350,0.0358,100.00,0.1248,97.77
1400,0.0262,100.00,0.1068,97.72
1450,0.1507,99.41,0.3025,94.85
1500,0.0415,100.00,0.1402,97.34
1550,0.0273,100.00,0.1134,97.98
1600,0.0224,100.00,0.1026,98.03
1650,0.0690,99.80,0.1806,97.13
1700,0.0255,100.00,0.1107,97.77
1750,0.0195,100.00,0.0977,97.77
1800,0.0143,100.00,0.0846,98.03
1850,0.0122,100.00,0.0691,98.46
1900,0.4083,89.26,0.5399,81.46
1950,0.0284,100.00,0.1307,97.02
2000,0.0161,100.00,0.0982,97.61
2050,0.0146,100.00,0.0789,97.93
2100,0.0106,100.00,0.0710,98.14
2150,0.0084,100.00,0.0653,98.25
2200,0.0067,100.00,0.0593,98.30
2250,1.3970,55.86,2.1723,30.02
2300,0.0246,100.00,0.1052,97.82
2350,0.0125,100.00,0.0715,98.30
2400,0.0083,100.00,0.0610,98.51
2450,0.0066,100.00,0.0565,98.41
2500,0.0056,100.00,0.0509,98.51
2550,0.0055,100.00,0.0474,98.83
2600,0.0383,99.80,0.1316,97.08
2650,0.0094,100.00,0.0674,98.30
2700,0.0067,100.00,0.0547,98.51
2750,0.0051,100.00,0.0507,98.51
2800,0.0039,100.00,0.0469,98.51
2850,0.0038,100.00,0.0414,98.78
2900,0.0035,100.00,0.0410,98.88
2950,0.0272,100.00,0.1022,97.45
3000,0.0073,100.00,0.0616,98.30
3050,0.0044,100.00,0.0508,98.51
3100,0.0042,100.00,0.0434,98.57
3150,0.0033,100.00,0.0417,98.51
3200,0.0031,100.00,0.0361,98.72
3250,0.0025,100.00,0.0358,98.83
3300,0.5189,83.01,1.3509,59.88
3350,0.0100,100.00,0.0606,98.51
3400,0.0043,100.00,0.0436,98.88
3450,0.0033,100.00,0.0376,98.99
3500,0.0027,100.00,0.0321,99.04
3550,0.0022,100.00,0.0291,99.20
3600,0.0020,100.00,0.0299,99.04
3650,1.4171,55.08,0.8937,76.62
3700,0.0127,100.00,0.0574,98.67
3750,0.0049,100.00,0.0395,99.10
3800,0.0036,100.00,0.0309,99.26
3850,0.0025,100.00,0.0285,99.20
3900,0.0021,100.00,0.0249,99.26
3950,0.0019,100.00,0.0238,99.42
4000,0.0016,100.00,0.0236,99.42
4050,0.2823,93.55,0.2697,94.53
4100,0.0064,100.00,0.0370,99.15
4150,0.0033,100.00,0.0286,99.36
4200,0.0023,100.00,0.0231,99.52
