step,train_loss,train_acc,val_loss,val_acc
0,4.7974,0.59,4.9823,1.09
50,4.5846,1.95,4.6159,0.76
100,4.5737,1.56,4.6226,0.73
150,4.0641,11.52,4.9905,1.03
200,3.1873,30.08,4.7364,3.55
250,2.1595,55.08,3.9317,8.47
300,1.3806,71.48,3.1039,22.31
350,0.6787,92.58,2.3728,39.56
400,0.2987,98.05,1.9097,54.04
450,0.1322,100.00,1.5803,62.33
500,0.0642,100.00,1.3962,65.06
550,0.0401,100.00,1.2965,66.67
600,0.0241,100.00,1.2364,67.55
650,0.0176,100.00,1.1684,68.70
700,0.0123,100.00,1.1380,68.91
750,1.1959,63.87,2.1850,39.56
800,0.0424,100.00,0.8971,73.59
850,0.0237,100.00,0.8176,75.32
900,0.0161,100.00,0.7712,75.77
950,0.0122,100.00,0.7379,76.72
1000,0.0102,100.00,0.7040,77.23
1050,0.0082,100.00,0.6699,77.96
1100,0.0067,100.00,0.6355,79.11
1150,0.0060,100.00,0.6267,79.87
1200,0.0459,100.00,0.5628,82.91
1250,0.0190,100.00,0.4508,86.31
1300,0.0130,100.00,0.4071,87.80
1350,0.0097,100.00,0.3749,88.83
1400,0.0079,100.00,0.3505,89.44
1450,0.0064,100.00,0.3326,90.19
1500,0.0053,100.00,0.3130,90.92
1550,0.0047,100.00,0.2910,92.08
1600,0.0042,100.00,0.2700,92.87
1650,0.9084,75.59,1.0823,66.03
1700,0.0211,100.00,0.2053,95.54
1750,0.0118,100.00,0.1501,97.21
1800,0.0090,100.00,0.1249,98.06
1850,0.0070,100.00,0.1087,98.39
1900,0.0056,100.00,0.0958,98.57
1950,0.0047,100.00,0.0859,98.82
2000,0.0043,100.00,0.0769,99.12
2050,4.6007,7.42,3.8257,11.26
2100,0.0185,100.00,0.0956,98.85
2150,0.0091,100.00,0.0589,99.51
