step,train_loss,train_acc,val_loss,val_acc
0,4.7220,1.56,4.7201,1.04
50,3.8928,11.13,5.2047,0.90
100,1.0227,76.37,9.0337,1.75
150,0.1237,97.27,18.9003,1.75
200,6.8996,0.98,6.6051,1.13
250,15.2690,0.39,15.6788,0.94
300,165.8329,1.56,148.7031,0.91
350,382.6408,0.98,491.9404,0.99
400,1680.6075,2.54,786.6077,1.03
450,3048.6575,1.17,3037.7253,1.01
500,7940.9380,2.15,8661.0684,1.03
550,31955.1230,2.54,26878.4629,0.98
600,58393.1914,0.39,82335.0781,1.00
650,310781.0625,1.37,578641.3750,0.99
700,1017408.0000,0.78,1025666.7500,1.05
750,5940714.0000,0.39,5269886.5000,0.96
800,nan,0.59,nan,1.01
850,nan,1.17,nan,1.01
900,nan,0.59,nan,1.01
950,nan,1.17,nan,1.01
1000,nan,1.56,nan,1.01
1050,nan,0.98,nan,1.01
1100,nan,1.37,nan,1.01
1150,nan,1.17,nan,1.01
1200,nan,1.37,nan,1.01
1250,nan,1.17,nan,1.01
1300,nan,0.78,nan,1.01
1350,nan,1.17,nan,1.01
1400,nan,1.17,nan,1.01
1450,nan,0.78,nan,1.01
1500,nan,0.78,nan,1.01
1550,nan,1.17,nan,1.01
1600,nan,0.98,nan,1.01
1650,nan,0.59,nan,1.01
1700,nan,1.17,nan,1.01
1750,nan,0.39,nan,1.01
1800,nan,1.76,nan,1.01
1850,nan,0.59,nan,1.01
1900,nan,1.37,nan,1.01
1950,nan,1.17,nan,1.01
2000,nan,1.76,nan,1.01
2050,nan,0.59,nan,1.01
2100,nan,0.59,nan,1.01
2150,nan,1.37,nan,1.01
2200,nan,1.76,nan,1.01
2250,nan,1.17,nan,1.01
2300,nan,0.98,nan,1.01
2350,nan,1.56,nan,1.01
2400,nan,0.98,nan,1.01
2450,nan,0.98,nan,1.01
2500,nan,0.39,nan,1.01
2550,nan,0.98,nan,1.01
2600,nan,0.39,nan,1.01
2650,nan,0.98,nan,1.01
2700,nan,0.98,nan,1.01
2750,nan,0.78,nan,1.01
2800,nan,0.59,nan,1.01
2850,nan,1.17,nan,1.01
2900,nan,0.98,nan,1.01
2950,nan,0.59,nan,1.01
3000,nan,1.17,nan,1.01
3050,nan,1.37,nan,1.01
3100,nan,0.20,nan,1.01
3150,nan,1.56,nan,1.01
3200,nan,0.20,nan,1.01
3250,nan,1.37,nan,1.01
3300,nan,1.56,nan,1.01
3350,nan,0.59,nan,1.01
3400,nan,0.98,nan,1.01
3450,nan,1.17,nan,1.01
3500,nan,1.17,nan,1.01
3550,nan,0.39,nan,1.01
3600,nan,1.95,nan,1.01
3650,nan,1.56,nan,1.01
3700,nan,1.37,nan,1.01
3750,nan,1.37,nan,1.01
3800,nan,0.59,nan,1.01
3850,nan,1.56,nan,1.01
3900,nan,1.56,nan,1.01
3950,nan,0.98,nan,1.01
4000,nan,1.95,nan,1.01
4050,nan,0.39,nan,1.01
4100,nan,0.98,nan,1.01
4150,nan,1.17,nan,1.01
4200,nan,0.98,nan,1.01
4250,nan,2.15,nan,1.01
4300,nan,0.98,nan,1.01
4350,nan,0.98,nan,1.01
4400,nan,0.78,nan,1.01
4450,nan,0.98,nan,1.01
4500,nan,1.76,nan,1.01
4550,nan,0.39,nan,1.01
4600,nan,1.17,nan,1.01
4650,nan,1.17,nan,1.01
4700,nan,0.78,nan,1.01
4750,nan,0.78,nan,1.01
4800,nan,0.98,nan,1.01
4850,nan,1.76,nan,1.01
4900,nan,0.78,nan,1.01
4950,nan,1.17,nan,1.01
5000,nan,0.39,nan,1.01
5050,nan,1.17,nan,1.01
5100,nan,1.56,nan,1.01
5150,nan,0.39,nan,1.01
5200,nan,0.98,nan,1.01
5250,nan,0.98,nan,1.01
5300,nan,0.78,nan,1.01
5350,nan,0.78,nan,1.01
5400,nan,1.37,nan,1.01
5450,nan,1.37,nan,1.01
5500,nan,0.59,nan,1.01
5550,nan,0.39,nan,1.01
5600,nan,1.17,nan,1.01
5650,nan,1.37,nan,1.01
5700,nan,0.78,nan,1.01
5750,nan,1.95,nan,1.01
5800,nan,1.56,nan,1.01
5850,nan,1.56,nan,1.01
5900,nan,1.37,nan,1.01
5950,nan,0.39,nan,1.01
6000,nan,1.56,nan,1.01
6050,nan,1.95,nan,1.01
6100,nan,0.78,nan,1.01
6150,nan,0.98,nan,1.01
6200,nan,0.59,nan,1.01
6250,nan,0.39,nan,1.01
6300,nan,0.98,nan,1.01
6350,nan,0.98,nan,1.01
6400,nan,1.37,nan,1.01
6450,nan,0.59,nan,1.01
6500,nan,1.56,nan,1.01
6550,nan,1.95,nan,1.01
6600,nan,0.98,nan,1.01
6650,nan,0.20,nan,1.01
6700,nan,0.78,nan,1.01
6750,nan,0.59,nan,1.01
6800,nan,0.98,nan,1.01
6850,nan,0.78,nan,1.01
6900,nan,0.98,nan,1.01
6950,nan,1.17,nan,1.01
7000,nan,0.59,nan,1.01
7050,nan,0.59,nan,1.01
7100,nan,0.59,nan,1.01
7150,nan,1.95,nan,1.01
7200,nan,1.37,nan,1.01
7250,nan,0.78,nan,1.01
7300,nan,0.78,nan,1.01
7350,nan,1.76,nan,1.01
7400,nan,0.59,nan,1.01
7450,nan,0.78,nan,1.01
7500,nan,1.56,nan,1.01
7550,nan,1.76,nan,1.01
7600,nan,0.20,nan,1.01
7650,nan,1.37,nan,1.01
7700,nan,1.95,nan,1.01
7750,nan,0.78,nan,1.01
7800,nan,1.17,nan,1.01
7850,nan,1.37,nan,1.01
7900,nan,1.37,nan,1.01
7950,nan,0.39,nan,1.01
8000,nan,2.54,nan,1.01
8050,nan,0.59,nan,1.01
8100,nan,1.37,nan,1.01
8150,nan,0.00,nan,1.01
8200,nan,0.78,nan,1.01
8250,nan,1.17,nan,1.01
8300,nan,0.20,nan,1.01
8350,nan,1.37,nan,1.01
8400,nan,1.17,nan,1.01
8450,nan,0.39,nan,1.01
8500,nan,1.17,nan,1.01
8550,nan,2.15,nan,1.01
8600,nan,0.59,nan,1.01
8650,nan,0.59,nan,1.01
8700,nan,1.56,nan,1.01
8750,nan,0.39,nan,1.01
8800,nan,0.78,nan,1.01
8850,nan,1.56,nan,1.01
8900,nan,1.56,nan,1.01
8950,nan,0.39,nan,1.01
9000,nan,0.20,nan,1.01
9050,nan,0.78,nan,1.01
9100,nan,0.78,nan,1.01
9150,nan,1.17,nan,1.01
9200,nan,1.56,nan,1.01
9250,nan,0.78,nan,1.01
9300,nan,1.56,nan,1.01
9350,nan,1.37,nan,1.01
9400,nan,1.37,nan,1.01
9450,nan,1.17,nan,1.01
9500,nan,1.37,nan,1.01
9550,nan,0.98,nan,1.01
9600,nan,1.17,nan,1.01
9650,nan,0.98,nan,1.01
9700,nan,0.39,nan,1.01
