step,train_loss,train_acc,val_loss,val_acc
0,4.8041,1.37,4.7228,0.92
50,4.6013,1.56,4.6476,0.80
100,4.4465,2.54,4.9339,0.31
150,4.1306,10.74,5.3748,0.59
200,3.4045,25.00,5.9185,1.61
250,2.2263,49.22,6.5042,4.30
300,1.3020,67.38,6.1351,9.89
350,0.6172,82.81,4.0321,27.39
400,0.2642,92.97,1.5379,62.24
450,0.0591,98.05,0.3502,89.49
500,0.0176,99.80,0.1086,96.58
550,0.0061,100.00,0.0639,97.85
600,0.0069,100.00,0.0420,98.75
650,0.0029,99.80,0.0412,98.68
700,0.0022,100.00,0.0312,98.89
750,0.0191,99.61,0.0267,99.17
800,0.0039,100.00,0.0238,99.22
850,0.0019,100.00,0.0143,99.60
