step,train_loss,train_acc,val_loss,val_acc
0,4.7914,0.39,4.7178,0.90
50,4.5122,2.93,4.6852,0.73
100,3.6238,18.55,5.7252,0.96
150,1.8241,55.47,7.8585,2.57
200,0.8024,75.98,12.2178,2.76
250,0.7105,80.86,15.0209,3.72
300,0.7397,80.27,13.1381,3.60
350,0.4545,88.28,12.4483,4.43
400,0.4424,88.67,12.8134,4.57
450,0.6214,85.55,13.0744,4.10
500,0.8242,77.93,11.4407,4.71
550,1.0936,75.59,9.9096,4.51
600,0.6253,85.35,10.3421,4.69
650,0.7211,80.86,11.3951,4.92
700,0.8348,82.23,11.3097,4.62
750,0.7354,79.88,10.6553,4.51
800,0.7236,83.40,10.2882,5.30
850,0.8823,76.95,9.9828,5.51
900,0.8097,79.10,9.5377,6.63
950,0.5050,87.50,10.5246,6.45
1000,0.6206,83.01,11.4700,7.03
1050,0.5921,83.40,11.1829,7.06
1100,0.7110,82.23,10.0094,7.80
1150,0.5462,86.13,9.6477,8.49
1200,0.8279,80.27,9.6664,7.77
1250,0.7019,82.23,9.0238,8.27
1300,0.7408,83.01,8.9734,9.02
1350,0.3848,90.62,9.2055,10.03
1400,0.4791,88.28,9.5809,10.52
1450,0.4788,87.30,9.1806,11.86
1500,0.4582,88.28,8.7993,12.81
1550,0.2395,92.58,8.4037,13.92
1600,0.4289,88.09,8.6109,15.14
1650,0.8694,80.86,8.1024,12.81
1700,0.8306,78.91,5.5747,14.30
1750,0.4188,87.89,5.6554,16.55
1800,0.4999,87.70,6.9231,17.17
1850,0.4887,85.74,6.3590,19.78
1900,0.2659,92.38,5.9129,22.61
1950,0.4640,86.72,5.6968,23.21
2000,4.6298,1.37,4.8206,1.03
2050,4.6216,0.59,4.6624,0.99
2100,4.5796,1.56,4.6273,0.96
2150,4.6049,1.95,4.6309,0.87
2200,4.5930,1.17,4.6294,0.90
2250,4.5782,1.76,4.6404,0.99
2300,4.5692,1.76,4.6379,0.88
2350,4.5614,1.37,4.6432,0.80
2400,4.5776,1.17,4.6684,0.80
2450,4.5570,1.37,4.6681,0.85
2500,4.5427,1.17,4.6678,0.85
2550,4.5530,1.56,4.6652,0.91
2600,4.5273,1.37,4.7140,0.76
2650,4.5337,1.37,4.7101,0.73
2700,4.5137,2.73,4.6894,0.82
2750,4.5390,1.17,4.7140,0.73
2800,4.5304,1.17,4.7547,0.73
2850,4.4714,3.32,4.7684,0.61
2900,4.4710,1.95,4.8179,0.80
2950,4.4124,2.15,4.8373,0.65
3000,4.3883,2.54,4.8694,0.61
3050,4.4171,3.32,4.8739,0.52
3100,4.3423,2.93,4.9355,0.49
3150,4.3355,3.71,5.0052,0.55
3200,4.2835,3.52,5.0363,0.61
3250,4.2063,4.88,5.1647,0.58
3300,4.1884,3.71,5.2152,0.46
3350,4.0872,5.27,5.3931,0.49
3400,4.0580,7.42,5.4906,0.53
3450,4.0097,6.05,5.5996,0.47
3500,3.7807,8.01,5.9912,0.49
3550,3.7361,10.74,6.2014,0.32
3600,3.5993,9.77,6.4306,0.38
3650,3.5027,12.89,6.7954,0.27
3700,3.5862,12.70,7.0003,0.21
3750,3.5476,11.52,6.5705,0.26
3800,3.4293,13.28,6.6019,0.27
3850,3.4648,13.09,6.6203,0.27
3900,3.2691,17.38,7.0668,0.24
3950,3.2383,15.82,7.2827,0.27
4000,3.1260,22.07,7.6464,0.29
4050,3.0396,19.14,8.1807,0.17
4100,3.0649,19.92,8.2706,0.15
4150,3.0071,24.41,7.8899,0.08
4200,2.9753,19.73,7.8497,0.06
4250,3.1258,19.34,7.7595,0.14
4300,3.1882,18.75,7.0816,0.11
4350,3.0212,22.07,7.6533,0.12
4400,2.7546,28.32,8.4239,0.08
4450,2.8110,23.63,8.1280,0.17
4500,2.9533,22.46,7.5107,0.15
4550,2.6686,27.15,7.9612,0.21
4600,2.7380,28.52,8.7309,0.23
4650,2.6243,30.08,8.3269,0.17
4700,2.5594,28.52,8.6413,0.12
4750,2.4515,31.84,9.5501,0.15
4800,2.2863,35.74,9.4175,0.09
4850,2.1517,36.72,9.9360,0.17
4900,2.6212,33.40,9.6509,0.14
4950,2.8432,26.37,7.5964,0.06
5000,2.9057,28.52,7.7732,0.17
5050,3.1749,20.51,6.5689,0.23
5100,3.2868,19.34,6.7199,0.18
5150,3.2630,22.46,6.9489,0.18
5200,2.7206,29.88,7.5498,0.21
5250,2.8652,27.34,8.2025,0.27
5300,2.9038,28.32,7.8303,0.27
5350,2.7230,30.86,7.5495,0.26
5400,2.5944,31.64,8.2018,0.20
5450,4.0474,14.84,7.9567,0.29
5500,4.4356,3.12,4.7899,0.65
5550,4.4663,2.15,4.7610,0.56
5600,4.4682,3.12,4.9422,0.52
5650,4.2959,4.49,5.1148,0.32
5700,4.1360,5.86,5.3687,0.26
5750,3.9430,7.62,5.5954,0.29
5800,3.8528,8.01,5.9256,0.24
5850,3.9742,8.01,5.7369,0.27
5900,3.8022,7.42,5.9195,0.06
5950,3.6107,10.94,6.5612,0.11
6000,3.4809,11.13,7.0149,0.12
6050,3.2608,16.21,7.6908,0.15
6100,2.9845,20.70,8.1576,0.11
6150,2.6376,26.56,8.8278,0.08
6200,2.6839,23.05,9.0896,0.05
6250,2.7360,26.95,9.4172,0.09
6300,2.6561,27.34,8.5591,0.12
6350,2.6530,26.76,8.4909,0.12
6400,2.3310,33.01,9.0348,0.12
6450,2.5093,32.23,9.5429,0.11
6500,2.3779,34.77,9.3111,0.26
6550,2.4261,36.91,9.5713,0.11
6600,2.8257,27.73,7.5613,0.12
6650,2.5228,31.25,8.1737,0.14
6700,2.4478,34.38,8.8825,0.23
6750,2.5485,33.01,8.3246,0.18
6800,2.4709,35.35,8.7288,0.33
6850,2.4524,38.87,9.2357,0.36
6900,2.5771,33.79,8.3718,0.33
6950,2.7246,29.88,7.8131,0.24
7000,2.3495,37.30,8.5130,0.17
7050,2.3024,40.23,9.9503,0.32
7100,2.4003,36.72,8.5354,0.24
7150,2.0792,46.09,9.2584,0.27
7200,1.8585,49.02,10.5616,0.23
7250,1.8328,53.32,11.7393,0.33
7300,2.4436,36.33,9.8099,0.29
7350,2.3059,41.60,8.3326,0.29
7400,2.0872,46.29,9.1570,0.38
7450,2.0365,49.80,9.3003,0.43
7500,1.8216,52.15,10.0123,0.32
7550,1.9183,50.20,10.4321,0.36
7600,1.7968,48.44,10.5648,0.41
7650,1.7219,51.95,10.1054,0.55
7700,1.7618,53.91,10.6653,0.36
7750,1.5960,57.03,10.7876,0.41
7800,1.5743,54.49,10.9613,0.46
7850,1.4169,60.74,11.8922,0.61
7900,1.1700,65.62,12.7052,0.59
7950,1.1673,67.19,13.0488,0.73
8000,1.1622,63.67,12.7690,0.88
8050,0.9985,71.09,12.9884,0.88
8100,1.0996,71.09,13.0208,0.90
8150,1.1150,70.70,12.6401,0.87
8200,1.2686,66.60,11.4227,0.91
8250,1.0240,73.44,11.6957,0.71
8300,1.2003,67.58,11.6564,0.64
8350,1.1829,66.99,11.9175,0.83
8400,0.9167,71.68,12.2576,0.99
8450,1.2693,68.16,12.1859,0.94
8500,1.2157,66.02,11.2570,0.94
8550,1.2239,67.19,10.7609,1.15
8600,1.1489,66.02,11.2761,0.85
8650,0.9349,71.88,12.3288,1.00
8700,1.8142,54.49,10.7528,0.97
8750,1.7977,55.66,8.6586,0.82
8800,1.3556,64.45,9.9488,0.85
8850,1.1622,68.75,11.9222,1.05
8900,1.1046,70.31,13.1252,0.88
8950,1.2398,67.38,12.7795,1.14
9000,1.0318,71.48,11.6441,1.37
9050,0.9556,73.24,11.4240,1.21
9100,0.8687,75.00,12.4192,1.46
9150,0.7797,79.69,13.5276,1.55
9200,1.4706,65.23,11.4579,1.14
9250,1.1121,67.38,10.2571,1.50
9300,0.9233,76.95,11.2880,1.61
9350,1.5157,64.26,11.1833,1.62
9400,1.4935,63.09,10.0018,1.41
9450,1.3489,62.50,9.7677,1.37
9500,1.4487,64.26,11.1855,1.50
9550,1.4329,59.77,10.4034,1.23
9600,1.2546,66.41,10.5024,1.46
9650,0.8902,74.80,11.4719,1.37
9700,1.0106,71.29,12.7742,1.38
9750,0.8014,75.59,13.6592,1.28
9800,0.8410,75.98,13.4744,1.37
9850,1.1007,70.31,12.4028,1.06
9900,1.1686,68.95,10.6534,1.43
9950,1.0544,69.73,11.1005,1.31
10000,0.8696,73.83,12.6005,1.44
10050,0.7743,76.56,13.7015,1.24
10100,0.8628,76.37,13.2268,1.47
10150,1.1872,69.73,11.9267,1.99
10200,0.9556,73.24,10.9004,2.13
10250,0.8953,75.98,11.5157,1.97
10300,0.7268,77.93,12.6268,2.17
10350,1.3993,67.38,13.5891,1.82
10400,1.3201,61.91,10.4692,1.50
10450,1.4456,61.52,9.7511,1.37
10500,1.1234,67.58,9.8666,1.31
10550,1.2318,65.43,10.6664,1.37
10600,1.3186,64.45,10.7355,1.24
10650,1.6176,59.38,10.3424,0.91
10700,1.4892,60.16,10.1982,0.87
10750,1.2421,63.48,10.3950,0.99
