step,train_loss,train_acc,val_loss,val_acc
0,4.8165,0.59,4.7247,0.94
50,4.6046,0.78,4.6506,1.06
100,4.5570,1.56,4.6736,0.30
150,4.4385,4.49,5.0354,0.39
200,4.0423,15.23,5.3759,0.64
250,3.4081,24.80,5.8272,1.76
300,2.6084,37.70,5.7067,5.01
350,1.0745,66.21,3.4999,24.20
400,0.3161,89.84,0.9162,72.01
450,0.0447,98.83,0.1608,94.51
500,0.0327,98.83,0.0669,98.00
550,0.0362,98.63,0.0707,97.87
600,0.0343,99.02,0.0796,97.48
650,0.0266,99.22,0.0428,98.63
700,0.0078,99.80,0.0313,99.15
750,0.0278,99.02,0.0225,99.15
800,0.0295,99.22,0.0170,99.42
850,0.0066,99.61,0.0179,99.21
900,0.0086,99.61,0.0134,99.67
