step,train_loss,train_acc,val_loss,val_acc
0,4.7538,1.76,4.7330,0.90
50,4.5874,1.56,4.6526,0.68
100,4.4965,2.34,4.8508,0.47
150,4.2331,9.77,5.2998,0.35
200,3.5646,23.05,5.8099,1.39
250,2.5096,41.99,6.5561,3.26
300,1.4418,63.48,6.6490,8.24
350,0.8040,78.52,5.0970,21.68
400,0.3585,88.67,2.0936,53.01
450,0.1049,96.29,0.5781,82.98
500,0.0238,99.22,0.1713,94.85
550,0.0214,99.22,0.1026,96.86
600,0.0054,100.00,0.0627,97.80
650,0.0102,99.80,0.0537,98.18
700,0.0097,99.61,0.0343,98.77
750,0.0020,100.00,0.0219,99.34
800,0.0026,100.00,0.0235,99.32
850,0.0007,100.00,0.0154,99.46
900,0.0016,100.00,0.0157,99.69
