step,train_loss,train_acc,val_loss,val_acc
0,4.7782,0.98,4.7036,1.09
50,4.6263,1.56,4.6628,0.92
100,4.4567,1.95,4.9455,0.31
150,4.1600,7.03,5.3663,0.33
200,3.2481,26.56,5.9495,1.87
250,2.4352,41.99,6.7804,3.02
300,1.4813,60.16,7.0254,6.19
350,1.0219,74.41,6.4684,14.99
400,0.5356,84.77,4.9547,27.63
450,0.2958,91.21,3.3213,42.38
500,0.1539,94.92,1.5340,64.13
550,0.0523,98.83,0.7064,81.30
600,0.0811,97.07,0.3839,89.70
650,0.0208,99.61,0.1902,94.76
700,0.0081,100.00,0.1024,96.77
750,0.0090,99.61,0.0762,97.47
800,0.0138,99.80,0.0585,98.30
850,0.0033,100.00,0.0434,98.54
900,0.0038,99.80,0.0224,99.39
950,0.0011,100.00,0.0148,99.65
