step,train_loss,train_acc,val_loss,val_acc
0,4.8351,1.56,4.7285,0.48
50,4.6235,0.39,4.6608,0.80
100,4.5845,0.78,4.6260,0.85
150,4.5811,1.17,4.6244,0.32
200,4.5620,1.95,4.7551,0.32
250,4.4783,3.71,4.9469,0.16
300,4.1611,9.96,5.0721,0.32
350,3.5383,17.58,4.9135,2.28
400,2.1903,39.26,3.3131,12.38
450,1.3955,44.53,1.3953,41.50
500,0.6165,74.61,0.7926,64.93
550,0.4640,87.30,0.4317,82.94
600,1.6506,46.09,1.8526,41.13
650,1.7050,42.38,1.7892,36.34
700,0.9132,65.23,1.0153,63.02
750,1.7706,44.92,2.2602,36.82
800,1.3580,54.88,1.6386,55.37
850,1.5579,47.07,1.4627,47.87
900,1.5615,52.73,1.4415,50.05
950,1.5520,51.37,1.5484,47.82
1000,2.8187,22.66,2.8596,20.51
1050,2.3910,25.20,2.5268,24.87
1100,2.2499,36.13,2.3378,30.07
1150,4.6026,1.37,4.6149,1.12
1200,4.5920,1.17,4.6115,0.74
1250,4.5898,0.78,4.6113,0.96
1300,4.5909,1.37,4.5997,0.90
1350,4.5802,0.98,4.6039,1.33
1400,4.5884,0.39,4.5937,0.85
1450,4.5797,1.76,4.6013,0.80
1500,4.5845,0.98,4.5996,0.96
1550,4.5947,1.17,4.6060,0.85
1600,4.5903,0.78,4.6005,0.80
1650,4.5940,0.39,4.5999,0.80
1700,4.5834,0.78,4.6006,0.90
1750,4.5962,0.98,4.6010,0.96
1800,4.5758,1.17,4.5938,0.80
1850,4.5914,0.78,4.5998,0.96
1900,4.5752,1.17,4.5955,1.06
1950,4.5855,0.98,4.5964,0.80
2000,4.5765,0.98,4.5988,0.90
2050,4.5805,0.78,4.5940,0.80
2100,4.5809,1.17,4.5955,0.48
2150,4.5847,1.17,4.5986,0.80
2200,4.5944,0.59,4.5956,0.48
2250,4.5824,1.17,4.6058,0.85
2300,4.5747,1.17,4.5936,0.64
2350,4.5768,1.17,4.5848,0.48
2400,4.5798,0.59,4.6014,0.85
2450,4.5749,0.20,4.5859,0.90
2500,4.5714,1.17,4.5934,0.48
2550,4.6027,0.98,4.6006,0.80
2600,4.5786,0.98,4.5927,0.48
2650,4.5767,1.37,4.5989,1.22
2700,4.5806,1.17,4.5906,0.90
2750,4.5736,0.98,4.5943,0.53
2800,4.5806,0.39,4.5938,0.69
2850,4.5741,1.17,4.5904,1.12
2900,4.5811,0.78,4.5976,1.01
2950,4.5883,0.78,4.5977,0.80
3000,4.5817,1.37,4.5967,0.90
3050,4.5710,1.56,4.5898,0.80
3100,4.5807,0.59,4.5936,0.90
3150,4.5753,0.98,4.5930,1.22
3200,4.5808,0.59,4.5921,0.96
3250,4.5792,1.17,4.5969,0.74
3300,4.5792,0.78,4.5903,1.01
3350,4.5738,1.17,4.5978,0.48
3400,4.5799,0.20,4.5900,1.06
3450,4.5789,0.78,4.5879,1.06
3500,4.5813,0.59,4.5915,1.17
3550,4.5734,0.98,4.5966,0.90
3600,4.5806,1.17,4.5922,0.80
3650,4.5819,0.59,4.5906,0.64
3700,4.5843,1.17,4.5939,0.69
3750,4.5806,0.98,4.5915,0.80
3800,4.5796,1.56,4.5921,0.69
3850,4.5745,1.56,4.5954,0.90
3900,4.5780,1.76,4.5875,1.22
3950,4.5780,0.78,4.5917,0.69
4000,4.5811,0.98,4.5984,0.90
4050,4.5745,0.98,4.5940,0.69
4100,4.5771,0.78,4.5999,0.90
4150,4.5677,0.98,4.5911,1.12
4200,4.5746,0.59,4.5930,0.90
4250,4.5764,1.37,4.5923,0.64
4300,4.5753,0.98,4.5940,0.64
4350,4.5825,0.59,4.5894,0.74
4400,4.5747,1.76,4.5944,0.48
4450,4.5828,1.17,4.5919,0.69
4500,4.5811,0.39,4.5908,0.80
4550,4.5792,1.37,4.5967,0.80
4600,4.5699,0.78,4.5904,0.80
4650,4.5756,0.78,4.5863,0.80
4700,4.5698,1.56,4.5947,0.48
4750,4.5800,0.78,4.5903,0.90
4800,4.5788,1.56,4.5890,0.74
4850,4.5781,0.78,4.5939,0.80
4900,4.5804,0.59,4.5902,0.96
4950,4.5762,1.17,4.5923,0.69
5000,4.5793,1.56,4.5886,0.80
5050,4.5802,0.98,4.5892,1.12
5100,4.5752,0.78,4.5905,0.80
5150,4.5773,1.56,4.5920,0.69
5200,4.5697,1.56,4.5931,0.80
5250,4.5803,0.59,4.5907,0.90
5300,4.5822,0.59,4.5909,0.96
5350,4.5715,0.98,4.5939,0.80
5400,4.5744,0.98,4.5858,0.96
5450,4.5720,1.17,4.5931,0.69
5500,4.5744,1.37,4.5892,0.80
5550,4.5744,0.98,4.5882,0.53
5600,4.5729,0.78,4.5941,0.48
5650,4.5804,0.78,4.5937,0.48
5700,4.5770,0.78,4.5891,0.96
5750,4.5679,2.15,4.5891,0.85
5800,4.5749,1.37,4.5937,0.90
5850,4.5784,0.78,4.5972,0.53
5900,4.5859,1.17,4.5915,0.80
5950,4.5802,0.20,4.5867,0.80
6000,4.5797,0.59,4.5917,0.53
6050,4.5820,1.76,4.5903,1.01
6100,4.5776,1.56,4.5892,0.80
6150,4.5795,0.59,4.5931,0.80
6200,4.5708,1.17,4.5914,0.96
6250,4.5766,0.59,4.5907,0.74
6300,4.5791,0.59,4.5937,1.01
6350,4.5811,1.37,4.5888,0.96
6400,4.5789,1.37,4.5902,0.69
6450,4.5808,1.37,4.5946,0.53
6500,4.5698,2.34,4.5932,0.64
6550,4.5710,0.78,4.5884,0.64
6600,4.5682,1.37,4.5975,0.80
6650,4.5765,0.98,4.5915,0.90
6700,4.5815,0.98,4.5894,1.01
6750,4.5694,1.76,4.5944,0.80
6800,4.5786,1.56,4.5919,0.48
6850,4.5784,1.37,4.5904,0.96
6900,4.5757,1.76,4.5901,0.69
6950,4.5803,1.37,4.5886,0.85
7000,4.5690,1.76,4.5898,0.80
7050,4.5739,1.37,4.5920,0.80
7100,4.5748,0.78,4.5922,0.53
7150,4.5768,0.20,4.5930,0.90
7200,4.5799,0.59,4.5914,0.80
7250,4.5760,0.78,4.5943,0.90
