step,train_loss,train_acc,val_loss,val_acc
0,4.8330,1.56,4.7138,0.97
50,4.6248,0.59,4.6434,1.12
100,4.5473,3.32,4.7041,0.30
150,4.4305,4.69,4.9938,0.18
200,4.1347,9.38,5.4076,0.27
250,3.5259,21.88,5.8266,1.85
300,2.6200,37.50,6.1510,3.22
350,1.8000,58.01,5.7913,8.53
400,1.1212,71.88,4.1249,26.50
450,0.3437,88.67,1.6207,61.14
500,0.0989,96.29,0.4018,88.07
550,0.0456,98.63,0.1379,95.78
600,0.0154,99.80,0.0982,96.60
650,0.0236,99.02,0.0462,98.51
700,0.0258,99.41,0.0361,98.85
750,0.0111,99.80,0.0334,98.91
800,0.0046,99.80,0.0302,98.97
850,0.0035,100.00,0.0276,99.21
900,0.0012,100.00,0.0132,99.48
950,0.0015,100.00,0.0079,99.76
