step,train_loss,train_acc,val_loss,val_acc
0,4.7049,1.95,4.7062,0.85
50,4.4606,3.52,4.7299,0.45
100,3.8890,17.97,5.0254,0.83
150,3.1957,37.30,4.9642,3.34
200,2.3398,54.49,4.7656,6.93
250,1.3682,77.34,4.4213,15.01
300,0.7875,92.19,4.0347,25.53
350,0.4139,97.07,3.8049,34.64
400,0.2453,99.80,3.6740,39.45
450,0.1644,100.00,3.5560,42.78
500,0.1486,100.00,3.4874,43.70
550,0.1304,99.80,3.4217,44.48
600,0.1137,100.00,3.3715,44.76
650,0.1230,100.00,3.3225,45.65
700,0.1048,100.00,3.2882,46.01
750,0.1140,100.00,3.2250,45.95
800,0.1074,100.00,3.2430,45.95
850,0.0970,100.00,3.1921,46.78
900,0.0943,100.00,3.1439,47.21
950,0.1237,100.00,3.1910,46.08
1000,0.5805,94.92,3.4772,34.05
1050,0.1131,100.00,3.0793,46.21
1100,0.0781,100.00,2.9822,47.72
1150,0.0788,100.00,2.9321,47.78
1200,0.0851,100.00,2.8988,47.80
1250,0.1606,99.80,2.9739,46.74
1300,0.3361,97.27,2.8490,43.68
1350,0.0784,100.00,2.5591,48.71
1400,0.0711,100.00,2.4748,49.01
1450,0.0784,100.00,2.4316,49.37
1500,0.0902,100.00,2.4044,49.50
1550,1.7853,53.12,4.0294,11.84
1600,0.1526,99.61,1.7721,53.94
1650,0.0727,100.00,1.6062,56.24
1700,0.0708,100.00,1.5381,57.17
1750,0.0823,100.00,1.4440,59.13
1800,0.0970,100.00,1.3370,62.72
1850,0.5107,95.12,1.3289,64.31
1900,0.0782,100.00,0.4545,92.88
1950,0.0584,100.00,0.3614,96.15
2000,0.0569,100.00,0.3065,97.77
2050,0.0572,100.00,0.2555,98.92
2100,0.0606,100.00,0.2216,99.51
