step,train_loss,train_acc,val_loss,val_acc
0,4.7756,1.37,4.7082,1.05
50,4.0193,10.55,5.0260,0.72
100,2.8495,43.16,5.2426,2.03
150,1.4936,80.66,5.4817,4.61
200,0.5425,97.66,5.6978,7.61
250,0.1895,100.00,5.7729,9.41
300,0.1157,100.00,5.7337,10.78
350,0.0941,100.00,5.6590,11.42
400,0.0760,100.00,5.5829,11.87
450,0.0809,100.00,5.5186,12.75
500,0.0690,100.00,5.4663,12.97
550,0.0715,100.00,5.3954,13.25
600,0.0592,100.00,5.3645,14.01
650,0.0566,100.00,5.3276,14.47
700,0.1526,99.80,5.7610,11.14
750,0.0473,100.00,5.6725,13.18
800,0.0493,100.00,5.5278,13.80
850,0.0516,100.00,5.4243,14.52
900,0.0567,100.00,5.3456,14.95
950,0.0581,100.00,5.3076,14.89
1000,2.3779,46.48,5.9017,2.93
1050,0.1150,100.00,5.8970,11.27
1100,0.0483,100.00,5.7395,13.33
1150,0.0520,100.00,5.5913,14.24
1200,0.0552,100.00,5.4762,14.45
1250,0.0589,100.00,5.4028,15.22
1300,0.2640,99.61,5.8943,10.22
1350,0.0463,100.00,5.8304,13.09
1400,0.0478,100.00,5.6475,14.21
1450,0.0511,100.00,5.5218,14.94
1500,0.0566,100.00,5.4499,15.01
1550,0.6559,93.16,5.8649,8.23
1600,0.0579,100.00,5.8725,13.55
1650,0.0470,100.00,5.7036,14.74
1700,0.0531,100.00,5.5715,15.12
1750,0.0577,100.00,5.4705,15.63
1800,1.1591,79.10,5.8736,6.11
1850,0.0802,100.00,5.8980,12.67
1900,0.0476,100.00,5.7396,14.34
1950,0.0546,100.00,5.5950,15.13
2000,0.0632,100.00,5.4967,15.90
2050,0.6592,93.16,5.8824,7.85
2100,0.0611,100.00,5.8581,13.92
2150,0.0499,100.00,5.6941,14.88
2200,0.0576,100.00,5.5403,15.69
2250,0.0672,100.00,5.4506,15.84
2300,0.3252,98.44,5.8529,11.01
2350,0.0556,100.00,5.8165,14.91
2400,0.0528,100.00,5.6526,15.42
2450,0.0646,100.00,5.5366,15.74
2500,1.8222,60.16,5.9098,3.74
2550,0.1081,100.00,5.8019,13.08
2600,0.0608,100.00,5.6905,14.78
2650,0.0620,100.00,5.5855,15.50
2700,4.4238,6.45,4.8220,1.45
2750,0.6532,94.73,5.7251,8.69
2800,0.1008,100.00,5.7344,13.60
2850,0.0738,100.00,5.6187,15.11
2900,0.0727,100.00,5.5470,15.35
2950,1.1575,76.56,5.8514,5.30
3000,0.0886,100.00,5.7465,13.79
3050,0.0627,100.00,5.6196,15.29
3100,0.0684,100.00,5.4837,15.90
3150,1.4547,72.46,5.6186,5.58
3200,0.0974,100.00,5.6387,13.96
3250,0.0602,100.00,5.5100,15.87
3300,0.0704,100.00,5.3699,16.15
3350,1.4599,69.53,5.5818,6.26
3400,0.0971,100.00,5.5694,14.16
3450,0.0654,100.00,5.4253,16.21
3500,0.0669,100.00,5.3049,16.75
3550,2.3282,42.77,5.4519,4.29
3600,0.1119,100.00,5.4518,14.30
3650,0.0662,100.00,5.3485,16.17
3700,0.0719,100.00,5.2120,17.42
3750,1.9854,57.62,5.3836,4.96
3800,0.1203,100.00,5.3087,15.05
3850,0.0678,100.00,5.1530,17.43
3900,0.0742,100.00,5.0242,17.95
3950,1.2031,76.37,5.2046,7.62
4000,0.1037,99.80,4.9927,16.93
4050,0.0735,100.00,4.8840,18.17
4100,0.0792,100.00,4.7601,19.43
4150,2.2895,45.51,4.8051,6.65
4200,0.1240,100.00,4.7087,17.74
4250,0.0667,100.00,4.5899,19.47
4300,0.0710,100.00,4.4713,20.26
4350,0.0921,100.00,4.3929,20.38
4400,2.0821,51.95,4.8212,6.15
4450,0.1362,100.00,4.0405,19.95
4500,0.0809,100.00,3.9431,21.68
4550,0.0779,100.00,3.8687,22.45
4600,0.0861,100.00,3.7931,22.83
4650,0.4027,97.85,3.6127,19.87
4700,0.0874,100.00,3.3543,24.95
4750,0.0755,100.00,3.2819,25.66
4800,0.0798,100.00,3.1910,26.40
4850,1.5513,72.66,4.0943,10.13
4900,0.1301,100.00,2.5045,33.06
4950,0.0753,100.00,2.3829,35.41
5000,0.0783,100.00,2.2811,36.67
5050,0.0828,100.00,2.1717,39.32
5100,0.4018,97.66,1.7564,48.18
5150,0.0917,100.00,1.1318,67.01
5200,0.0784,100.00,1.0326,72.01
5250,0.0773,100.00,0.9494,75.64
5300,0.0790,100.00,0.8624,80.50
5350,0.0832,100.00,0.7748,85.09
5400,4.5546,1.56,4.6106,0.95
5450,4.5520,1.37,4.6139,0.86
5500,4.5424,1.95,4.6179,1.19
5550,4.3112,4.10,4.5246,1.49
5600,0.8796,93.36,1.3744,70.60
5650,0.1651,100.00,0.3324,99.55
