step,train_loss,train_acc,val_loss,val_acc
0,4.8280,1.37,4.6892,1.06
50,4.5769,1.76,4.6314,0.39
100,4.3670,5.86,4.8893,0.43
150,3.8729,17.19,4.8737,1.74
200,3.2313,35.94,4.5712,4.22
250,2.1313,59.77,3.7641,13.11
300,1.4828,72.27,3.2138,24.65
350,0.8738,88.87,2.7382,38.93
400,0.5347,95.31,2.3127,52.57
450,0.3021,99.22,1.9573,62.20
500,0.2002,99.02,1.7063,67.52
550,0.1472,100.00,1.5649,69.36
600,0.1367,100.00,1.4307,71.02
650,0.1190,100.00,1.3118,71.94
700,0.1063,100.00,1.2085,72.58
750,0.1034,100.00,1.0985,74.07
800,0.0957,100.00,0.9934,75.77
850,0.0845,100.00,0.8683,78.57
900,0.0744,100.00,0.7744,80.13
950,0.0803,100.00,0.6803,83.56
1000,1.1616,76.76,1.6731,58.70
1050,0.0681,100.00,0.1940,99.22
1100,0.0518,100.00,0.1355,99.79
