step,train_loss,train_acc,val_loss,val_acc
0,4.7633,0.39,4.6893,0.93
50,4.3973,7.03,4.7585,0.58
100,3.7807,21.48,5.0337,1.08
150,3.0069,37.70,4.9898,3.71
200,2.1808,59.18,4.8844,8.66
250,1.2622,82.62,4.6923,16.37
300,0.5658,96.29,4.5119,25.26
350,0.3016,99.02,4.3736,31.42
400,0.1702,100.00,4.2285,35.34
450,0.1291,100.00,4.1547,36.79
500,0.1285,99.61,4.0786,37.82
550,0.1175,100.00,4.0201,38.43
600,0.0995,100.00,3.9377,39.65
650,0.1199,100.00,3.9319,38.86
700,0.0924,100.00,3.8504,40.56
750,0.0916,100.00,3.8345,40.95
800,1.4563,70.12,4.7721,16.06
850,0.1332,99.80,3.9726,38.51
900,0.0762,100.00,3.8202,41.22
950,0.0766,100.00,3.7228,41.82
1000,0.0841,100.00,3.6717,42.09
1050,0.1183,100.00,3.6556,41.33
1100,0.1294,99.61,3.6706,40.83
1150,0.0881,100.00,3.5746,42.26
1200,1.3507,71.48,4.4875,17.57
1250,0.1324,99.61,3.5301,40.79
1300,0.0603,100.00,3.3855,42.84
1350,0.0657,100.00,3.3047,42.96
1400,0.0736,100.00,3.2447,43.11
1450,0.0982,100.00,3.1912,43.13
1500,0.1812,99.80,3.1318,41.70
1550,0.0606,100.00,2.8694,44.41
1600,0.0624,100.00,2.8056,44.50
1650,0.0704,100.00,2.7514,44.48
1700,2.4782,38.67,4.4274,11.07
1750,0.1373,100.00,2.0492,49.29
1800,0.0683,100.00,1.8678,51.30
1850,0.0720,100.00,1.7935,52.06
1900,0.0764,100.00,1.7023,54.20
1950,2.2297,46.09,4.1548,11.09
2000,0.1405,100.00,0.8526,79.86
2050,0.0692,100.00,0.6218,88.39
2100,0.0649,100.00,0.5428,92.17
2150,0.0643,100.00,0.4750,94.98
2200,0.0687,100.00,0.4086,97.16
2250,0.0649,100.00,0.3363,98.45
2300,3.9631,11.13,4.1285,6.98
2350,0.1431,100.00,0.2666,98.78
2400,0.0669,100.00,0.1282,99.94
