step,train_loss,train_acc,val_loss,val_acc
0,4.7308,1.37,4.7054,0.97
50,4.1296,10.35,4.9703,0.67
100,3.1709,35.35,5.1800,1.88
150,1.9514,67.58,5.3094,4.62
200,0.9811,89.84,5.4221,9.26
250,0.3760,99.41,5.4974,13.01
300,0.1585,100.00,5.4750,15.97
350,0.1127,100.00,5.3905,17.67
400,0.0952,100.00,5.3271,18.31
450,0.0855,100.00,5.2440,19.34
500,0.0841,100.00,5.1713,20.39
550,0.0793,100.00,5.1325,21.00
600,0.0826,100.00,5.0905,21.45
650,0.0720,100.00,5.0235,22.16
700,1.0239,83.20,5.5574,9.75
750,0.0846,100.00,5.3881,19.77
800,0.0542,100.00,5.2550,21.80
850,0.0602,100.00,5.1475,22.23
900,0.0627,100.00,5.0622,23.00
950,0.0647,100.00,5.0216,22.80
1000,0.0698,100.00,4.9776,23.47
1050,0.7534,90.43,5.5200,11.70
1100,0.0692,100.00,5.3857,21.01
1150,0.0499,100.00,5.2435,22.73
1200,0.0562,100.00,5.1266,23.35
1250,0.0598,100.00,5.0522,23.82
1300,0.0675,100.00,5.0146,24.06
1350,0.3377,98.24,5.4405,17.23
1400,0.0536,100.00,5.3389,22.62
1450,0.0520,100.00,5.1808,23.99
1500,0.0567,100.00,5.0701,24.44
1550,0.0659,100.00,4.9928,24.76
1600,2.9813,34.96,5.4041,3.49
1650,0.1745,99.61,5.3660,20.05
1700,0.0563,100.00,5.2418,23.49
1750,0.0555,100.00,5.1130,24.55
1800,0.0658,100.00,5.0277,24.85
1850,0.8149,89.65,5.7741,3.49
1900,0.2579,99.41,5.3325,19.98
1950,0.0598,100.00,5.2188,24.76
2000,0.0594,100.00,5.1031,25.06
2050,0.0708,99.80,5.0111,25.06
2100,3.2530,20.51,5.3000,3.60
2150,0.1820,99.61,5.3538,20.57
2200,0.0578,100.00,5.2042,24.79
2250,0.0608,100.00,5.0639,25.50
2300,0.0683,100.00,4.9950,25.44
2350,1.2338,77.15,5.4497,11.14
2400,0.0932,100.00,5.1942,24.20
2450,0.0590,100.00,5.0780,25.49
2500,0.0677,100.00,4.9493,25.73
2550,2.9728,25.98,5.6922,3.60
2600,0.2251,99.22,5.1961,21.28
2650,0.0696,100.00,5.0362,25.70
2700,0.0660,100.00,4.9135,26.29
2750,0.0843,100.00,4.8180,26.57
2800,0.6360,93.75,5.0872,16.96
2850,0.0733,100.00,4.9797,25.78
2900,0.0629,100.00,4.8366,26.76
2950,0.0709,100.00,4.7211,27.17
3000,0.7029,91.21,5.0586,15.74
3050,0.0780,100.00,4.8341,26.05
3100,0.0630,100.00,4.6881,27.14
3150,0.0782,100.00,4.5794,27.42
3200,3.7218,21.88,4.7342,4.05
3250,0.2117,99.61,4.5808,24.76
3300,0.0718,100.00,4.4081,27.66
3350,0.0724,100.00,4.3115,28.04
3400,0.1088,100.00,4.2506,27.77
3450,0.2352,99.41,4.1288,26.10
3500,0.0704,100.00,4.0010,28.65
3550,0.0714,100.00,3.9036,28.77
3600,0.0927,100.00,3.9144,28.66
3650,0.2892,99.80,3.6338,27.25
3700,0.0759,100.00,3.4691,29.86
3750,0.0738,100.00,3.4160,30.01
3800,0.1103,100.00,3.4089,29.85
3850,0.2243,99.80,2.8887,31.59
3900,0.0861,100.00,2.7417,34.13
3950,0.0783,100.00,2.6829,34.57
4000,0.2264,99.41,3.5389,21.68
4050,0.2533,99.02,2.1066,40.25
4100,0.0953,100.00,1.8947,44.30
4150,0.0910,100.00,1.8158,46.27
4200,0.0991,100.00,1.7273,49.29
4250,0.8105,90.43,2.2967,34.96
4300,0.1064,100.00,1.0164,71.44
4350,0.0772,100.00,0.8236,80.66
4400,0.0699,100.00,0.6898,88.10
4450,0.0688,100.00,0.5751,92.82
4500,4.7291,1.76,4.7900,0.93
4550,4.5455,1.17,4.5967,1.32
4600,4.2760,5.27,4.5483,2.13
4650,1.1653,84.57,1.5402,62.56
4700,0.1458,100.00,0.2949,99.80
