step,train_loss,train_acc,val_loss,val_acc
0,4.7511,1.76,4.7074,1.09
50,4.5397,2.54,4.6723,0.64
100,4.2406,7.23,4.9535,0.69
150,3.5476,27.93,4.8672,2.15
200,2.7100,47.27,4.5445,5.92
250,1.7200,69.34,3.7966,16.26
300,0.8901,90.43,2.9375,35.97
350,0.4360,97.85,2.2877,51.54
400,0.2715,100.00,1.8784,59.38
450,0.1701,100.00,1.5878,63.76
500,0.1305,100.00,1.4086,65.81
550,0.1132,100.00,1.2615,67.64
600,0.0947,100.00,1.1134,70.43
650,0.0852,100.00,0.9914,73.80
700,0.0876,100.00,0.8358,78.59
750,0.0754,100.00,0.6971,83.69
800,0.0701,100.00,0.5625,89.72
850,0.3027,99.61,0.5717,94.02
900,0.0785,100.00,0.1795,99.76
