step,train_loss,train_acc,val_loss,val_acc
0,4.8108,0.98,4.7084,0.85
50,4.4075,5.08,4.7463,0.51
100,3.8377,23.05,4.9222,1.13
150,3.4182,32.81,4.8867,2.81
200,2.8826,52.34,4.8535,5.13
250,2.6524,56.25,4.8168,6.79
300,2.5087,57.42,4.7730,7.93
350,2.2446,64.84,4.7322,9.09
400,2.1907,65.82,4.7271,9.34
450,2.4924,53.32,4.6582,10.04
500,2.3121,60.16,4.6103,10.22
550,2.3892,62.30,4.5631,9.47
600,2.5347,53.71,4.5268,8.60
650,2.7046,48.44,4.5467,6.70
700,2.5928,52.93,4.2085,10.74
750,2.7765,44.73,4.1735,7.95
800,2.5418,57.23,3.7272,11.81
850,2.4596,57.81,3.1811,17.51
900,2.3985,50.78,2.9616,17.53
950,2.4935,45.12,2.8732,16.01
1000,2.2970,52.54,2.4903,27.27
1050,2.3642,46.68,2.5560,23.46
1100,2.3373,41.21,2.5755,20.49
1150,2.4082,36.72,2.5779,19.91
1200,2.4795,33.20,2.5032,24.33
1250,2.2909,41.60,2.4234,28.27
1300,2.1633,50.59,2.2368,37.31
1350,2.0445,58.40,2.1898,42.64
1400,1.9822,61.72,2.0912,49.22
1450,1.9136,63.09,2.0173,57.31
1500,1.9982,61.52,2.1950,44.08
1550,1.8749,66.80,2.2440,32.72
1600,1.9647,65.43,2.0832,51.64
1650,1.6332,82.23,1.7617,73.50
1700,1.6125,77.34,1.7233,72.65
1750,1.5543,84.18,1.6048,85.37
1800,1.4904,89.06,1.5409,85.48
1850,1.5650,86.33,1.5526,83.78
1900,1.4230,89.45,1.5382,80.17
1950,1.4054,88.87,1.4573,84.52
2000,1.5076,87.11,1.4134,88.10
2050,1.2265,94.53,1.4415,79.02
2100,1.1592,96.29,1.2157,94.96
2150,1.4313,86.33,1.3481,90.84
2200,1.1734,95.12,1.2747,90.29
2250,1.2087,94.92,1.2963,89.31
2300,1.4733,73.44,1.5974,65.04
2350,1.0783,96.09,1.2026,93.97
2400,1.0331,98.05,1.0809,96.30
2450,2.1129,45.70,2.4110,27.88
2500,1.0144,98.44,1.1801,91.89
2550,1.5903,64.06,1.4194,82.88
2600,1.1723,94.14,1.1219,96.16
2650,1.2847,87.50,1.6476,60.89
2700,1.3740,91.21,1.3796,91.37
2750,1.6517,54.69,1.9231,47.68
2800,0.9795,99.61,1.1784,90.09
2850,0.9101,100.00,0.9142,99.13
2900,1.0112,97.66,0.9845,97.51
2950,0.8575,100.00,0.9463,99.35
3000,0.8553,99.22,0.9412,97.83
3050,1.5461,62.50,1.4347,72.79
3100,1.0211,94.73,1.0672,94.31
3150,0.9246,99.41,1.1005,94.20
3200,0.8364,99.61,0.8859,99.44
3250,0.7355,100.00,0.8025,99.90
