step,train_loss,train_acc,val_loss,val_acc
0,4.7914,0.39,4.6997,0.90
50,4.3161,6.64,4.7938,0.61
100,3.7271,24.41,4.9300,1.18
150,3.1308,44.14,4.9112,3.39
200,2.6956,55.86,4.9042,5.69
250,2.3330,65.62,4.8981,7.33
300,2.1077,69.53,4.8752,9.18
350,1.8939,72.46,4.8647,9.88
400,1.8680,77.15,4.8490,10.66
450,2.0010,70.90,4.8314,10.11
500,2.0888,65.43,4.8279,10.07
550,2.2255,64.84,4.8302,8.96
600,2.3169,62.70,4.8303,8.38
650,2.6947,47.07,4.8119,6.57
700,2.5778,52.73,4.7698,7.59
750,2.8751,41.02,4.7691,5.15
800,2.9334,42.58,4.7205,5.75
850,3.1377,36.91,4.6366,5.72
900,3.1887,35.16,4.4881,6.53
950,3.0163,44.14,4.3316,6.65
1000,3.0460,40.43,4.1354,6.12
1050,2.7008,47.85,3.6192,11.54
1100,2.8065,35.94,3.3001,13.65
1150,2.7192,39.06,3.0894,15.73
1200,2.6804,38.87,2.9813,17.25
1250,2.5276,40.23,2.9968,12.95
1300,2.9721,28.71,3.2073,12.95
1350,2.4003,51.95,2.5871,28.02
1400,2.7958,29.10,2.9407,18.58
1450,2.5627,33.98,2.7087,20.71
1500,2.2790,50.59,2.5364,28.81
1550,2.9299,17.77,2.8017,16.87
1600,2.1697,45.51,2.4725,27.25
1650,2.1609,50.00,2.2333,32.17
1700,2.1053,38.09,2.0908,38.11
1750,1.9185,51.56,2.0220,41.01
1800,1.9010,44.73,2.4935,14.94
1850,2.3961,31.84,2.3469,23.42
1900,1.9149,43.55,1.9627,40.58
1950,1.8215,42.58,1.9516,32.50
2000,1.6810,59.38,1.7813,52.18
2050,1.6168,62.30,1.8210,46.05
2100,1.6077,68.16,1.7145,53.12
2150,1.8588,52.93,1.7816,50.30
2200,1.7445,55.08,1.8420,49.01
2250,1.9108,50.00,2.0802,36.75
2300,2.1778,37.89,2.1922,32.72
2350,1.5957,61.33,1.7969,45.79
2400,1.4399,73.05,1.7169,49.07
2450,1.4308,70.51,1.5299,63.15
2500,1.5247,62.70,1.6761,45.56
2550,1.5983,61.91,1.5550,63.53
2600,1.4439,58.79,1.4171,68.30
2650,1.7542,37.50,2.4575,15.55
2700,3.7675,15.04,3.7057,12.92
2750,1.6751,73.83,1.7787,57.78
2800,2.3429,28.71,2.1857,35.43
