step,train_loss,train_acc,val_loss,val_acc
0,4.7680,1.17,4.6932,0.78
50,4.5496,1.56,4.6430,0.78
100,4.3158,8.40,4.8660,0.57
150,4.0257,16.99,4.7842,1.16
200,3.3134,33.20,3.9930,4.82
250,2.8823,39.84,3.4827,9.52
300,2.4870,54.88,3.2137,11.48
350,2.2857,55.86,2.9519,16.55
400,2.1698,60.35,2.8249,19.17
450,2.1619,59.38,2.7472,21.58
500,2.0556,66.21,2.6046,26.82
550,2.0747,61.13,2.6005,27.18
600,1.9667,63.48,2.2464,42.34
650,1.7460,76.95,2.0456,51.85
700,1.8783,60.55,1.7295,71.26
750,1.3701,92.58,1.5431,83.52
800,1.1957,96.48,1.2878,92.61
850,1.5155,74.22,1.5568,74.99
900,1.1127,98.24,1.4361,80.35
950,1.2372,94.92,1.2933,88.17
1000,1.1048,98.63,1.3930,82.10
1050,1.3410,83.01,1.2499,86.61
1100,0.9806,99.41,1.1027,96.34
1150,1.1691,92.77,1.2493,95.99
1200,1.4692,75.98,1.3278,86.82
1250,1.0661,99.80,1.0515,98.87
1300,1.1132,97.85,0.9968,98.39
1350,2.2782,29.88,2.7214,25.36
1400,1.1759,92.19,0.9939,99.88
