step,train_loss,train_acc,val_loss,val_acc
0,4.7759,1.17,4.7097,1.19
50,4.5688,0.98,4.6168,0.93
100,4.5452,1.76,4.6904,0.38
150,4.3379,8.59,4.7912,0.25
200,3.8031,18.55,4.2352,2.12
250,3.0931,33.79,3.3811,9.22
300,2.6654,45.51,2.9168,16.66
350,2.3566,53.71,2.6188,26.05
400,2.0695,60.16,2.3426,33.83
450,1.7484,69.53,1.8800,60.90
500,1.3904,88.48,1.6165,74.37
550,1.3123,85.16,1.3156,86.44
600,1.1412,94.34,1.1862,92.52
650,1.0728,95.70,1.0713,96.98
700,1.0589,96.29,1.0692,94.56
750,1.0872,90.23,1.1415,85.64
800,1.0381,97.66,1.0145,97.28
850,1.4437,63.87,1.5294,62.09
900,1.0177,95.12,1.0012,98.39
950,1.0997,92.19,1.1261,89.84
1000,1.0634,92.38,1.1264,85.38
1050,1.2225,88.87,1.2466,87.89
1100,1.0146,97.85,1.0171,98.77
1150,2.1132,37.70,1.3286,74.59
1200,1.1171,91.60,1.1050,94.39
1250,1.2659,86.72,1.1304,96.94
1300,1.0941,95.51,1.1568,94.99
1350,1.6830,58.40,1.8271,44.45
1400,1.2466,78.12,1.3258,70.00
1450,1.3026,90.04,1.2428,94.22
1500,1.1963,93.55,1.1793,97.28
1550,1.7448,34.77,1.8370,32.94
1600,1.1688,93.16,1.1763,95.58
1650,1.9366,48.24,1.7935,55.33
1700,1.5815,79.10,1.5621,74.54
1750,1.6157,71.88,2.4920,31.24
1800,1.2015,97.85,1.1043,99.24
1850,2.0681,42.38,1.6671,83.17
1900,1.3885,89.45,1.8421,52.66
1950,1.9904,54.49,1.7632,76.24
2000,1.2654,95.70,1.3692,90.82
2050,1.7837,50.39,2.3200,32.60
2100,1.6291,52.54,1.3002,90.35
2150,1.4938,61.52,1.6354,50.91
2200,1.2526,98.24,1.2554,95.07
2250,1.6418,58.59,1.4307,83.30
2300,1.3940,68.75,1.2873,93.97
2350,1.2910,85.16,1.3232,87.04
2400,1.4576,91.02,1.6797,58.48
2450,1.2443,84.77,1.3392,76.16
2500,2.4719,34.57,1.9811,60.35
2550,1.2266,95.51,1.6372,69.40
2600,1.6461,61.33,1.5410,65.24
2650,1.4808,81.05,1.2105,93.92
2700,1.1084,93.55,1.2029,91.93
2750,1.0589,96.88,1.0266,98.00
2800,1.3161,90.23,1.2562,90.57
2850,2.7486,21.88,1.5596,72.55
2900,1.1018,94.73,1.2551,89.04
2950,1.0805,96.48,1.2908,81.34
3000,1.3281,81.84,1.6163,65.11
3050,1.5495,72.07,1.4323,74.33
3100,1.3483,85.55,1.2739,85.81
3150,1.2744,83.01,1.5333,58.39
3200,1.0403,97.27,1.5863,67.49
3250,1.3456,81.05,1.0062,99.49
3300,1.1736,93.55,1.3768,79.98
3350,1.1794,92.38,1.0900,98.05
3400,1.9815,45.51,1.4508,67.40
