step,train_loss,train_acc,val_loss,val_acc
0,4.8176,1.37,4.7134,0.71
50,4.5873,0.59,4.6118,0.64
100,4.5790,1.17,4.6195,0.35
150,4.5454,3.12,4.6791,0.28
200,4.3967,6.25,4.7586,0.42
250,4.1131,14.45,4.4940,1.49
300,3.4390,23.44,3.7169,9.21
350,2.5235,62.70,2.7034,40.58
400,2.0166,82.03,2.1311,66.36
450,1.6933,86.33,1.7630,80.17
500,1.5097,81.84,1.6587,67.14
550,1.2439,93.75,1.3939,84.92
600,1.0638,97.07,1.1236,96.67
650,0.8447,99.80,1.0106,96.60
700,1.6070,65.04,0.9175,98.94
750,0.9161,98.83,1.0065,98.02
800,0.7324,100.00,0.9151,97.45
850,0.6661,99.80,0.7678,99.43
900,0.8384,97.66,0.9249,97.80
950,0.7975,99.80,0.8690,99.79
