step,train_loss,train_acc,val_loss,val_acc
0,4.7511,1.76,4.7066,1.09
50,4.5545,1.56,4.6433,0.72
100,4.4030,5.66,4.8424,0.24
150,4.0742,19.14,4.7843,0.98
200,3.6848,25.59,4.4788,2.76
250,3.1332,38.48,3.8030,8.13
300,2.4650,57.42,2.9381,23.30
350,1.9232,69.73,2.2177,43.78
400,1.6108,82.03,1.8520,58.90
450,1.4111,87.50,1.5778,70.96
500,1.3980,89.45,1.4888,74.95
550,1.8143,42.97,2.2091,29.84
600,1.2206,93.75,1.2650,91.66
650,1.2645,84.57,1.2509,91.02
700,1.7569,55.08,2.3799,28.16
750,1.1405,95.90,1.1752,95.11
800,1.0465,98.63,1.1484,94.82
850,1.1537,95.90,1.4433,83.34
900,1.8473,42.19,1.2561,94.13
950,1.2812,82.81,1.2944,87.38
1000,1.2596,94.53,1.1664,92.14
1050,1.1023,98.24,1.2174,83.66
1100,1.3753,85.35,1.4529,83.05
1150,1.2259,86.33,1.3526,81.67
1200,1.2170,90.82,1.2232,89.51
1250,1.2696,82.62,1.3213,79.94
1300,1.2931,93.75,1.4883,65.97
1350,1.5998,51.76,1.5576,52.60
1400,1.6492,61.72,1.8570,43.33
1450,1.4086,80.86,1.3393,84.75
1500,1.4321,86.13,2.0252,39.85
1550,1.4282,77.54,1.3801,78.00
1600,1.9411,45.31,1.7710,46.07
1650,1.7807,63.48,1.6214,68.76
1700,1.4940,71.48,1.3626,80.87
1750,1.6639,56.84,1.6748,55.84
1800,1.2524,88.87,1.3106,84.33
1850,1.4762,75.59,1.6523,67.06
1900,1.5020,67.38,1.8294,46.89
1950,2.2015,25.20,1.7024,62.19
2000,1.1909,79.10,1.4633,56.35
2050,1.2080,85.16,1.2959,75.88
2100,1.9241,46.48,1.7374,51.89
2150,1.2877,73.24,1.2069,80.69
2200,1.7239,44.73,1.7951,47.93
2250,1.2966,85.94,1.3497,79.14
2300,1.1619,83.20,1.0822,85.71
2350,1.5291,64.84,1.4608,69.74
2400,1.0989,90.62,1.1868,78.88
2450,1.0271,90.82,1.0485,88.39
2500,0.9256,97.66,0.9742,94.82
2550,0.9817,91.60,0.9962,90.89
2600,0.9315,96.68,0.9608,95.01
2650,1.8984,55.86,2.5487,38.07
2700,0.9104,95.12,0.9504,94.61
2750,0.8971,98.24,0.9198,95.06
2800,1.1685,91.02,1.0746,96.04
2850,1.2974,66.99,1.6759,54.12
2900,0.8730,97.46,0.9549,94.87
2950,1.0823,84.38,1.0362,83.58
3000,0.9092,95.31,0.9029,92.80
3050,0.9488,83.20,1.3833,60.79
3100,0.7904,98.83,0.8480,97.24
3150,2.8071,24.02,1.3715,68.15
3200,2.0447,48.05,1.8806,53.88
3250,1.0093,90.04,1.0404,89.08
3300,0.9945,96.09,1.0120,96.17
3350,0.8103,98.83,0.8675,96.17
3400,1.0214,78.52,1.2793,60.92
3450,0.7348,98.63,0.7327,98.65
3500,0.8610,92.19,0.8667,89.00
3550,1.1341,81.45,1.7135,51.75
3600,1.1361,83.98,1.0891,85.10
3650,0.8445,99.02,0.8749,96.84
3700,0.7344,98.63,0.8171,96.94
3750,0.7053,99.02,0.7165,98.67
3800,0.8150,98.24,0.8569,96.60
3850,0.7835,97.46,0.7904,98.75
3900,0.8169,97.27,0.8530,94.26
3950,0.7128,99.22,0.7037,99.34
4000,0.7054,98.83,0.7550,98.22
4050,0.7870,97.85,0.8147,96.55
4100,1.2179,77.34,1.0578,86.72
4150,1.3998,77.15,1.4049,74.57
4200,0.8576,97.07,0.9007,93.60
4250,0.6995,100.00,0.7161,99.34
4300,0.7654,94.92,0.8511,87.89
4350,0.7440,95.12,0.8753,86.26
4400,0.7039,99.41,0.6879,99.39
4450,0.6634,99.80,0.7955,95.59
4500,1.3062,72.07,1.3183,70.14
4550,0.9282,95.70,0.9877,91.10
4600,1.0380,89.26,1.0102,90.44
4650,0.7417,97.07,0.7213,99.15
4700,0.7038,99.80,0.7282,97.29
4750,0.6675,99.80,0.7010,97.69
4800,0.7631,93.75,0.7064,98.01
4850,0.6606,99.22,0.6823,99.55
