step,train_loss,train_acc,val_loss,val_acc
0,4.7581,0.78,4.7062,1.11
50,4.5453,1.76,4.6594,0.45
100,4.3112,9.38,4.8724,0.50
150,4.0353,17.38,4.8307,0.68
200,3.7999,25.39,4.7497,2.10
250,3.4604,34.18,4.6427,3.80
300,3.3916,33.59,4.5685,5.03
350,3.1574,38.09,4.4606,5.29
400,2.9882,43.36,4.2235,8.19
450,2.7944,45.90,3.8596,12.35
500,2.5490,50.78,3.2757,21.32
550,2.1278,64.65,2.5883,38.98
600,1.7188,80.66,2.0275,59.69
650,1.5040,85.55,1.7266,73.65
700,1.4317,88.87,1.5328,86.71
750,1.2942,94.53,1.4754,80.43
800,1.1494,99.02,1.3256,92.40
850,1.3809,87.89,1.3323,91.38
900,1.2114,89.06,1.1689,96.91
950,1.3958,85.74,1.5790,71.19
1000,1.1768,96.29,1.3732,84.49
1050,1.4400,87.70,1.3741,89.52
1100,1.2621,94.53,1.6519,70.04
1150,1.5985,84.18,1.4368,90.11
1200,1.9713,64.06,1.7771,76.34
1250,1.7612,76.56,2.1750,52.89
1300,2.0413,61.13,2.4467,49.28
1350,2.5117,40.23,2.1851,57.83
1400,2.1340,68.36,2.6424,33.98
1450,2.1911,61.13,2.3949,54.76
1500,2.4762,43.36,2.2062,65.19
1550,2.3485,55.27,2.2647,60.31
1600,2.0616,72.66,2.0818,72.49
1650,1.9678,74.22,2.2030,53.88
1700,2.0468,61.91,1.8169,82.46
1750,2.2329,42.58,1.9035,71.95
1800,2.0101,64.26,1.7585,79.93
1850,1.6553,83.59,1.6213,86.19
1900,1.6635,79.69,1.6760,77.33
1950,1.5095,89.26,1.5183,87.49
2000,1.4928,90.82,1.4779,90.41
2050,1.5655,83.01,1.7903,65.90
2100,1.4738,87.11,1.4271,91.45
2150,1.2937,93.16,1.3582,92.18
2200,2.0412,47.85,1.4240,88.05
2250,1.4140,86.52,1.7806,61.32
2300,1.4114,84.18,1.3832,90.39
2350,1.2623,93.95,1.2432,94.81
2400,1.3557,91.80,1.5614,77.90
2450,1.0661,97.66,1.2076,94.19
2500,1.0441,98.83,1.0849,96.95
2550,1.2250,93.36,1.2299,93.20
2600,1.3899,85.16,1.3434,88.17
2650,1.0853,98.24,1.1165,96.74
2700,1.1011,98.05,1.0735,97.52
2750,1.0070,97.66,1.0401,98.61
2800,1.0473,97.66,1.0682,96.29
2850,1.0851,96.68,1.6211,71.50
2900,1.0298,97.85,1.1264,96.06
2950,1.4934,70.51,2.3694,35.40
3000,0.9430,99.02,0.9627,98.80
3050,0.8609,98.24,0.8689,98.82
3100,1.0037,95.90,1.5511,63.54
3150,1.2917,86.72,1.3658,82.03
3200,0.9679,97.07,0.9311,97.21
3250,1.1119,91.60,1.0726,97.33
3300,0.8060,98.05,0.8181,98.51
3350,0.8235,98.05,0.8009,98.58
3400,0.8167,97.66,0.7765,98.23
3450,0.7471,99.02,0.7638,98.56
3500,1.2668,87.70,1.2242,88.00
3550,0.8870,97.85,0.8869,97.87
3600,1.6956,58.40,1.0155,92.73
3650,0.9291,97.85,1.0637,95.30
3700,1.0900,92.97,1.4892,73.03
3750,0.6743,99.61,0.7618,97.36
3800,0.7044,98.05,0.7199,98.75
3850,0.6576,100.00,0.6997,98.58
3900,1.3760,77.15,2.7372,29.66
3950,1.0086,95.90,1.0989,91.62
4000,1.8869,59.96,1.7777,68.69
4050,1.0312,94.34,1.0186,96.25
4100,1.4077,87.70,1.4002,86.45
4150,1.0578,90.62,1.1463,87.44
