step,train_loss,train_acc,val_loss,val_acc
0,4.8165,1.37,4.8780,1.00
50,4.1263,10.35,5.1050,0.72
100,2.5390,42.58,6.1258,1.49
150,1.0870,73.63,7.5020,3.74
200,0.3274,92.58,8.5732,5.77
250,0.2648,94.14,9.1983,6.74
300,0.2825,92.19,9.5702,7.21
350,0.1450,95.70,9.8855,7.42
400,0.1309,96.68,10.2003,8.34
450,0.0442,99.41,10.3752,9.21
500,0.0776,98.05,10.5362,9.09
550,0.1467,96.09,10.7201,8.71
600,0.5050,86.91,10.7296,7.93
650,0.4395,88.28,9.8974,9.11
700,0.1998,95.12,9.7722,12.02
750,0.1044,97.66,9.9627,12.90
800,0.0107,99.80,10.1500,13.54
850,0.0016,100.00,10.1322,15.43
900,0.0006,100.00,10.1246,16.02
950,0.0005,100.00,10.1341,16.19
1000,0.0012,100.00,10.1424,16.53
1050,0.0003,100.00,10.1557,16.60
1100,0.0003,100.00,10.1673,16.73
1150,0.0003,100.00,10.1782,16.73
1200,0.0002,100.00,10.1886,16.81
1250,0.0002,100.00,10.2003,16.91
1300,0.0002,100.00,10.2111,16.92
1350,0.0002,100.00,10.2207,17.00
1400,0.0002,100.00,10.2296,17.07
1450,0.0002,100.00,10.2389,17.17
1500,0.0001,100.00,10.2487,17.10
1550,0.0001,100.00,10.2581,17.12
1600,0.0001,100.00,10.2678,17.14
1650,0.0001,100.00,10.2771,17.18
1700,0.0001,100.00,10.2863,17.20
1750,0.0001,100.00,10.2947,17.23
1800,0.0001,100.00,10.3030,17.23
1850,0.0001,100.00,10.3110,17.27
1900,0.0001,100.00,10.3195,17.27
1950,0.0001,100.00,10.3279,17.28
2000,0.0001,100.00,10.3364,17.32
2050,0.0001,100.00,10.3450,17.36
2100,0.0001,100.00,10.3531,17.36
2150,0.0001,100.00,10.3612,17.36
2200,0.0001,100.00,10.3690,17.38
2250,0.0001,100.00,10.3769,17.33
2300,0.0001,100.00,10.3851,17.38
2350,0.0001,100.00,10.3922,17.36
2400,0.0001,100.00,10.4009,17.40
2450,0.0001,100.00,10.4087,17.43
2500,0.0001,100.00,10.4168,17.46
2550,0.0001,100.00,10.4240,17.54
2600,0.0001,100.00,10.4317,17.50
2650,0.0001,100.00,10.4396,17.46
2700,0.0000,100.00,10.4470,17.50
2750,0.0000,100.00,10.4546,17.48
2800,0.0000,100.00,10.4622,17.48
2850,0.0000,100.00,10.4695,17.51
2900,0.0000,100.00,10.4772,17.54
2950,0.0000,100.00,10.4853,17.56
3000,0.0000,100.00,10.4924,17.56
3050,0.0000,100.00,10.4997,17.61
