step,train_loss,train_acc,val_loss,val_acc
0,4.7882,0.98,4.8543,0.85
50,4.6031,0.98,4.6292,0.64
100,4.5941,1.17,4.6003,1.06
150,4.5863,0.59,4.6089,1.20
200,4.5914,0.20,4.6002,0.78
250,4.5804,1.17,4.6002,0.78
300,4.5777,1.37,4.5916,0.78
350,4.5840,0.78,4.5886,0.85
400,4.5801,1.17,4.5900,0.71
450,4.5725,1.56,4.5907,0.64
500,4.5805,1.37,4.5888,0.85
550,4.5832,0.59,4.5924,0.57
600,4.5709,1.17,4.5917,0.50
650,4.5743,0.78,4.5852,1.13
700,4.5752,0.78,4.5865,0.64
750,4.5775,0.78,4.5855,0.71
800,4.5801,0.98,4.5881,1.20
850,4.5716,1.17,4.5883,0.85
900,4.5736,0.78,4.5906,0.85
950,4.5761,1.95,4.5892,0.64
1000,4.5725,1.56,4.5855,0.85
1050,4.5770,0.78,4.5903,0.64
1100,4.5731,0.98,4.5903,0.50
1150,4.5792,1.17,4.5902,0.50
1200,4.5783,0.59,4.5872,0.64
1250,4.5751,0.78,4.5908,0.50
1300,4.5758,0.98,4.5890,0.57
1350,4.5746,0.39,4.5872,0.64
1400,4.5709,1.95,4.5875,0.71
1450,4.5655,1.17,4.5901,0.92
1500,4.5762,0.98,4.5880,0.64
1550,4.5760,0.78,4.5872,0.78
1600,4.5752,0.59,4.5899,0.71
1650,4.5766,0.78,4.5867,0.50
1700,4.5732,1.95,4.5887,0.50
1750,4.5749,0.78,4.5920,0.57
1800,4.5766,1.17,4.5870,0.92
1850,4.5739,0.78,4.5831,0.64
1900,4.5716,1.37,4.5900,0.64
1950,4.5768,0.98,4.5857,1.06
2000,4.5730,0.59,4.5901,0.64
2050,4.5698,1.17,4.5889,0.64
2100,4.5789,1.17,4.5882,0.64
2150,4.5842,0.59,4.5910,0.78
2200,4.5751,1.56,4.5853,0.64
2250,4.5745,0.98,4.5877,0.78
2300,4.5845,0.39,4.5868,0.78
2350,4.5766,0.78,4.5876,0.78
2400,4.5757,1.17,4.5869,0.64
2450,4.5738,0.39,4.5886,0.50
2500,4.5723,0.98,4.5875,0.64
2550,4.5760,1.76,4.5881,0.78
2600,4.5760,0.98,4.5894,0.92
2650,4.5820,1.17,4.5895,0.64
2700,4.5752,1.17,4.5870,0.64
2750,4.5754,0.98,4.5851,0.64
2800,4.5782,0.98,4.5861,0.64
2850,4.5736,0.98,4.5871,0.64
2900,4.5721,0.59,4.5870,0.64
2950,4.5792,0.59,4.5892,0.50
3000,4.5746,0.98,4.5851,0.85
3050,4.5686,0.59,4.5848,0.64
3100,4.5766,0.78,4.5824,0.92
3150,4.5761,0.39,4.5884,0.85
3200,4.5727,1.76,4.5840,0.85
3250,4.5759,1.56,4.5854,0.92
3300,4.5750,0.39,4.5869,0.78
3350,4.5706,1.56,4.5861,0.64
3400,4.5755,0.59,4.5853,0.71
3450,4.5775,0.78,4.5860,0.57
3500,4.5726,0.78,4.5869,0.57
3550,4.5806,1.17,4.5857,0.78
3600,4.5786,0.59,4.5852,0.78
