step,train_acc,test_acc,loss
10,1.9132653251290321,0.5526036024093628,4.548978805541992
20,3.550169989466667,0.2763018012046814,4.532435417175293
30,4.61309514939785,0.1275239046663046,4.48237419128418
40,5.378401279449463,0.08501593838445842,4.450650215148926
50,5.931122228503227,0.08501593838445842,4.425537109375
60,6.441326439380646,0.08501593838445842,4.383040428161621
70,7.164115458726883,0.08501593838445842,4.391026496887207
80,7.419217377901077,0.04250796919222921,4.334348201751709
90,8.227040618658066,0.021253984596114606,4.310041427612305
100,8.312074840068817,0.04250796919222921,4.284918785095215
110,8.694727718830109,0.04250796919222921,4.246785640716553
120,9.587585180997849,0.021253984596114606,4.211260795593262
130,10.607992857694626,0.0,4.182717800140381
140,10.246598720550537,0.021253984596114606,4.154487133026123
150,10.246598720550537,0.0,4.152060508728027
160,10.820578038692474,0.0,4.102976322174072
170,11.585883796215057,0.0,4.053256511688232
180,11.60714253783226,0.0,4.012430191040039
190,12.436224520206451,0.0,4.0123138427734375
200,12.563775479793549,0.0,3.9491488933563232
210,12.988945841789246,0.0,3.920955181121826
220,13.329081237316132,0.0,3.8999760150909424
230,14.051871001720428,0.0,3.882699489593506
240,14.838434755802155,0.0,3.856064796447754
250,15.539965033531189,0.0,3.823817491531372
260,15.795068442821503,0.0,3.78889799118042
270,16.092686355113983,0.0,3.775167226791382
280,16.75170063972473,0.0,3.7299768924713135
290,17.17687100172043,0.0,3.6631972789764404
300,18.36734712123871,0.0,3.6491804122924805
310,18.920066952705383,0.0,3.662020206451416
320,19.536563754081726,0.0,3.622211456298828
330,20.30187100172043,0.0,3.54447603225708
340,20.83333283662796,0.0,3.524474620819092
350,21.088434755802155,0.0,3.498805522918701
360,21.896257996559143,0.0,3.458432912826538
370,22.725339233875275,0.0,3.4831831455230713
380,23.639455437660217,0.0,3.4822373390197754
390,24.426019191741943,0.0,3.415367603302002
400,25.616496801376343,0.0,3.38261079788208
410,25.914114713668823,0.0,3.364708423614502
420,26.72193944454193,0.0,3.308004856109619
430,27.551019191741943,0.0,3.329519748687744
440,28.103742003440857,0.0,3.237961769104004
450,29.01785671710968,0.0,3.2676706314086914
460,30.165815353393555,0.0,3.259882688522339
470,30.71853816509247,0.0,3.2355172634124756
480,31.356292963027954,0.0,3.2290096282958984
490,31.90901279449463,0.0,3.1096420288085938
500,32.41921663284302,0.0,3.1240859031677246
510,33.588433265686035,0.0,3.15482234954834
520,34.69387590885162,0.0,3.0953497886657715
530,35.7142835855484,0.021253984596114606,3.0867996215820312
540,36.37329936027527,0.021253984596114606,3.050542116165161
550,37.0323121547699,0.0,3.0578765869140625
560,37.18112111091614,0.0,3.0145263671875
570,37.691324949264526,0.0,3.035897970199585
580,38.62670063972473,0.0,2.96806001663208
590,39.60459232330322,0.0,2.9539432525634766
600,39.923468232154846,0.0,2.961122512817383
610,40.79506695270538,0.0,2.846306324005127
620,41.36904776096344,0.0,2.8845651149749756
630,43.048468232154846,0.0,2.837172031402588
640,43.36734712123871,0.0,2.7800068855285645
650,43.6224490404129,0.0,2.813321113586426
660,43.92006695270538,0.0,2.739657402038574
670,45.00425159931183,0.0,2.79660701751709
680,45.85459232330322,0.0,2.723813056945801
690,47.04506695270538,0.0,2.6743416786193848
700,46.917515993118286,0.0,2.731290340423584
710,47.93792366981506,0.0,2.7668354511260986
720,48.8095223903656,0.0,2.618257999420166
730,50.08503198623657,0.0,2.621645450592041
740,49.5323121547699,0.0,2.6656363010406494
750,50.12754797935486,0.0,2.608767509460449
760,51.29677057266235,0.0,2.6043009757995605
770,52.38094925880432,0.0,2.629422664642334
780,52.848637104034424,0.0,2.615663766860962
790,53.99659872055054,0.0,2.5329291820526123
800,54.357993602752686,0.0,2.4730722904205322
810,54.88945245742798,0.0,2.472768545150757
820,55.88860511779785,0.0,2.474355459213257
830,55.973637104034424,0.0,2.5248827934265137
840,56.39880895614624,0.0,2.460452079772949
850,57.397955656051636,0.0,2.4834609031677246
860,58.24829936027527,0.0,2.3920555114746094
870,59.119898080825806,0.0,2.3703465461730957
880,59.69387888908386,0.0,2.38761305809021
890,60.18282175064087,0.0,2.3206093311309814
900,60.820579528808594,0.0,2.2910714149475098
910,61.07568144798279,0.0,2.3227012157440186
920,61.28826141357422,0.0,2.287440061569214
930,62.244898080825806,0.0,2.3123693466186523
940,63.2440447807312,0.0,2.2797045707702637
950,63.732993602752686,0.0,2.2254204750061035
960,64.98724222183228,0.0,2.1887292861938477
970,65.41241407394409,0.0,2.1754751205444336
980,66.24149680137634,0.0,2.1428563594818115
990,66.43282175064087,0.0,2.146529197692871
1000,67.04931855201721,0.0,2.1098732948303223
1010,67.62329936027527,0.0,2.1324377059936523
1020,68.53741407394409,0.0,2.0625576972961426
1030,69.2814588546753,0.0,2.0268640518188477
1040,69.57908272743225,0.021253984596114606,2.031306266784668
1050,69.9404776096344,0.0,2.058321475982666
1060,70.83333134651184,0.021253984596114606,1.964026927947998
1070,71.83248400688171,0.021253984596114606,2.0000569820404053
1080,72.08758592605591,0.0,1.9734859466552734
1090,72.89540767669678,0.0,1.9066166877746582
1100,73.91581535339355,0.021253984596114606,1.9228413105010986
1110,74.12840127944946,0.021253984596114606,1.928627371788025
1120,74.87244606018066,0.04250796919222921,1.839641809463501
1130,75.0,0.04250796919222921,1.8468034267425537
1140,75.97789168357849,0.04250796919222921,1.8640100955963135
1150,76.89200639724731,0.0637619523331523,1.8347522020339966
1160,77.52975821495056,0.04250796919222921,1.7708818912506104
1170,77.74234414100647,0.021253984596114606,1.7461620569229126
1180,79.06036972999573,0.04250796919222921,1.7633929252624512
1190,79.40050959587097,0.10626992443576455,1.7871769666671753
1200,80.0595223903656,0.1275239046663046,1.7044365406036377
1210,80.27210831642151,0.08501593838445842,1.6845121383666992
1220,81.29251599311829,0.08501593838445842,1.6430670022964478
1230,81.5263569355011,0.10626992443576455,1.6020090579986572
1240,82.05782175064087,0.1487778965383768,1.6327838897705078
1250,83.01445245742798,0.17003187676891685,1.6149059534072876
1260,83.09949040412903,0.1487778965383768,1.5742621421813965
1270,83.31207036972046,0.2125398488715291,1.5374231338500977
1280,84.07738208770752,0.2125398488715291,1.53045654296875
1290,85.14030575752258,0.23379384074360132,1.5231401920318604
1300,85.5867326259613,0.23379384074360132,1.5776734352111816
1310,85.77805757522583,0.2550478093326092,1.5096948146820068
1320,86.26700639724731,0.23379384074360132,1.4244968891143799
1330,87.0323121547699,0.19128585699945688,1.4505441188812256
1340,87.56377100944519,0.2763018012046814,1.3792023658752441
1350,87.73384094238281,0.2550478093326092,1.4051148891448975
1360,88.69047164916992,0.3400637535378337,1.3865128755569458
1370,89.09438848495483,0.3400637535378337,1.3588149547576904
1380,89.47703838348389,0.38257171399891376,1.3112612962722778
1390,90.30612111091614,0.403825705870986,1.3090314865112305
1400,90.73129296302795,0.46758768148720264,1.316436767578125
1410,90.6462550163269,0.5526036024093628,1.2701313495635986
