step,train_acc,test_acc,loss
10,2.1258503198623657,0.95642926171422,4.570330619812012
20,3.295068070292473,0.5951115861535072,4.53482723236084
30,4.591836780309677,0.4250796977430582,4.495754241943359
40,5.590986460447311,0.2763018012046814,4.46584939956665
50,6.717687100172043,0.2125398488715291,4.432016372680664
60,6.823979318141937,0.17003187676891685,4.41238260269165
70,6.972789019346237,0.0637619523331523,4.386837005615234
80,7.695578038692474,0.08501593838445842,4.363217353820801
90,8.567176759243011,0.0637619523331523,4.312981128692627
100,9.587585180997849,0.04250796919222921,4.32027006149292
110,9.353741258382797,0.04250796919222921,4.250657558441162
120,9.927720576524734,0.021253984596114606,4.238360404968262
130,10.246598720550537,0.0,4.200942039489746
140,10.246598720550537,0.021253984596114606,4.16980504989624
150,10.671768337488174,0.021253984596114606,4.121899604797363
160,10.693027079105377,0.021253984596114606,4.1261186599731445
170,11.330781877040863,0.021253984596114606,4.057758331298828
180,12.457482516765594,0.0,4.053689479827881
190,13.307823240756989,0.0,3.9988245964050293
200,13.775509595870972,0.0,3.9900293350219727
210,14.115646481513977,0.0,3.9699506759643555
220,14.753401279449463,0.0,3.9349582195281982
230,14.923469722270966,0.0,3.8843393325805664
240,15.561224520206451,0.0,3.8559768199920654
250,15.667515993118286,0.0,3.875613212585449
260,16.028910875320435,0.021253984596114606,3.79436993598938
270,17.134353518486023,0.021253984596114606,3.7572073936462402
280,18.09098571538925,0.021253984596114606,3.755383253097534
290,17.92091727256775,0.021253984596114606,3.725735902786255
300,18.96258443593979,0.0,3.665963888168335
310,19.323979318141937,0.0,3.6137866973876953
320,20.493197441101074,0.0,3.5900931358337402
330,20.705781877040863,0.0,3.564431667327881
340,21.49234712123871,0.0,3.5931267738342285
350,22.300168871879578,0.0,3.519902229309082
360,23.171767592430115,0.0,3.4861860275268555
370,23.979590833187103,0.0,3.433720111846924
380,24.511054158210754,0.021253984596114606,3.3868343830108643
390,24.723638594150543,0.021253984596114606,3.4363012313842773
400,25.255101919174194,0.0,3.399746894836426
410,26.211735606193542,0.0,3.3268203735351562
420,26.615646481513977,0.021253984596114606,3.3625731468200684
430,26.70067846775055,0.0,3.382582664489746
440,27.933672070503235,0.0,3.328723907470703
450,28.93282175064087,0.0,3.2646942138671875
460,29.783162474632263,0.0,3.245854139328003
470,30.761054158210754,0.0,3.1686878204345703
480,31.122449040412903,0.0,3.2078781127929688
490,32.35544264316559,0.0,3.189943790435791
500,33.60969424247742,0.0,3.1621813774108887
510,33.949828147888184,0.0,3.0325927734375
520,33.673468232154846,0.0,3.1315953731536865
530,34.71513390541077,0.0,3.0435009002685547
540,35.03401279449463,0.021253984596114606,3.107168197631836
550,36.564624309539795,0.021253984596114606,3.0420851707458496
560,37.0323121547699,0.021253984596114606,3.026460647583008
570,38.32907974720001,0.021253984596114606,2.9781033992767334
580,38.711732625961304,0.021253984596114606,3.0229334831237793
590,39.51955735683441,0.021253984596114606,2.990612268447876
600,40.45493006706238,0.0,2.9156808853149414
610,40.731292963027954,0.0,2.886183261871338
620,41.092684864997864,0.0,2.941781997680664
630,41.411563754081726,0.0,2.829124927520752
640,42.13435351848602,0.021253984596114606,2.803635358810425
650,42.92091727256775,0.021253984596114606,2.8333871364593506
660,43.83503198623657,0.021253984596114606,2.8286046981811523
670,44.238945841789246,0.021253984596114606,2.6907942295074463
680,45.59948742389679,0.021253984596114606,2.739027261734009
690,45.85459232330322,0.021253984596114606,2.791154384613037
700,45.89710831642151,0.021253984596114606,2.719670057296753
710,47.427719831466675,0.021253984596114606,2.7192201614379883
720,48.2142835855484,0.0,2.6577672958374023
730,48.3418345451355,0.0,2.6515450477600098
740,49.2772102355957,0.0,2.633556365966797
750,50.021255016326904,0.0,2.6291937828063965
760,50.87159872055054,0.021253984596114606,2.607210159301758
770,50.89285373687744,0.021253984596114606,2.503549098968506
780,51.91326141357422,0.021253984596114606,2.5870633125305176
790,52.82738208770752,0.021253984596114606,2.624673366546631
800,53.44387888908386,0.0,2.515291452407837
810,53.69898080825806,0.0,2.534965753555298
820,54.16666269302368,0.0,2.5542819499969482
830,54.93197441101074,0.0,2.4531502723693848
840,55.12329936027527,0.0,2.494922399520874
850,55.973637104034424,0.0,2.403876543045044
860,56.31377696990967,0.0,2.474109649658203
870,57.07908272743225,0.021253984596114606,2.4429149627685547
880,57.7168345451355,0.021253984596114606,2.402533531188965
890,58.6522102355957,0.0,2.388265609741211
900,58.24829936027527,0.0,2.3682968616485596
910,58.75850319862366,0.021253984596114606,2.298218011856079
920,59.566324949264526,0.0,2.3370039463043213
930,60.48043966293335,0.0,2.316990613937378
940,60.8418345451355,0.0,2.321826219558716
950,60.92686653137207,0.0,2.296818256378174
960,62.074828147888184,0.021253984596114606,2.278909206390381
970,62.56377696990967,0.021253984596114606,2.2544631958007812
980,63.18027377128601,0.0,2.243924140930176
990,63.30782175064087,0.021253984596114606,2.2229270935058594
1000,63.13775181770325,0.021253984596114606,2.2622175216674805
1010,64.20068144798279,0.0,2.187504291534424
1020,64.58333134651184,0.0,2.1930088996887207
1030,65.32738208770752,0.04250796919222921,2.161153793334961
1040,65.6462550163269,0.021253984596114606,2.1648285388946533
1050,66.30526781082153,0.021253984596114606,2.0821332931518555
1060,65.96513390541077,0.021253984596114606,2.181303024291992
1070,67.02805757522583,0.04250796919222921,2.0843348503112793
1080,67.5595223903656,0.021253984596114606,2.122677803039551
1090,68.3035671710968,0.0,2.075568199157715
1100,68.72873902320862,0.0,2.073429584503174
1110,69.09013390541077,0.021253984596114606,2.046710252761841
1120,69.55782175064087,0.04250796919222921,2.025169610977173
1130,69.7491466999054,0.021253984596114606,2.021172285079956
1140,70.25935053825378,0.021253984596114606,2.041316270828247
1150,70.87584733963013,0.021253984596114606,2.0157859325408936
1160,71.76870703697205,0.021253984596114606,1.995869755744934
1170,72.06632494926453,0.021253984596114606,1.9588689804077148
1180,71.74744606018066,0.021253984596114606,1.9479063749313354
1190,72.78911471366882,0.021253984596114606,1.9618396759033203
1200,73.72449040412903,0.04250796919222921,1.9309449195861816
1210,74.2772102355957,0.04250796919222921,1.928081750869751
1220,74.14965629577637,0.021253984596114606,1.894289493560791
1230,74.44728016853333,0.021253984596114606,1.8845549821853638
1240,75.4676878452301,0.04250796919222921,1.857245683670044
1250,75.7227897644043,0.0637619523331523,1.8585591316223145
