step,train_acc,test_acc,loss
10,3.57142835855484,0.4463336896151304,4.526090621948242
20,6.335034221410751,0.1275239046663046,4.453093528747559
30,8.9285708963871,0.08501593838445842,4.3708930015563965
40,9.566326439380646,0.0637619523331523,4.306818962097168
50,12.329931557178497,0.0637619523331523,4.284440517425537
60,11.968537420034409,0.0,4.107926368713379
70,13.031461834907532,0.021253984596114606,3.9621310234069824
80,15.093536674976349,0.021253984596114606,3.9480533599853516
90,16.857992112636566,0.021253984596114606,3.7676095962524414
100,18.51615607738495,0.021253984596114606,3.596635341644287
110,25.021257996559143,0.0,3.437702178955078
120,27.67857015132904,0.021253984596114606,3.192676067352295
130,31.058672070503235,0.0,3.0794854164123535
140,36.22449040412903,0.021253984596114606,2.852107048034668
150,41.73044264316559,0.0,2.690183162689209
160,46.78996503353119,0.021253984596114606,2.450981855392456
170,52.35969424247742,0.0637619523331523,2.123650074005127
180,56.143707036972046,0.021253984596114606,1.952214241027832
190,62.457484006881714,0.021253984596114606,1.7816216945648193
200,67.49574542045593,0.0,1.4555367231369019
210,70.81207633018494,0.021253984596114606,1.3072154521942139
220,76.48809552192688,0.0,1.2229268550872803
230,79.08163070678711,0.021253984596114606,1.039829969406128
240,83.16326141357422,0.04250796919222921,0.9158697128295898
250,86.3095223903656,0.0637619523331523,0.7444473505020142
260,87.79761791229248,0.04250796919222921,0.5768187046051025
270,90.24234414100647,0.08501593838445842,0.5682402849197388
280,92.87840127944946,0.021253984596114606,0.4469190239906311
290,94.4727897644043,0.08501593838445842,0.35657933354377747
300,95.51445245742798,0.08501593838445842,0.3323197662830353
310,97.08758592605591,0.08501593838445842,0.3024085760116577
320,97.85289168357849,0.0637619523331523,0.26784181594848633
330,98.46938848495483,0.021253984596114606,0.22282826900482178
340,99.12840127944946,0.0637619523331523,0.21343910694122314
350,99.34098720550537,0.08501593838445842,0.15617048740386963
360,99.36224222183228,0.0637619523331523,0.14956660568714142
370,99.65986013412476,0.10626992443576455,0.1440422534942627
380,99.89370703697205,0.0637619523331523,0.12903350591659546
390,99.76615309715271,0.08501593838445842,0.12519146502017975
400,99.85119104385376,0.0637619523331523,0.1251104325056076
410,99.89370703697205,0.10626992443576455,0.11915189027786255
420,99.97873902320862,0.0637619523331523,0.12020931392908096
