step,train_loss,train_acc,val_loss,val_acc
0,4.7633,0.39,4.7436,1.06
50,4.5795,1.17,4.6097,0.66
100,4.5611,1.17,4.6146,0.77
150,4.5529,2.54,4.6358,0.56
200,4.5036,1.37,4.6743,0.73
250,4.4531,3.52,4.7476,0.43
300,4.3736,4.69,4.8825,0.39
350,4.2425,9.96,4.9765,0.27
400,4.1742,8.20,4.9926,0.29
450,4.1017,11.72,5.0007,0.25
500,3.9924,16.41,5.0095,0.54
550,3.9929,15.04,5.0144,0.39
600,3.9254,15.62,5.0200,0.60
650,3.7902,23.44,5.0191,0.54
700,3.7412,25.20,5.0181,0.87
750,3.6668,26.56,5.0124,0.97
800,3.6385,25.20,5.0104,1.26
850,3.4898,33.59,5.0017,1.58
900,3.4505,27.54,4.9905,1.66
950,3.3784,32.03,4.9756,1.91
1000,3.1637,40.23,4.9687,2.03
1050,3.0802,42.77,4.9581,2.49
1100,3.0385,42.58,4.9432,2.72
1150,2.9615,43.16,4.9337,3.09
1200,2.8553,49.02,4.9217,3.30
1250,2.8260,48.24,4.9137,3.32
1300,2.6635,50.59,4.8987,4.00
1350,2.6632,51.56,4.8862,4.46
1400,2.5958,52.73,4.8806,4.99
1450,2.4729,56.05,4.8647,5.29
1500,2.4078,57.62,4.8518,5.93
1550,2.2723,60.55,4.8376,6.18
1600,2.3244,56.84,4.8234,6.43
1650,2.2216,60.35,4.8136,7.13
1700,2.2169,62.50,4.8023,7.23
1750,2.0682,63.09,4.7836,8.44
1800,2.0432,60.94,4.7705,8.39
1850,1.9608,65.23,4.7520,9.14
1900,1.9142,68.75,4.7417,9.68
1950,1.8538,68.75,4.7330,10.11
2000,1.8451,68.55,4.7106,10.55
2050,1.8385,68.36,4.6996,10.98
2100,1.7148,71.88,4.6863,11.65
2150,1.6181,74.61,4.6705,12.21
2200,1.5204,77.73,4.6535,12.58
2250,1.4970,78.32,4.6406,13.31
2300,1.5501,75.59,4.6255,13.80
2350,1.4467,78.12,4.6116,14.30
2400,1.3964,80.86,4.5932,14.98
2450,1.2961,82.03,4.5720,15.07
2500,1.3111,82.62,4.5606,15.77
2550,1.2662,86.33,4.5533,16.27
2600,1.1706,86.52,4.5318,17.02
2650,1.1561,88.09,4.5228,17.78
2700,1.0970,86.91,4.5094,18.61
2750,1.0149,90.43,4.4921,18.47
2800,0.9808,90.04,4.4855,19.15
2850,1.0205,88.28,4.4665,19.79
2900,0.9244,92.97,4.4394,20.35
2950,0.8821,92.97,4.4361,21.55
3000,0.8608,91.60,4.4172,21.91
3050,0.7749,95.70,4.3979,22.47
3100,0.7548,94.53,4.3854,22.67
3150,0.7097,97.07,4.3776,23.17
3200,0.6938,97.07,4.3531,23.32
3250,0.7159,93.55,4.3533,24.60
3300,0.5871,97.66,4.3399,24.95
3350,0.6213,97.85,4.3221,25.95
3400,0.5805,98.05,4.3079,25.99
3450,0.5568,98.05,4.3015,26.53
3500,0.5371,97.66,4.2776,27.48
3550,0.4956,99.22,4.2654,28.04
3600,0.4813,99.22,4.2514,28.75
3650,0.4557,99.22,4.2357,29.43
3700,0.4156,99.61,4.2287,29.58
3750,0.3940,100.00,4.2225,29.89
3800,0.3823,99.80,4.2091,30.57
3850,0.3771,99.02,4.2042,31.29
3900,0.3359,99.80,4.1998,31.25
3950,0.3256,99.80,4.1891,31.34
4000,0.2993,99.80,4.1677,32.33
4050,0.2890,100.00,4.1583,32.71
4100,0.2750,99.80,4.1365,33.33
4150,0.2633,100.00,4.1479,33.20
4200,0.2436,100.00,4.1330,34.14
4250,0.2407,100.00,4.1301,34.18
4300,0.2338,100.00,4.1218,34.71
4350,0.2157,100.00,4.1186,34.74
4400,0.1914,100.00,4.1012,35.48
4450,0.1930,100.00,4.0976,35.69
4500,0.1765,100.00,4.1002,35.25
4550,0.1798,100.00,4.0780,36.25
4600,0.1584,100.00,4.0699,36.44
4650,0.1596,100.00,4.0638,36.68
4700,0.1441,100.00,4.0603,37.22
4750,0.1363,100.00,4.0677,37.31
4800,0.1369,100.00,4.0621,37.26
4850,0.1215,100.00,4.0645,37.78
4900,0.1195,100.00,4.0500,37.58
4950,0.1062,100.00,4.0463,37.93
5000,0.1044,100.00,4.0432,38.32
5050,0.1014,100.00,4.0481,38.24
5100,0.0903,100.00,4.0348,38.57
5150,0.0892,100.00,4.0317,38.80
5200,0.0814,100.00,4.0271,38.92
5250,0.0811,100.00,4.0377,38.78
5300,0.0742,100.00,4.0228,39.38
5350,0.0744,100.00,4.0196,39.48
5400,0.0673,100.00,4.0118,39.52
5450,0.0648,100.00,4.0216,39.46
5500,0.0599,100.00,4.0164,39.63
5550,0.0629,100.00,4.0090,39.63
5600,0.0635,100.00,4.0132,39.94
5650,0.0534,100.00,4.0126,39.92
5700,0.0504,100.00,4.0060,40.35
5750,0.0491,100.00,4.0060,40.27
5800,0.0479,100.00,4.0329,39.54
5850,0.0444,100.00,4.0019,40.43
5900,0.0450,100.00,3.9999,40.56
5950,0.0393,100.00,3.9869,40.77
6000,0.0390,100.00,3.9890,40.56
6050,0.0408,100.00,3.9873,40.95
6100,0.0367,100.00,3.9975,40.87
6150,0.0341,100.00,4.0142,40.75
6200,0.0309,100.00,3.9872,41.10
6250,0.0323,100.00,3.9820,41.12
6300,0.0303,100.00,3.9863,41.18
6350,0.0304,100.00,4.0063,40.85
6400,0.0269,100.00,3.9760,41.31
6450,0.0301,100.00,4.0200,40.77
6500,0.0240,100.00,3.9885,41.41
6550,0.0237,100.00,3.9767,41.53
6600,0.0235,100.00,3.9737,41.58
6650,0.0287,100.00,3.9755,41.72
6700,0.0225,100.00,3.9652,41.80
6750,0.0219,100.00,3.9724,41.95
6800,0.0198,100.00,3.9627,41.76
6850,0.0188,100.00,3.9789,41.86
6900,0.0200,100.00,3.9865,41.91
6950,0.0173,100.00,3.9553,42.09
7000,0.0180,100.00,3.9785,41.95
7050,0.0176,100.00,3.9757,42.18
7100,0.0150,100.00,3.9497,41.99
7150,0.0157,100.00,3.9547,42.40
7200,0.0169,100.00,3.9646,42.13
7250,0.0163,100.00,3.9510,42.59
7300,0.0149,100.00,3.9614,42.67
7350,0.0179,100.00,3.9352,42.61
7400,0.0132,100.00,3.9506,42.61
7450,0.0137,100.00,3.9612,42.45
7500,0.0490,99.61,4.4238,33.86
7550,0.0125,100.00,3.9417,42.76
7600,0.0109,100.00,3.9030,43.00
7650,0.0116,100.00,3.8906,42.94
7700,0.0118,100.00,3.8905,42.94
7750,0.0143,100.00,3.8963,42.55
7800,0.0149,100.00,3.8766,42.76
7850,0.0112,100.00,3.8632,43.05
7900,0.0115,100.00,3.8566,42.76
7950,0.0140,100.00,3.8626,42.98
8000,0.0126,100.00,3.8677,42.86
8050,0.0121,100.00,3.8530,43.13
8100,0.0142,100.00,3.8540,43.07
8150,0.0143,100.00,3.8690,43.23
8200,0.0109,100.00,3.8397,43.19
8250,0.0147,100.00,3.8494,42.98
8300,0.0104,100.00,3.8240,43.40
8350,0.0127,100.00,3.8515,43.01
8400,0.0115,100.00,3.8206,43.19
8450,0.0096,100.00,3.8137,43.00
8500,0.0100,100.00,3.8135,43.07
8550,0.0104,100.00,3.8119,43.07
8600,0.0138,100.00,3.8141,43.30
8650,0.0123,100.00,3.8108,43.17
8700,0.0086,100.00,3.7594,43.71
8750,0.0088,100.00,3.7493,43.61
8800,0.0112,100.00,3.7672,43.34
8850,0.0146,100.00,3.7937,42.88
8900,0.0093,100.00,3.7193,43.71
8950,0.0100,100.00,3.7290,43.67
9000,0.0135,100.00,3.7414,43.56
9050,0.0099,100.00,3.7369,43.63
9100,0.0108,100.00,3.7236,43.54
9150,0.0106,100.00,3.7087,43.71
9200,0.0297,100.00,3.8188,42.34
9250,0.0098,100.00,3.6953,43.71
9300,0.0088,100.00,3.6673,44.06
9350,0.0126,100.00,3.6959,43.54
9400,0.0135,100.00,3.6619,43.69
9450,0.0097,100.00,3.6150,44.08
9500,0.0100,100.00,3.5895,44.06
9550,0.0108,100.00,3.5674,44.06
9600,0.0109,100.00,3.5682,44.02
9650,0.0128,100.00,3.5497,43.92
9700,0.0302,100.00,3.6657,42.69
9750,0.0123,100.00,3.5509,44.06
9800,0.0115,100.00,3.5439,43.92
9850,0.0147,100.00,3.5031,44.06
