step,train_loss,train_acc,val_loss,val_acc
0,4.7538,1.76,4.7832,0.90
50,4.5878,1.17,4.6131,0.85
100,4.5687,0.78,4.6102,0.50
150,4.5688,1.76,4.6197,0.57
200,4.5519,2.34,4.6413,0.43
250,4.5272,2.73,4.6716,0.31
300,4.4965,2.73,4.7232,0.31
350,4.4009,4.69,4.8078,0.21
400,4.3100,5.86,4.9223,0.40
450,4.3108,7.81,5.0036,0.38
500,4.2421,8.40,5.0061,0.26
550,4.1829,8.59,5.0114,0.43
600,4.0940,12.30,5.0128,0.17
650,4.0266,13.67,5.0128,0.38
700,3.9747,15.23,5.0128,0.43
750,3.8864,20.31,5.0077,0.52
800,3.8836,20.70,5.0036,0.61
850,3.7964,21.88,4.9948,0.64
900,3.6792,24.80,4.9821,0.71
950,3.6385,26.37,4.9702,1.06
1000,3.5283,30.86,4.9575,1.16
1050,3.4776,30.86,4.9387,1.58
1100,3.3485,37.89,4.9217,1.89
1150,3.3489,34.38,4.9006,1.98
1200,3.2564,36.91,4.8851,2.29
1250,3.2361,38.67,4.8691,2.60
1300,3.1423,39.06,4.8513,3.07
1350,3.0784,42.58,4.8286,3.02
1400,2.9440,44.92,4.8095,3.21
1450,2.8728,47.85,4.7869,3.71
1500,2.8795,45.90,4.7660,3.92
1550,2.8008,45.31,4.7484,4.11
1600,2.5840,56.45,4.7302,4.51
1650,2.6442,47.46,4.7057,4.91
1700,2.5019,56.25,4.6872,5.36
1750,2.4769,54.30,4.6600,5.67
1800,2.4841,52.73,4.6354,5.95
1850,2.3561,58.20,4.6116,6.54
1900,2.2364,62.30,4.5793,6.82
1950,2.1936,61.72,4.5517,7.27
2000,2.2195,61.33,4.5194,7.53
2050,2.1204,60.74,4.4948,8.00
2100,2.0764,62.11,4.4563,8.41
2150,2.0918,63.48,4.4316,9.54
2200,1.9452,66.02,4.3789,10.06
2250,1.9415,64.65,4.3506,10.70
2300,1.8791,68.16,4.3110,11.17
2350,1.7993,68.95,4.2509,12.04
2400,1.7013,70.90,4.2080,12.63
2450,1.6544,70.90,4.1672,13.39
2500,1.6254,74.02,4.1122,14.50
2550,1.5348,73.63,4.0663,15.09
2600,1.4668,77.15,4.0213,15.28
2650,1.4011,76.56,3.9719,17.31
2700,1.4063,79.30,3.9244,17.19
2750,1.3123,81.64,3.8734,18.61
2800,1.2885,80.66,3.8353,19.32
2850,1.2512,83.98,3.7580,20.92
2900,1.2127,82.23,3.7197,22.46
2950,1.1347,87.11,3.6619,22.62
3000,1.1275,85.94,3.6106,24.70
3050,1.0568,85.55,3.5497,26.19
3100,0.9978,89.06,3.5019,26.61
3150,0.9613,88.48,3.4565,28.22
3200,0.9225,89.65,3.3968,29.28
3250,0.8995,91.80,3.3559,30.46
3300,0.8628,93.36,3.3142,30.74
3350,0.7681,94.73,3.2559,32.44
3400,0.8142,92.19,3.2273,33.01
3450,0.7149,95.31,3.1626,34.47
3500,0.7150,94.14,3.1189,35.56
3550,0.6688,96.09,3.0835,36.48
3600,0.6657,95.51,3.0413,37.26
3650,0.6175,96.88,2.9888,37.92
3700,0.6070,95.70,2.9566,39.43
3750,0.5682,98.24,2.9063,40.71
3800,0.5045,98.44,2.8612,40.50
3850,0.4958,98.05,2.8192,42.57
3900,0.4752,99.02,2.7726,43.87
3950,0.4651,99.41,2.7321,44.30
4000,0.4090,99.61,2.7031,45.31
4050,0.4181,98.83,2.6552,46.04
4100,0.3740,99.61,2.5980,46.59
4150,0.3742,99.80,2.5657,47.60
4200,0.3635,99.41,2.5432,47.63
4250,0.3104,99.80,2.4982,48.71
4300,0.3136,99.80,2.4503,49.59
4350,0.2896,99.61,2.4210,49.92
4400,0.2896,99.61,2.3883,49.70
4450,0.2649,99.61,2.3375,50.89
4500,0.2358,100.00,2.3213,51.19
4550,0.2250,100.00,2.2560,52.35
4600,0.2153,100.00,2.1938,53.48
4650,0.1939,100.00,2.1641,53.58
4700,0.1907,100.00,2.1239,54.21
4750,0.1828,100.00,2.0776,54.88
4800,0.1652,99.80,2.0429,54.90
4850,0.1551,100.00,1.9991,55.68
4900,0.1484,100.00,1.9601,56.27
4950,0.1374,100.00,1.9326,56.29
5000,0.1207,100.00,1.8789,57.14
5050,0.1250,99.80,1.8292,57.73
5100,0.1150,100.00,1.8122,58.06
5150,0.1007,100.00,1.7575,58.68
5200,0.1019,100.00,1.7328,59.06
5250,0.0915,100.00,1.6580,60.28
5300,0.0824,100.00,1.6355,60.24
5350,0.0852,100.00,1.6116,60.40
5400,0.0766,100.00,1.5445,61.42
5450,0.0706,100.00,1.5148,61.30
5500,0.0668,100.00,1.4685,62.29
5550,0.0574,100.00,1.4274,62.98
5600,0.0569,100.00,1.3828,63.92
5650,0.0498,100.00,1.3686,64.27
5700,0.0473,100.00,1.3023,65.57
5750,0.0445,100.00,1.2871,65.93
5800,0.0429,100.00,1.2369,66.82
5850,0.0380,100.00,1.1927,67.37
5900,0.0351,100.00,1.1563,67.79
5950,0.0328,100.00,1.1201,69.02
6000,0.0295,100.00,1.0856,69.45
6050,0.0273,100.00,1.0559,70.25
6100,0.0258,100.00,1.0264,70.79
6150,0.0254,100.00,0.9862,72.33
6200,0.0220,100.00,0.9577,72.68
6250,0.0207,100.00,0.8951,73.98
6300,0.0225,100.00,0.8761,74.81
6350,0.0183,100.00,0.8223,76.43
6400,0.0154,100.00,0.7850,77.12
6450,0.0152,100.00,0.7512,77.99
6500,0.0142,100.00,0.7218,79.46
6550,0.0130,100.00,0.6742,80.59
6600,0.0116,100.00,0.6332,81.35
