step,train_loss,train_acc,val_loss,val_acc
0,4.8012,1.76,4.7938,0.89
50,4.5796,0.98,4.6101,1.04
100,4.5582,0.78,4.6129,0.74
150,4.5404,1.37,4.6274,0.57
200,4.4976,1.56,4.6646,0.60
250,4.4184,3.71,4.7451,0.48
300,4.3000,6.64,4.9171,0.44
350,4.1429,9.38,4.9761,0.50
400,4.0726,10.55,4.9952,0.57
450,3.9842,13.48,5.0053,0.50
500,3.9450,18.95,5.0133,0.53
550,3.8911,16.02,5.0169,0.66
600,3.7784,21.29,5.0252,0.64
650,3.6811,25.59,5.0302,0.87
700,3.5999,27.15,5.0295,0.96
750,3.4939,29.10,5.0323,1.08
800,3.4641,32.23,5.0231,1.49
850,3.3521,35.55,5.0247,1.72
900,3.2828,34.57,5.0235,1.86
950,3.1883,39.45,5.0157,2.23
1000,3.0967,42.97,5.0138,2.67
1050,3.0000,45.12,5.0109,3.12
1100,2.8884,45.51,5.0127,3.12
1150,2.8742,46.09,5.0076,3.47
1200,2.6931,52.93,5.0112,3.35
1250,2.6686,52.15,5.0060,4.13
1300,2.6742,49.61,5.0030,4.37
1350,2.4809,56.25,5.0035,4.73
1400,2.4218,58.20,5.0061,5.08
1450,2.3430,59.57,5.0009,5.46
1500,2.2938,55.66,5.0072,5.67
1550,2.2116,61.13,5.0062,5.93
1600,2.2664,57.42,5.0040,6.38
1650,2.0064,67.77,5.0049,6.55
1700,1.9939,68.16,5.0053,7.24
1750,1.9438,67.19,5.0140,7.47
1800,1.9318,67.58,5.0076,7.97
1850,1.7936,72.27,5.0170,8.17
1900,1.7454,73.83,5.0095,8.91
1950,1.6676,74.02,5.0116,9.17
2000,1.6445,76.17,5.0166,9.62
2050,1.6213,74.80,5.0247,9.85
2100,1.5355,77.15,5.0206,10.41
2150,1.4959,78.91,5.0294,10.72
2200,1.4515,80.08,5.0337,11.25
2250,1.4312,79.69,5.0390,11.12
2300,1.2891,82.23,5.0404,11.97
2350,1.2336,86.33,5.0460,12.43
2400,1.2496,85.16,5.0563,12.89
2450,1.2034,86.52,5.0502,13.34
2500,1.1255,88.48,5.0592,13.69
2550,1.0767,88.48,5.0557,14.01
2600,1.0095,92.77,5.0651,14.35
2650,1.0066,93.75,5.0740,14.98
2700,0.9783,91.60,5.0760,15.20
2750,0.9024,94.14,5.0750,15.37
2800,0.8631,94.73,5.0890,15.75
2850,0.7967,94.34,5.0964,16.01
2900,0.7819,96.09,5.0992,16.37
2950,0.7479,95.90,5.1096,17.13
3000,0.7063,96.68,5.1159,17.52
3050,0.6635,97.07,5.1250,17.34
3100,0.6369,97.66,5.1339,18.12
3150,0.6043,98.24,5.1386,18.30
3200,0.5782,98.24,5.1448,18.79
3250,0.5421,98.63,5.1604,19.09
3300,0.5207,98.63,5.1681,19.00
3350,0.4777,98.83,5.1773,19.71
3400,0.4584,99.22,5.1825,20.19
3450,0.4383,99.61,5.1916,20.16
3500,0.4232,99.02,5.2012,20.56
3550,0.3868,99.80,5.2184,21.32
3600,0.3728,100.00,5.2162,21.98
3650,0.3440,100.00,5.2307,22.03
3700,0.3396,100.00,5.2406,22.17
3750,0.3227,99.80,5.2549,22.53
3800,0.2959,100.00,5.2640,23.08
3850,0.2612,100.00,5.2844,23.17
3900,0.2651,100.00,5.2784,23.68
3950,0.2648,100.00,5.2855,24.11
4000,0.2452,100.00,5.2990,24.11
4050,0.2165,100.00,5.3099,24.65
4100,0.2045,99.80,5.3234,24.69
4150,0.2045,100.00,5.3432,24.53
4200,0.1767,100.00,5.3496,25.35
4250,0.1700,100.00,5.3668,24.96
4300,0.1589,100.00,5.3949,25.36
4350,0.1549,100.00,5.3771,26.09
4400,0.1477,100.00,5.3977,26.18
4450,0.1385,100.00,5.4168,26.35
4500,0.1344,100.00,5.4158,26.71
4550,0.1217,100.00,5.4484,26.97
4600,0.1135,100.00,5.4612,26.99
4650,0.1181,100.00,5.4677,27.17
4700,0.0985,100.00,5.4825,27.06
4750,0.0908,100.00,5.5028,27.38
4800,0.0950,100.00,5.5087,27.72
4850,0.0848,100.00,5.5404,27.67
4900,0.0830,100.00,5.5496,28.27
4950,0.0724,100.00,5.5537,27.97
5000,0.0725,100.00,5.5721,28.53
5050,0.0664,100.00,5.5656,28.48
5100,0.0650,100.00,5.5919,28.50
5150,0.0623,100.00,5.6200,29.08
5200,0.0578,100.00,5.6043,28.92
5250,0.0540,100.00,5.6360,29.47
5300,0.0511,100.00,5.6435,29.58
5350,0.0470,100.00,5.6549,30.13
5400,0.0442,100.00,5.6785,29.84
5450,0.0430,100.00,5.7050,29.65
5500,0.0393,100.00,5.7045,29.91
5550,0.0382,100.00,5.7126,30.43
5600,0.0394,100.00,5.7312,30.43
5650,0.0365,100.00,5.7395,30.64
5700,0.0328,100.00,5.7650,30.68
5750,0.0301,100.00,5.7739,30.50
5800,0.0299,100.00,5.7958,30.61
5850,0.0293,100.00,5.8081,30.82
5900,0.0288,100.00,5.8145,30.89
5950,0.0255,100.00,5.8450,30.98
6000,0.0245,100.00,5.8495,31.47
6050,0.0223,100.00,5.8484,31.62
6100,0.0222,100.00,5.8786,31.47
6150,0.0207,100.00,5.8827,31.60
6200,0.0200,100.00,5.9159,31.44
6250,0.0192,100.00,5.9065,31.83
6300,0.0182,100.00,5.9344,32.06
6350,0.0160,100.00,5.9272,32.04
6400,0.0185,100.00,5.9530,32.13
6450,0.0153,100.00,5.9698,32.41
6500,0.0153,100.00,5.9929,32.20
6550,0.0152,100.00,6.0049,32.68
6600,0.0140,100.00,6.0010,32.78
6650,0.0129,100.00,6.0314,32.59
6700,0.0130,100.00,6.0444,32.29
6750,0.0116,100.00,6.0553,32.77
6800,0.0123,100.00,6.0632,32.96
6850,0.0117,100.00,6.0799,33.21
6900,0.0107,100.00,6.1046,32.78
6950,0.0107,100.00,6.1175,33.05
7000,0.0101,100.00,6.1088,33.23
7050,0.0096,100.00,6.1180,33.39
7100,0.0091,100.00,6.1447,33.40
7150,0.0102,100.00,6.1560,33.33
7200,0.0089,100.00,6.1522,33.56
7250,0.0089,100.00,6.1693,33.65
7300,0.0079,100.00,6.1970,33.37
7350,0.0077,100.00,6.2027,33.62
7400,0.0077,100.00,6.2327,33.35
7450,0.0071,100.00,6.2059,34.01
7500,0.0072,100.00,6.2321,33.95
7550,0.0073,100.00,6.2650,33.72
7600,0.0068,100.00,6.2644,33.94
7650,0.0066,100.00,6.2620,34.33
7700,0.0079,100.00,6.2558,33.95
7750,0.0059,100.00,6.2879,34.04
7800,0.0057,100.00,6.2935,34.18
7850,0.0075,100.00,6.3243,33.28
7900,0.0052,100.00,6.2928,34.73
7950,0.0064,100.00,6.3138,33.76
8000,0.0084,100.00,6.3175,33.78
8050,0.0050,100.00,6.2832,34.82
8100,0.0053,100.00,6.2725,34.86
8150,0.0060,100.00,6.2684,34.82
8200,0.0109,100.00,6.2772,34.24
8250,0.0107,100.00,6.3149,34.25
8300,0.0057,100.00,6.2660,35.25
8350,0.0058,100.00,6.2421,35.07
8400,0.0062,100.00,6.2317,35.21
8450,0.0094,100.00,6.2482,34.50
8500,0.0066,100.00,6.2492,34.95
8550,0.0078,100.00,6.2780,34.22
8600,0.2058,95.70,6.6624,25.68
8650,0.0082,100.00,6.2842,34.77
8700,0.0060,100.00,6.2280,35.57
8750,0.0066,100.00,6.1797,35.48
8800,0.0071,100.00,6.1621,35.28
8850,0.0078,100.00,6.1342,35.16
8900,0.0101,100.00,6.1921,34.66
8950,0.0082,100.00,6.1854,34.68
9000,0.0100,100.00,6.2141,34.63
9050,0.0091,100.00,6.1832,35.41
9100,0.0077,100.00,6.1889,34.91
9150,0.0089,100.00,6.2443,34.36
9200,0.0101,100.00,6.2384,34.04
9250,0.0066,100.00,6.1955,35.71
9300,0.0087,100.00,6.2234,35.14
9350,0.0095,100.00,6.2363,35.14
9400,0.0085,100.00,6.2296,35.51
9450,0.0079,100.00,6.2256,35.58
9500,0.0094,100.00,6.2433,35.30
9550,0.0284,100.00,6.3283,32.57
9600,0.0072,100.00,6.2272,35.65
9650,0.0069,100.00,6.1747,35.81
9700,0.0073,100.00,6.1409,35.85
9750,0.0082,100.00,6.1073,35.71
9800,0.0115,100.00,6.1447,34.57
9850,0.0689,100.00,6.1599,30.71
9900,0.0101,100.00,6.1150,35.65
9950,0.0098,100.00,6.0527,36.03
10000,0.0102,100.00,6.0010,35.97
10050,0.0116,100.00,5.9517,35.92
10100,0.0130,100.00,5.9394,35.65
10150,0.0168,100.00,5.9352,35.42
10200,0.0212,100.00,6.0064,34.45
10250,0.0287,100.00,5.9858,33.85
10300,0.0140,100.00,5.9465,35.99
10350,0.0134,100.00,5.8872,36.10
10400,0.0151,100.00,5.8522,36.06
10450,0.0166,100.00,5.8285,35.62
10500,0.0242,100.00,5.8728,34.61
10550,0.0233,100.00,5.8474,35.23
10600,0.0159,100.00,5.8223,36.03
10650,0.9744,82.03,5.2894,20.79
10700,0.0264,100.00,5.8599,35.37
10750,0.0186,100.00,5.8076,36.11
10800,0.0203,100.00,5.7552,36.27
10850,0.0199,100.00,5.7126,36.03
10900,0.0244,100.00,5.7031,35.62
10950,0.0804,99.80,5.7252,32.94
11000,0.0226,100.00,5.6912,36.27
11050,0.0238,100.00,5.6500,36.01
11100,0.0257,100.00,5.6339,35.87
11150,0.0371,100.00,5.6375,35.12
11200,0.0301,100.00,5.6920,34.50
11250,0.0318,100.00,5.6629,35.71
11300,0.0345,100.00,5.6955,34.34
11350,0.0351,100.00,5.6877,34.96
11400,0.0248,100.00,5.6478,36.38
11450,0.0294,100.00,5.6267,36.26
11500,0.0916,100.00,5.9492,29.90
11550,0.0317,100.00,5.6660,35.88
11600,0.0241,100.00,5.6359,36.15
11650,0.0378,100.00,5.6815,34.66
11700,0.0628,100.00,5.7267,33.81
11750,0.0311,100.00,5.6553,35.51
11800,0.0252,100.00,5.6099,36.33
11850,0.0291,100.00,5.5919,36.11
11900,0.0418,100.00,5.6252,35.65
11950,0.0335,100.00,5.6081,35.53
12000,0.0380,100.00,5.6354,35.49
12050,0.0392,100.00,5.6625,34.11
12100,0.0481,100.00,5.6734,34.11
12150,0.0267,100.00,5.6215,36.08
12200,0.0299,100.00,5.6004,36.06
12250,0.0477,100.00,5.7036,34.15
12300,0.0282,100.00,5.6326,35.92
12350,0.0285,100.00,5.6500,35.62
12400,0.0439,100.00,5.6965,33.79
12450,0.0330,100.00,5.6514,35.65
12500,0.0257,100.00,5.6023,36.50
12550,0.0345,100.00,5.6002,35.69
12600,0.0486,100.00,5.7181,34.09
12650,0.0292,100.00,5.6279,36.36
12700,0.0297,100.00,5.6266,35.94
12750,0.0729,100.00,5.7850,31.19
12800,0.0263,100.00,5.6161,36.06
12850,0.0280,100.00,5.5884,36.43
12900,0.0314,100.00,5.5823,35.85
12950,0.0552,100.00,5.5920,35.16
13000,0.0353,100.00,5.5960,35.64
13050,0.0476,100.00,5.6020,35.65
13100,0.0442,100.00,5.6579,35.35
13150,0.0311,100.00,5.5663,36.43
13200,0.0310,100.00,5.5232,36.50
13250,0.0448,100.00,5.5526,35.60
13300,0.0457,100.00,5.5642,35.03
13350,0.0419,100.00,5.5223,36.42
13400,0.0356,100.00,5.5290,36.10
13450,0.0845,100.00,5.6383,33.67
13500,0.0383,100.00,5.5796,35.81
13550,0.0312,100.00,5.5445,36.27
13600,0.0382,100.00,5.5075,35.72
13650,0.0591,100.00,5.5353,35.35
13700,0.0355,100.00,5.5421,35.48
13750,0.0450,100.00,5.5388,35.49
13800,0.0486,100.00,5.5835,35.19
13850,0.0511,100.00,5.5458,35.44
13900,0.0376,100.00,5.5310,36.27
13950,0.0327,100.00,5.5023,36.49
14000,0.0486,100.00,5.5387,35.09
14050,0.0555,100.00,5.6340,34.01
14100,0.0336,100.00,5.5221,36.54
14150,0.0342,100.00,5.4971,36.01
14200,0.4709,90.23,5.9318,22.92
14250,0.0384,100.00,5.5139,35.92
14300,0.0332,100.00,5.4551,36.43
14350,0.0408,100.00,5.4467,36.29
14400,0.0454,100.00,5.4628,35.90
14450,0.0830,100.00,5.5918,33.16
14500,0.0568,100.00,5.4864,35.74
14550,0.0435,100.00,5.4513,35.97
14600,0.0618,100.00,5.5183,35.41
14650,0.0549,100.00,5.4629,35.87
14700,0.0496,100.00,5.4698,35.19
14750,0.0469,100.00,5.4656,36.45
14800,0.0713,100.00,5.5031,35.58
14850,0.0372,100.00,5.4746,36.20
14900,0.0517,100.00,5.4595,36.20
14950,0.0530,100.00,5.5095,35.87
15000,0.0408,100.00,5.4710,36.08
15050,0.0692,100.00,5.5658,33.86
15100,0.0454,100.00,5.4979,35.87
15150,0.0378,100.00,5.4444,36.57
15200,0.0389,100.00,5.4507,36.11
15250,0.4234,91.99,5.5724,25.06
15300,0.0441,100.00,5.4725,35.99
15350,0.0419,100.00,5.4035,36.52
15400,0.0450,100.00,5.3632,36.06
15450,0.0539,100.00,5.3533,35.90
15500,0.1107,100.00,5.4096,34.24
15550,0.0510,100.00,5.3779,35.67
15600,0.0758,100.00,5.4503,34.34
15650,0.0509,100.00,5.3483,36.26
15700,0.0642,100.00,5.3852,34.95
15750,0.0519,100.00,5.3757,35.74
15800,0.0574,100.00,5.3575,35.69
15850,0.0670,100.00,5.4361,34.93
15900,0.0557,100.00,5.4210,35.39
15950,0.0522,100.00,5.3730,35.65
16000,0.1680,99.22,5.4776,33.48
16050,0.0431,100.00,5.3590,36.52
16100,0.0451,100.00,5.3882,35.85
16150,0.0499,100.00,5.4013,35.46
16200,0.0504,100.00,5.3998,36.11
16250,0.0813,100.00,5.4242,34.80
16300,0.0471,100.00,5.3817,35.88
16350,0.0388,100.00,5.3520,36.42
16400,0.0948,100.00,5.4008,35.00
16450,0.0399,100.00,5.3374,36.73
16500,0.0465,100.00,5.3424,36.06
16550,0.0827,100.00,5.5097,32.61
16600,0.0499,100.00,5.3590,36.17
16650,0.0422,100.00,5.3263,36.77
16700,0.0463,100.00,5.2859,36.89
16750,0.0662,100.00,5.3349,35.28
16800,0.1061,100.00,5.3491,34.17
16850,0.0456,100.00,5.2893,36.72
16900,0.0640,100.00,5.4494,33.97
16950,0.0518,100.00,5.3133,36.31
17000,0.0430,100.00,5.2446,37.16
17050,0.0487,100.00,5.2407,36.50
17100,0.0600,100.00,5.2440,36.06
17150,0.0620,100.00,5.3022,35.60
17200,0.0460,100.00,5.2310,36.63
17250,1.1368,73.83,5.3081,24.73
17300,0.0549,100.00,5.2781,36.40
17350,0.0476,100.00,5.1995,37.04
17400,0.0481,100.00,5.1426,36.79
17450,0.0845,100.00,5.2024,35.67
17500,0.0663,100.00,5.1760,36.34
17550,0.0505,100.00,5.1540,36.98
17600,0.0794,100.00,5.2191,35.19
17650,0.1567,99.80,5.2963,33.10
17700,0.0521,100.00,5.1359,36.96
17750,0.0858,100.00,5.1608,35.48
17800,0.0679,100.00,5.1687,36.24
17850,0.0679,100.00,5.1752,35.81
17900,0.0787,100.00,5.1874,34.68
17950,0.0554,100.00,5.1160,37.46
18000,0.0707,100.00,5.1498,35.95
18050,0.0825,100.00,5.1783,35.64
18100,0.0515,100.00,5.1196,37.41
18150,0.0889,100.00,5.1762,36.20
18200,0.0894,100.00,5.2455,33.90
18250,0.0547,100.00,5.1328,37.32
18300,0.0507,100.00,5.1097,37.37
18350,0.0897,100.00,5.1673,35.85
18400,0.0463,100.00,5.0786,37.39
18450,0.0572,100.00,5.0461,37.51
18500,0.0652,100.00,5.0491,36.45
18550,0.0758,100.00,5.0805,36.77
18600,0.0626,100.00,5.1129,36.50
18650,0.0569,100.00,5.1238,36.50
18700,0.0554,100.00,5.0975,37.18
18750,0.0891,100.00,5.0844,36.50
18800,0.0571,100.00,5.0793,36.86
18850,0.1020,99.80,5.2069,34.06
18900,0.0596,100.00,5.0955,36.80
18950,0.0482,100.00,5.0391,37.81
19000,0.1168,100.00,5.3991,30.84
19050,0.0605,100.00,5.0383,37.05
19100,0.0479,100.00,4.9799,38.01
19150,0.0492,100.00,4.9788,37.67
19200,0.0859,100.00,5.0916,34.96
19250,0.0837,100.00,4.9994,36.63
19300,0.0512,100.00,4.9316,37.97
19350,0.0575,100.00,4.8811,37.85
19400,0.0765,100.00,4.8971,37.21
19450,0.1006,100.00,5.0001,35.55
19500,0.0626,100.00,4.8999,37.62
19550,0.0630,100.00,4.9083,37.44
19600,0.2403,98.63,4.8646,33.71
19650,0.0547,100.00,4.8629,38.13
19700,0.0558,100.00,4.8246,38.10
19750,0.0609,100.00,4.8121,37.58
19800,0.1190,100.00,4.8597,35.94
19850,0.0531,100.00,4.7786,38.43
19900,0.0634,100.00,4.7531,38.56
19950,0.9731,77.34,4.8935,24.28
20000,0.0618,100.00,4.7591,38.47
20050,0.0548,100.00,4.7245,38.54
20100,0.0701,100.00,4.7196,37.96
20150,0.1919,99.41,4.8322,32.32
20200,0.0631,100.00,4.6922,38.42
20250,0.0622,100.00,4.6570,38.38
20300,0.1486,99.80,4.7350,35.21
20350,0.1068,100.00,4.7018,37.35
20400,0.0803,100.00,4.6556,38.61
20450,0.1009,100.00,4.7446,36.31
20500,0.0996,100.00,4.6469,37.74
20550,0.0590,100.00,4.6248,38.56
20600,0.0658,100.00,4.5978,38.59
20650,0.1183,100.00,4.6707,36.73
20700,0.0797,100.00,4.6482,37.51
20750,1.0944,78.32,4.7053,23.36
20800,0.0664,100.00,4.5883,38.74
20850,0.0616,100.00,4.5494,39.04
20900,0.0720,100.00,4.5757,38.40
20950,0.1864,99.61,4.5190,35.80
21000,0.0599,100.00,4.4941,38.93
21050,0.0638,100.00,4.4701,38.81
21100,0.4086,90.62,5.3177,15.80
21150,0.0881,100.00,4.4597,38.72
21200,0.0650,100.00,4.4053,39.32
21250,0.0847,100.00,4.4743,38.04
21300,0.1614,99.61,4.4164,37.12
21350,0.0649,100.00,4.3679,39.43
21400,0.0723,100.00,4.3503,38.93
21450,0.9333,76.17,4.6495,22.65
21500,0.0738,100.00,4.3385,38.89
21550,0.0709,100.00,4.3015,39.23
21600,0.0995,100.00,4.3043,38.74
21650,0.1311,100.00,4.2661,38.81
21700,0.0683,100.00,4.2518,39.44
21750,0.0745,100.00,4.2232,39.50
21800,0.2412,99.41,4.2159,36.52
21850,0.0789,100.00,4.2031,39.48
21900,0.0810,100.00,4.1951,39.04
21950,0.1172,100.00,4.1822,38.81
22000,0.0726,100.00,4.1796,39.50
22050,0.1212,100.00,4.2297,37.85
22100,0.1662,100.00,4.1493,38.29
22150,0.0720,100.00,4.1008,39.74
22200,0.0867,100.00,4.1160,39.32
22250,0.1327,100.00,4.0734,38.84
22300,0.0772,100.00,4.0544,39.80
22350,0.0923,100.00,4.0232,39.67
22400,0.1619,100.00,4.0329,36.88
22450,0.0737,100.00,3.9986,39.62
22500,0.0908,100.00,4.0010,39.66
22550,0.9305,79.10,4.1559,27.91
22600,0.0920,100.00,3.9514,39.99
22650,0.0827,100.00,3.9114,40.08
22700,0.4858,95.31,4.1304,28.80
22750,0.0887,100.00,3.9021,39.90
22800,0.0917,100.00,3.8919,39.90
22850,0.7235,88.09,4.0262,30.75
22900,0.0866,100.00,3.8212,40.17
22950,0.0863,100.00,3.7912,40.35
23000,1.3705,75.00,4.0220,24.94
23050,0.0948,100.00,3.7922,39.89
23100,0.0845,100.00,3.7525,40.19
23150,0.1097,100.00,3.7930,39.13
23200,0.1146,100.00,3.7736,39.14
23250,0.0875,100.00,3.7191,40.21
23300,1.4805,65.62,4.0184,26.85
23350,0.0996,100.00,3.6776,40.21
23400,0.0864,100.00,3.7072,40.12
23450,0.2263,99.61,4.0325,32.70
23500,0.1125,100.00,3.6269,40.10
23550,0.0882,100.00,3.6053,40.40
