step,train_loss,train_acc,val_loss,val_acc
0,4.7787,0.39,4.7747,1.05
50,4.5525,2.34,4.6192,0.82
100,4.5321,1.56,4.6317,0.67
150,4.4309,3.91,4.6842,0.62
200,4.2163,7.81,4.8754,0.62
250,4.0543,11.33,4.9694,0.62
300,3.8866,16.21,4.9983,0.65
350,3.7581,20.51,5.0268,0.82
400,3.6190,23.05,5.0483,0.91
450,3.4700,28.32,5.0697,1.08
500,3.3889,29.49,5.0884,1.28
550,3.2392,35.16,5.1031,1.53
600,3.1417,36.91,5.1146,1.87
650,2.9997,44.53,5.1267,2.17
700,2.8483,44.92,5.1360,2.65
750,2.7034,51.37,5.1462,3.33
800,2.6188,54.30,5.1615,3.71
850,2.4586,58.40,5.1719,4.29
900,2.3402,63.28,5.1858,4.65
950,2.1756,65.23,5.1983,5.14
1000,2.1199,68.95,5.2135,5.67
1050,1.9432,72.07,5.2281,5.92
1100,1.8424,77.34,5.2395,6.67
1150,1.8124,78.12,5.2641,6.77
1200,1.7123,78.91,5.2837,7.10
1250,1.5637,82.23,5.3013,7.62
1300,1.4709,87.50,5.3210,7.79
1350,1.3731,87.70,5.3507,8.22
1400,1.2488,88.87,5.3736,8.66
1450,1.1871,91.80,5.4000,9.25
1500,1.0942,91.21,5.4281,9.35
1550,1.0580,91.80,5.4533,9.89
1600,0.9364,96.88,5.4764,10.26
1650,0.8564,97.85,5.5079,10.44
1700,0.8072,98.44,5.5320,10.91
1750,0.7185,99.02,5.5630,11.42
1800,0.6617,99.22,5.5957,11.45
1850,0.6128,99.22,5.6333,11.53
1900,0.5564,99.61,5.6601,12.17
1950,0.4870,100.00,5.6948,12.00
2000,0.4603,100.00,5.7308,12.33
2050,0.4171,100.00,5.7670,12.51
2100,0.3430,100.00,5.8010,12.61
2150,0.3191,100.00,5.8396,13.08
2200,0.3057,99.80,5.8745,13.22
2250,0.2636,100.00,5.9155,13.58
2300,0.2358,100.00,5.9492,13.63
2350,0.2103,100.00,5.9908,13.82
2400,0.1976,100.00,6.0227,13.75
2450,0.1680,100.00,6.0625,13.97
2500,0.1534,100.00,6.0993,14.21
2550,0.1356,100.00,6.1373,14.43
2600,0.1211,100.00,6.1823,14.44
2650,0.1075,100.00,6.2241,14.77
2700,0.0962,100.00,6.2622,14.74
