step,train_loss,train_acc,val_loss,val_acc
0,4.7672,1.95,4.7818,0.91
50,4.5843,1.17,4.6083,0.74
100,4.5709,1.95,4.6125,0.64
150,4.5677,2.54,4.6265,0.62
200,4.5300,2.93,4.6510,0.64
250,4.4802,2.54,4.7011,0.43
300,4.4144,4.10,4.7795,0.38
350,4.3550,5.27,4.9174,0.32
400,4.2538,6.84,4.9936,0.30
450,4.1778,10.94,5.0036,0.40
500,4.1198,11.33,5.0121,0.40
550,4.0081,16.80,5.0158,0.28
600,3.9761,15.04,5.0136,0.40
650,3.9144,18.75,5.0149,0.36
700,3.8813,21.88,5.0141,0.57
750,3.7752,24.61,5.0091,0.68
800,3.6702,26.95,5.0077,0.66
850,3.6559,25.59,4.9992,0.94
900,3.5461,31.64,4.9913,1.13
950,3.4839,30.66,4.9813,1.25
1000,3.3615,35.16,4.9684,1.68
1050,3.2873,37.11,4.9566,1.87
1100,3.2178,37.70,4.9465,2.15
1150,3.1692,38.28,4.9386,2.66
1200,3.1037,41.41,4.9295,2.91
1250,2.9772,45.90,4.9154,3.00
1300,3.0253,41.21,4.9069,3.44
1350,2.9137,45.90,4.8913,3.59
1400,2.8136,46.09,4.8910,3.91
1450,2.7103,50.98,4.8645,4.46
1500,2.6558,53.71,4.8576,4.89
1550,2.5596,53.52,4.8492,5.06
1600,2.5160,53.32,4.8336,5.50
1650,2.4290,55.86,4.8228,5.91
1700,2.4529,54.69,4.8126,6.31
1750,2.2165,61.72,4.7980,6.57
1800,2.3328,57.62,4.7878,6.93
1850,2.2438,59.96,4.7716,7.23
1900,2.1492,64.06,4.7567,7.72
1950,2.0743,64.65,4.7386,8.27
2000,2.0636,61.72,4.7307,8.57
2050,2.0683,63.09,4.7184,8.57
2100,1.9196,66.99,4.7016,9.61
2150,1.8321,68.75,4.6802,10.37
2200,1.8463,66.60,4.6635,10.37
2250,1.7519,71.88,4.6431,11.29
2300,1.7185,73.24,4.6254,11.80
2350,1.6699,72.27,4.6099,12.22
2400,1.6294,71.68,4.5890,12.48
2450,1.6114,73.44,4.5592,13.16
2500,1.5354,76.17,4.5499,14.47
2550,1.4742,78.32,4.5257,14.79
2600,1.4251,78.32,4.5104,14.79
2650,1.3501,80.47,4.4909,15.54
2700,1.2475,83.01,4.4736,16.24
2750,1.2982,80.27,4.4489,17.36
2800,1.2391,83.01,4.4234,17.83
2850,1.2320,83.98,4.4065,18.17
2900,1.1762,85.94,4.3812,19.19
2950,1.1918,81.84,4.3603,19.64
3000,1.1015,87.70,4.3401,20.19
3050,1.0126,87.30,4.3145,21.06
3100,1.0456,86.52,4.2903,21.96
3150,0.9135,90.62,4.2647,22.87
3200,0.9637,88.67,4.2448,23.95
3250,0.9107,90.23,4.2139,24.91
3300,0.8901,91.99,4.2023,24.78
3350,0.7951,92.58,4.1786,25.76
3400,0.7359,95.51,4.1480,26.97
3450,0.7274,94.92,4.1350,27.23
3500,0.7203,95.31,4.1038,27.99
3550,0.6836,96.48,4.0759,28.95
3600,0.6914,94.73,4.0502,29.80
3650,0.6008,96.29,4.0284,30.22
3700,0.6209,97.46,4.0023,30.84
3750,0.5849,96.09,3.9932,31.58
3800,0.5128,98.24,3.9669,32.52
3850,0.5415,98.05,3.9549,32.50
3900,0.4875,98.05,3.9251,32.99
