step,train_loss,train_acc,val_loss,val_acc
0,4.8165,0.59,4.7956,0.82
50,4.5777,1.17,4.6055,0.76
100,4.5774,1.76,4.6026,0.61
150,4.5647,1.76,4.6107,0.52
200,4.5669,1.56,4.6192,0.46
250,4.5506,2.73,4.6383,0.36
300,4.5501,1.17,4.6623,0.43
350,4.5106,3.52,4.6994,0.52
400,4.4860,2.54,4.7589,0.49
450,4.4438,4.49,4.8419,0.21
500,4.3273,5.47,4.9501,0.27
550,4.2959,6.84,4.9897,0.27
600,4.2489,6.84,4.9874,0.39
650,4.1645,8.98,4.9884,0.43
700,4.1485,10.16,4.9847,0.43
750,4.0615,12.70,4.9745,0.43
800,3.9849,17.38,4.9654,0.52
850,3.9181,18.75,4.9543,0.82
900,3.8442,17.77,4.9402,1.00
950,3.8072,22.27,4.9206,1.09
1000,3.7924,19.73,4.9027,1.28
1050,3.6650,27.93,4.8824,1.46
1100,3.7040,24.22,4.8630,1.40
1150,3.5412,29.49,4.8361,1.73
1200,3.4964,30.08,4.8165,2.09
1250,3.3865,30.86,4.7874,2.25
1300,3.3384,34.18,4.7594,2.25
1350,3.2721,38.48,4.7353,2.79
1400,3.1412,41.99,4.7128,3.10
1450,3.1196,39.84,4.6771,3.70
1500,3.0740,42.19,4.6450,3.79
1550,2.9932,42.38,4.6183,4.13
1600,2.9795,43.36,4.5816,4.31
1650,2.9893,41.21,4.5494,4.89
1700,2.8010,45.31,4.5095,5.31
1750,2.7382,48.83,4.4793,5.74
1800,2.6201,53.71,4.4322,5.80
1850,2.5874,52.34,4.3831,6.53
1900,2.5704,51.17,4.3362,7.62
1950,2.5373,53.12,4.2848,8.14
2000,2.3970,56.25,4.2324,8.89
2050,2.3867,55.27,4.1789,9.62
2100,2.2760,56.84,4.1208,10.17
2150,2.1526,63.09,4.0636,10.66
2200,2.1470,59.77,4.0004,12.08
2250,1.9345,68.95,3.9296,12.96
2300,1.9877,66.41,3.8598,14.21
2350,1.9550,65.23,3.7807,15.51
2400,1.8559,69.14,3.6971,16.64
2450,1.7285,73.83,3.6047,18.91
2500,1.6818,74.80,3.5141,20.19
2550,1.5842,76.56,3.4116,21.86
2600,1.4901,80.08,3.3052,23.71
2650,1.5036,78.32,3.2012,25.99
2700,1.4283,78.91,3.0840,27.87
2750,1.3437,82.03,2.9611,30.78
2800,1.2509,84.96,2.8442,33.03
2850,1.1295,85.74,2.7210,35.82
2900,1.0856,88.48,2.5962,38.86
2950,1.0072,89.26,2.4554,42.35
3000,0.9420,91.21,2.3310,45.08
3050,0.8896,92.19,2.2164,48.76
3100,0.8521,93.75,2.0897,51.49
3150,0.7361,95.90,1.9948,53.95
3200,0.7166,95.90,1.8523,58.74
3250,0.6707,95.90,1.7546,60.78
3300,0.6239,95.70,1.6296,64.54
3350,0.5619,97.46,1.5250,66.67
3400,0.5052,98.44,1.4237,68.88
3450,0.4661,98.83,1.3234,72.86
3500,0.4251,98.83,1.2251,74.98
3550,0.3622,99.41,1.1186,77.47
3600,0.3319,99.80,1.0185,80.30
3650,0.3084,99.80,0.9293,82.73
3700,0.2991,99.61,0.8478,84.94
3750,0.2312,100.00,0.7578,87.16
3800,0.2020,100.00,0.6817,88.89
3850,0.1962,100.00,0.5981,90.68
3900,0.1522,100.00,0.5276,92.26
3950,0.1425,100.00,0.4658,93.90
4000,0.1223,100.00,0.4114,95.02
4050,0.1042,100.00,0.3530,96.30
4100,0.0921,100.00,0.3138,96.93
4150,0.0807,100.00,0.2758,97.48
4200,0.0659,100.00,0.2299,98.27
4250,0.0578,100.00,0.2051,98.42
4300,0.0501,100.00,0.1707,99.00
4350,0.0433,100.00,0.1445,99.18
4400,0.0362,100.00,0.1232,99.24
4450,0.0303,100.00,0.1055,99.64
