step,train_loss,train_acc,val_loss,val_acc
0,4.7864,0.99,4.7441,1.09
50,4.5768,1.22,4.6020,0.72
100,4.5723,1.33,4.6022,0.64
150,4.5695,1.31,4.6038,0.61
200,4.5672,1.35,4.6060,0.58
250,4.5650,1.43,4.6088,0.50
300,4.5628,1.45,4.6123,0.45
350,4.5602,1.51,4.6166,0.40
400,4.5574,1.58,4.6220,0.40
450,4.5539,1.74,4.6289,0.32
500,4.5496,1.88,4.6382,0.32
550,4.5440,2.14,4.6510,0.27
600,4.5367,2.25,4.6694,0.21
650,4.5267,2.34,4.6973,0.16
700,4.5126,2.62,4.7429,0.16
750,4.4928,3.05,4.8197,0.21
800,4.4673,3.35,4.9248,0.16
850,4.4362,3.54,5.0253,0.16
900,4.4098,4.13,5.0853,0.11
950,4.3726,4.77,5.1365,0.13
1000,4.3335,6.34,5.1710,0.08
1050,4.2915,6.75,5.1993,0.03
1100,4.2459,8.31,5.2246,0.03
1150,4.1927,9.74,5.2502,0.05
1200,4.1303,11.48,5.2731,0.08
1250,4.0622,12.97,5.2872,0.08
1300,3.9898,15.48,5.3008,0.08
1350,3.9132,16.95,5.3024,0.05
1400,3.8352,19.10,5.3084,0.21
1450,3.7571,21.35,5.3054,0.35
1500,3.6806,23.86,5.2978,0.35
1550,3.6042,25.83,5.2936,0.45
1600,3.5288,27.28,5.2807,0.58
1650,3.4550,28.50,5.2638,0.69
1700,3.3836,30.36,5.2435,0.80
1750,3.3148,32.65,5.2408,0.85
1800,3.2465,33.43,5.2255,1.17
1850,3.1824,34.88,5.2160,1.33
1900,3.1178,36.62,5.1934,1.46
1950,3.0555,38.35,5.1917,1.54
2000,2.9949,39.79,5.1649,1.70
2050,2.9336,41.59,5.1620,1.83
2100,2.8768,41.72,5.1371,2.18
2150,2.8188,44.22,5.1272,2.10
2200,2.7635,44.73,5.1087,2.50
2250,2.7079,45.67,5.0820,2.63
2300,2.6542,46.94,5.0832,2.66
2350,2.6017,48.27,5.0612,3.24
2400,2.5500,50.31,5.0464,3.40
2450,2.4981,50.75,5.0190,3.43
2500,2.4486,51.16,5.0016,3.69
2550,2.3995,53.52,4.9912,4.17
2600,2.3513,54.81,4.9778,4.06
2650,2.3011,55.84,4.9607,4.52
2700,2.2531,56.99,4.9369,4.62
2750,2.2088,57.71,4.9081,5.50
2800,2.1617,58.65,4.8992,5.69
