step,train_loss,train_acc,val_loss,val_acc
0,4.8103,1.35,4.7684,0.87
50,4.5628,1.28,4.6108,0.79
100,4.5554,1.38,4.6113,0.80
150,4.5486,1.52,4.6135,0.77
200,4.5403,1.59,4.6174,0.71
250,4.5283,1.91,4.6245,0.62
300,4.5074,2.55,4.6390,0.58
350,4.4626,3.51,4.6785,0.58
400,4.3262,5.42,4.8971,0.65
450,4.2183,7.34,5.0073,0.58
500,4.1180,8.50,5.0586,0.55
550,4.0202,11.13,5.1170,0.44
600,3.9218,13.93,5.1706,0.47
650,3.8234,16.41,5.2193,0.46
700,3.7197,19.24,5.2701,0.35
750,3.6145,21.33,5.3115,0.47
800,3.5068,23.49,5.3480,0.64
850,3.3984,26.01,5.3859,0.67
900,3.2892,29.48,5.4171,0.76
950,3.1807,31.68,5.4473,0.90
1000,3.0743,35.15,5.4724,0.99
1050,2.9674,37.49,5.4931,1.31
1100,2.8645,39.48,5.5171,1.55
1150,2.7644,41.21,5.5285,1.70
1200,2.6652,43.94,5.5473,2.17
1250,2.5689,47.41,5.5747,2.49
1300,2.4760,48.69,5.5814,2.64
1350,2.3870,51.74,5.6022,2.88
1400,2.3023,53.47,5.6229,3.19
1450,2.2178,55.71,5.6406,3.81
1500,2.1347,57.76,5.6456,3.92
1550,2.0569,60.63,5.6666,4.36
1600,1.9800,62.76,5.6857,4.42
1650,1.9059,64.32,5.7073,4.49
1700,1.8333,67.01,5.7252,4.95
1750,1.7628,68.07,5.7321,5.51
1800,1.6954,70.13,5.7606,5.37
1850,1.6288,71.90,5.7644,6.03
1900,1.5653,75.27,5.7819,6.29
1950,1.5025,75.80,5.7989,6.12
2000,1.4428,77.43,5.8310,6.33
2050,1.3828,79.45,5.8336,6.74
2100,1.3261,81.22,5.8700,7.03
2150,1.2704,82.85,5.8904,7.38
2200,1.2177,83.70,5.8987,7.62
2250,1.1655,86.36,5.9363,7.62
2300,1.1156,87.31,5.9336,7.99
2350,1.0651,88.16,5.9707,8.09
2400,1.0202,89.72,5.9808,8.40
2450,0.9745,90.26,6.0159,8.56
2500,0.9299,92.03,6.0469,8.71
2550,0.8879,92.66,6.0300,9.32
2600,0.8465,92.95,6.0721,9.58
2650,0.8070,94.79,6.1151,9.25
2700,0.7679,95.32,6.1311,9.75
2750,0.7318,95.54,6.1470,9.84
2800,0.6962,96.60,6.1578,9.84
2850,0.6630,97.06,6.1823,10.14
2900,0.6288,97.84,6.2445,10.17
2950,0.5970,98.48,6.2473,10.63
3000,0.5668,98.72,6.2805,10.58
3050,0.5378,98.87,6.3016,10.73
3100,0.5100,98.87,6.3264,10.98
3150,0.4834,99.26,6.3281,11.26
3200,0.4587,99.36,6.3614,11.31
3250,0.4336,99.72,6.4082,11.37
3300,0.4106,99.72,6.4123,11.63
3350,0.3883,99.89,6.4588,11.77
3400,0.3676,99.89,6.4797,11.72
3450,0.3484,99.82,6.4886,12.16
3500,0.3286,100.00,6.5432,12.08
3550,0.3110,99.96,6.5815,12.10
3600,0.2936,100.00,6.5848,12.02
3650,0.2780,100.00,6.6138,12.11
3700,0.2621,99.96,6.6546,12.56
3750,0.2468,100.00,6.6783,12.51
3800,0.2319,100.00,6.7023,12.63
3850,0.2209,100.00,6.7042,12.75
3900,0.2072,100.00,6.7969,12.54
3950,0.1960,100.00,6.7884,13.00
4000,0.1848,100.00,6.8306,13.00
4050,0.1738,100.00,6.8386,13.27
4100,0.1635,100.00,6.8488,13.06
4150,0.1542,100.00,6.9323,13.19
4200,0.1456,100.00,6.9516,13.21
4250,0.1369,100.00,6.9831,13.28
4300,0.1288,100.00,7.0084,13.68
4350,0.1215,100.00,7.0273,13.39
4400,0.1151,100.00,7.0400,13.56
4450,0.1080,100.00,7.1038,13.68
4500,0.1015,100.00,7.1165,13.36
4550,0.0953,100.00,7.1542,13.74
4600,0.0897,100.00,7.1480,13.88
4650,0.0843,100.00,7.2083,13.95
4700,0.0791,100.00,7.2423,14.19
4750,0.0744,100.00,7.2827,14.07
4800,0.0704,100.00,7.3433,13.82
4850,0.0655,100.00,7.3152,13.83
4900,0.0620,100.00,7.3652,14.19
4950,0.0582,100.00,7.4103,14.21
5000,0.0547,100.00,7.4156,14.18
5050,0.0515,100.00,7.4915,14.19
5100,0.0374,100.00,7.4682,14.65
5150,0.0353,100.00,7.4927,14.76
5200,0.0334,100.00,7.5170,14.80
5250,0.0318,100.00,7.5406,14.83
5300,0.0302,100.00,7.5635,14.89
5350,0.0288,100.00,7.5859,14.94
5400,0.0276,100.00,7.6075,14.95
5450,0.0264,100.00,7.6284,15.03
5500,0.0253,100.00,7.6487,15.03
5550,0.0243,100.00,7.6685,15.04
5600,0.0233,100.00,7.6876,15.09
5650,0.0225,100.00,7.7059,15.11
5700,0.0216,100.00,7.7242,15.11
5750,0.0209,100.00,7.7417,15.09
5800,0.0202,100.00,7.7588,15.09
5850,0.0195,100.00,7.7755,15.12
5900,0.0188,100.00,7.7918,15.12
5950,0.0182,100.00,7.8075,15.15
6000,0.0177,100.00,7.8229,15.14
6050,0.0171,100.00,7.8379,15.18
6100,0.0166,100.00,7.8527,15.18
6150,0.0162,100.00,7.8670,15.18
6200,0.0157,100.00,7.8810,15.18
6250,0.0153,100.00,7.8947,15.18
6300,0.0149,100.00,7.9081,15.24
6350,0.0145,100.00,7.9213,15.27
6400,0.0141,100.00,7.9341,15.30
6450,0.0137,100.00,7.9466,15.32
6500,0.0134,100.00,7.9589,15.36
6550,0.0131,100.00,7.9709,15.38
6600,0.0128,100.00,7.9826,15.42
6650,0.0125,100.00,7.9943,15.42
6700,0.0122,100.00,8.0055,15.42
6750,0.0119,100.00,8.0167,15.42
6800,0.0116,100.00,8.0276,15.41
6850,0.0114,100.00,8.0382,15.44
6900,0.0111,100.00,8.0488,15.45
6950,0.0109,100.00,8.0592,15.45
7000,0.0107,100.00,8.0693,15.44
7050,0.0105,100.00,8.0793,15.47
7100,0.0103,100.00,8.0890,15.42
7150,0.0101,100.00,8.0987,15.45
7200,0.0099,100.00,8.1082,15.45
7250,0.0097,100.00,8.1175,15.47
7300,0.0095,100.00,8.1267,15.47
7350,0.0093,100.00,8.1359,15.50
7400,0.0091,100.00,8.1448,15.47
7450,0.0090,100.00,8.1535,15.49
7500,0.0088,100.00,8.1623,15.50
7550,0.0087,100.00,8.1708,15.50
7600,0.0085,100.00,8.1792,15.50
7650,0.0084,100.00,8.1875,15.52
7700,0.0082,100.00,8.1957,15.50
7750,0.0081,100.00,8.2038,15.52
7800,0.0080,100.00,8.2118,15.52
7850,0.0078,100.00,8.2196,15.50
7900,0.0077,100.00,8.2274,15.50
7950,0.0076,100.00,8.2350,15.50
8000,0.0075,100.00,8.2426,15.56
8050,0.0074,100.00,8.2499,15.55
8100,0.0073,100.00,8.2574,15.55
8150,0.0071,100.00,8.2646,15.61
8200,0.0070,100.00,8.2718,15.65
8250,0.0069,100.00,8.2787,15.64
8300,0.0068,100.00,8.2858,15.67
8350,0.0067,100.00,8.2928,15.70
8400,0.0067,100.00,8.2996,15.68
8450,0.0066,100.00,8.3063,15.70
8500,0.0065,100.00,8.3128,15.68
8550,0.0064,100.00,8.3195,15.68
8600,0.0063,100.00,8.3260,15.70
8650,0.0062,100.00,8.3325,15.70
8700,0.0061,100.00,8.3390,15.68
8750,0.0061,100.00,8.3454,15.68
8800,0.0060,100.00,8.3516,15.71
8850,0.0059,100.00,8.3577,15.76
8900,0.0058,100.00,8.3638,15.73
8950,0.0058,100.00,8.3699,15.73
9000,0.0057,100.00,8.3759,15.70
9050,0.0056,100.00,8.3817,15.71
9100,0.0055,100.00,8.3876,15.76
9150,0.0055,100.00,8.3935,15.76
9200,0.0054,100.00,8.3993,15.76
9250,0.0054,100.00,8.4048,15.77
9300,0.0053,100.00,8.4105,15.79
9350,0.0052,100.00,8.4161,15.79
9400,0.0052,100.00,8.4217,15.80
9450,0.0051,100.00,8.4272,15.80
9500,0.0051,100.00,8.4325,15.82
9550,0.0050,100.00,8.4379,15.82
9600,0.0049,100.00,8.4431,15.86
9650,0.0049,100.00,8.4486,15.85
9700,0.0048,100.00,8.4537,15.85
9750,0.0048,100.00,8.4588,15.86
9800,0.0047,100.00,8.4640,15.82
9850,0.0047,100.00,8.4691,15.85
9900,0.0046,100.00,8.4742,15.83
9950,0.0046,100.00,8.4792,15.85
10000,0.0045,100.00,8.4841,15.88
10050,0.0045,100.00,8.4891,15.86
10100,0.0044,100.00,8.4939,15.88
10150,0.0044,100.00,8.4987,15.89
10200,0.0044,100.00,8.5035,15.89
10250,0.0043,100.00,8.5083,15.89
10300,0.0043,100.00,8.5130,15.86
10350,0.0042,100.00,8.5176,15.89
10400,0.0042,100.00,8.5224,15.89
10450,0.0042,100.00,8.5269,15.88
10500,0.0041,100.00,8.5315,15.86
10550,0.0041,100.00,8.5359,15.88
10600,0.0040,100.00,8.5405,15.89
10650,0.0040,100.00,8.5449,15.89
10700,0.0040,100.00,8.5493,15.89
10750,0.0039,100.00,8.5537,15.88
10800,0.0039,100.00,8.5581,15.89
10850,0.0039,100.00,8.5624,15.93
10900,0.0038,100.00,8.5667,15.93
10950,0.0038,100.00,8.5710,15.91
11000,0.0038,100.00,8.5752,15.94
11050,0.0037,100.00,8.5794,15.96
