step,train_loss,train_acc,val_loss,val_acc
0,4.7730,0.82,4.7379,0.96
50,4.5721,1.44,4.6030,0.74
100,4.5655,1.30,4.6037,0.73
150,4.5605,1.38,4.6057,0.69
200,4.5555,1.41,4.6087,0.66
250,4.5497,1.65,4.6132,0.66
300,4.5420,1.94,4.6199,0.55
350,4.5308,2.13,4.6308,0.51
400,4.5128,2.26,4.6511,0.46
450,4.4789,2.74,4.6983,0.39
500,4.4046,3.59,4.8588,0.32
550,4.3332,4.84,5.0043,0.21
600,4.2610,5.90,5.0632,0.19
650,4.1929,7.79,5.1085,0.12
700,4.1230,9.73,5.1538,0.12
750,4.0506,11.91,5.1964,0.16
800,3.9733,13.37,5.2402,0.18
850,3.8918,16.93,5.2760,0.23
900,3.8060,18.23,5.3071,0.19
950,3.7166,21.31,5.3337,0.32
1000,3.6288,23.65,5.3576,0.41
1050,3.5381,25.54,5.3789,0.37
1100,3.4476,27.82,5.3922,0.64
1150,3.3577,29.90,5.4083,0.74
1200,3.2690,31.65,5.4128,0.96
1250,3.1832,33.30,5.4181,1.10
1300,3.0999,35.58,5.4312,1.19
1350,3.0155,37.04,5.4256,1.51
1400,2.9357,39.44,5.4406,1.43
1450,2.8574,40.90,5.4356,1.63
1500,2.7817,42.47,5.4375,1.98
1550,2.7057,43.98,5.4422,2.14
1600,2.6332,45.79,5.4417,2.57
1650,2.5617,47.22,5.4377,2.46
1700,2.4953,49.40,5.4467,2.78
1750,2.4271,50.36,5.4469,2.98
1800,2.3626,52.22,5.4365,3.12
1850,2.2986,53.73,5.4413,3.63
1900,2.2366,54.61,5.4340,3.77
1950,2.1764,56.21,5.4347,3.91
2000,2.1161,57.77,5.4415,4.46
2050,2.0577,59.31,5.4327,4.41
2100,2.0015,60.32,5.4329,4.87
2150,1.9472,62.50,5.4378,5.08
2200,1.8904,63.62,5.4389,5.24
2250,1.8367,65.16,5.4332,5.81
2300,1.7841,65.90,5.4255,5.72
2350,1.7345,67.90,5.4279,5.67
2400,1.6836,69.84,5.4417,6.48
2450,1.6331,70.16,5.4227,6.85
2500,1.5849,71.14,5.4270,7.00
2550,1.5364,73.93,5.4397,7.28
2600,1.4906,73.77,5.4206,7.30
2650,1.4435,75.71,5.4257,7.90
2700,1.4014,76.91,5.4334,7.88
2750,1.3562,77.17,5.4186,8.77
2800,1.3136,79.72,5.4299,8.68
2850,1.2717,80.10,5.4283,8.48
2900,1.2304,81.16,5.4201,9.51
2950,1.1893,83.55,5.4340,9.78
3000,1.1502,84.06,5.4346,9.69
3050,1.1117,85.12,5.4224,10.10
3100,1.0740,86.02,5.4302,10.17
3150,1.0378,87.83,5.4345,10.77
3200,1.0008,88.41,5.4255,10.86
3250,0.9670,89.02,5.4294,11.12
3300,0.9311,89.80,5.4319,11.14
3350,0.8971,91.28,5.4308,11.60
3400,0.8646,91.89,5.4384,11.99
3450,0.8336,92.48,5.4312,12.24
3500,0.8012,93.17,5.4327,12.84
3550,0.7717,93.97,5.4457,12.77
3600,0.7434,94.79,5.4500,13.04
3650,0.7136,95.00,5.4347,13.62
3700,0.6862,95.48,5.4429,13.87
3750,0.6604,96.12,5.4490,13.89
3800,0.6339,96.60,5.4431,14.29
3850,0.6082,96.92,5.4553,14.45
3900,0.5828,97.45,5.4440,14.65
3950,0.5592,97.66,5.4562,14.98
