step,train_loss,train_acc,val_loss,val_acc
0,4.7727,0.81,4.7377,0.91
50,4.5573,1.53,4.6145,0.88
100,4.5454,1.70,4.6165,0.84
150,4.5321,1.91,4.6212,0.74
200,4.5115,2.42,4.6312,0.64
250,4.4680,3.36,4.6588,0.71
300,4.3117,5.36,4.8445,0.62
350,4.1604,8.08,4.9926,0.51
400,4.0428,10.33,5.0581,0.52
450,3.9340,12.80,5.1146,0.54
500,3.8325,15.69,5.1710,0.54
550,3.7296,17.81,5.2311,0.48
600,3.6255,19.77,5.2805,0.50
650,3.5201,22.07,5.3318,0.47
700,3.4133,24.62,5.3708,0.67
750,3.3053,26.53,5.4182,0.67
800,3.1943,29.12,5.4603,0.74
850,3.0842,31.89,5.5032,0.82
900,2.9753,33.80,5.5346,0.84
950,2.8660,36.99,5.5633,1.18
1000,2.7586,40.26,5.5938,1.26
1050,2.6529,42.13,5.6142,1.53
1100,2.5497,46.26,5.6505,1.63
1150,2.4488,48.17,5.6687,1.96
1200,2.3508,50.77,5.6933,2.35
1250,2.2538,53.95,5.7205,2.25
1300,2.1607,55.87,5.7292,2.73
1350,2.0677,59.01,5.7618,2.89
1400,1.9808,62.97,5.7901,2.71
1450,1.8928,65.48,5.8064,3.40
1500,1.8086,67.60,5.8330,3.53
1550,1.7269,69.43,5.8553,3.93
1600,1.6480,72.53,5.8640,4.15
1650,1.5697,74.32,5.8935,4.41
1700,1.4959,77.68,5.9232,4.68
1750,1.4252,79.85,5.9429,4.70
1800,1.3541,81.89,5.9751,4.82
1850,1.2868,84.23,5.9914,5.23
1900,1.2245,84.91,6.0102,5.51
1950,1.1611,87.03,6.0322,5.72
2000,1.1016,88.44,6.0765,5.82
2050,1.0440,90.48,6.0902,5.84
2100,0.9886,91.88,6.1254,6.36
2150,0.9349,92.60,6.1381,6.69
2200,0.8847,94.22,6.1651,6.73
2250,0.8349,94.47,6.1971,6.75
2300,0.7894,96.09,6.2465,6.67
2350,0.7453,97.11,6.2584,7.34
2400,0.7020,96.90,6.2820,7.37
2450,0.6602,98.17,6.3110,7.47
2500,0.6218,98.34,6.3325,7.65
2550,0.5855,98.81,6.3712,7.69
2600,0.5506,99.40,6.4157,7.88
2650,0.5158,99.06,6.4238,8.01
2700,0.4849,99.70,6.4822,7.71
2750,0.4561,99.70,6.4832,8.28
2800,0.4273,99.83,6.5272,8.33
2850,0.4000,99.96,6.5578,8.90
2900,0.3759,99.96,6.5970,9.00
2950,0.3514,99.91,6.6145,8.86
3000,0.3280,99.91,6.6517,9.05
3050,0.3075,100.00,6.7040,8.90
3100,0.2889,99.91,6.7312,9.38
3150,0.2693,99.91,6.7486,9.10
3200,0.2523,100.00,6.8065,9.62
3250,0.2356,99.96,6.8247,9.30
3300,0.2204,100.00,6.8766,9.42
3350,0.2056,100.00,6.9016,9.65
3400,0.1920,100.00,6.9047,10.00
3450,0.1792,100.00,6.9768,9.89
3500,0.1682,100.00,6.9915,10.22
3550,0.1565,100.00,7.0494,9.72
3600,0.1461,100.00,7.0440,10.09
3650,0.1359,100.00,7.0969,10.25
3700,0.1266,100.00,7.1437,10.10
3750,0.1180,100.00,7.1881,10.34
3800,0.1099,100.00,7.1988,10.66
3850,0.1028,100.00,7.2354,10.54
3900,0.0961,100.00,7.2989,10.56
3950,0.0896,100.00,7.3188,10.87
4000,0.0833,100.00,7.3764,10.44
4050,0.0784,100.00,7.4157,10.68
4100,0.0721,100.00,7.4270,10.94
4150,0.0674,100.00,7.4289,11.08
4200,0.0624,100.00,7.4784,11.08
4250,0.0583,100.00,7.5544,11.04
4300,0.0547,100.00,7.5806,10.67
4350,0.0398,100.00,7.5862,11.45
4400,0.0373,100.00,7.6136,11.61
4450,0.0352,100.00,7.6408,11.63
4500,0.0332,100.00,7.6675,11.68
4550,0.0315,100.00,7.6932,11.73
4600,0.0299,100.00,7.7181,11.78
4650,0.0284,100.00,7.7424,11.87
4700,0.0271,100.00,7.7657,11.90
4750,0.0259,100.00,7.7882,11.92
4800,0.0248,100.00,7.8101,11.95
4850,0.0237,100.00,7.8312,11.93
4900,0.0228,100.00,7.8516,11.93
4950,0.0219,100.00,7.8715,11.97
5000,0.0211,100.00,7.8907,11.99
5050,0.0203,100.00,7.9093,11.99
5100,0.0196,100.00,7.9276,12.03
5150,0.0189,100.00,7.9454,12.02
5200,0.0182,100.00,7.9626,12.03
5250,0.0176,100.00,7.9793,12.04
5300,0.0171,100.00,7.9956,12.07
5350,0.0165,100.00,8.0115,12.07
5400,0.0160,100.00,8.0269,12.07
5450,0.0156,100.00,8.0420,12.09
5500,0.0151,100.00,8.0568,12.09
5550,0.0147,100.00,8.0712,12.12
5600,0.0143,100.00,8.0852,12.16
5650,0.0139,100.00,8.0990,12.20
5700,0.0135,100.00,8.1125,12.27
5750,0.0132,100.00,8.1257,12.30
5800,0.0128,100.00,8.1386,12.31
5850,0.0125,100.00,8.1512,12.30
5900,0.0122,100.00,8.1637,12.33
5950,0.0119,100.00,8.1759,12.37
6000,0.0116,100.00,8.1878,12.34
6050,0.0114,100.00,8.1995,12.40
6100,0.0111,100.00,8.2110,12.40
6150,0.0109,100.00,8.2223,12.43
6200,0.0106,100.00,8.2333,12.44
6250,0.0104,100.00,8.2441,12.44
6300,0.0102,100.00,8.2549,12.48
6350,0.0100,100.00,8.2655,12.46
6400,0.0098,100.00,8.2757,12.46
6450,0.0096,100.00,8.2859,12.48
6500,0.0094,100.00,8.2960,12.48
6550,0.0092,100.00,8.3057,12.50
6600,0.0090,100.00,8.3154,12.47
6650,0.0089,100.00,8.3249,12.46
6700,0.0087,100.00,8.3344,12.48
6750,0.0086,100.00,8.3436,12.50
6800,0.0084,100.00,8.3527,12.48
6850,0.0083,100.00,8.3616,12.47
6900,0.0081,100.00,8.3705,12.46
6950,0.0080,100.00,8.3793,12.47
7000,0.0078,100.00,8.3878,12.47
7050,0.0077,100.00,8.3964,12.47
7100,0.0076,100.00,8.4048,12.48
7150,0.0075,100.00,8.4130,12.47
7200,0.0073,100.00,8.4212,12.47
7250,0.0072,100.00,8.4292,12.47
7300,0.0071,100.00,8.4371,12.50
7350,0.0070,100.00,8.4449,12.50
7400,0.0069,100.00,8.4527,12.50
7450,0.0068,100.00,8.4603,12.53
7500,0.0067,100.00,8.4679,12.51
7550,0.0066,100.00,8.4754,12.50
7600,0.0065,100.00,8.4826,12.53
7650,0.0064,100.00,8.4899,12.53
7700,0.0063,100.00,8.4971,12.54
7750,0.0062,100.00,8.5042,12.55
7800,0.0061,100.00,8.5112,12.54
7850,0.0061,100.00,8.5182,12.55
7900,0.0060,100.00,8.5249,12.53
7950,0.0059,100.00,8.5318,12.58
8000,0.0058,100.00,8.5385,12.57
8050,0.0057,100.00,8.5452,12.58
8100,0.0057,100.00,8.5517,12.60
8150,0.0056,100.00,8.5582,12.60
8200,0.0055,100.00,8.5647,12.58
8250,0.0055,100.00,8.5709,12.58
8300,0.0054,100.00,8.5773,12.64
8350,0.0053,100.00,8.5835,12.60
8400,0.0053,100.00,8.5897,12.61
8450,0.0052,100.00,8.5958,12.65
8500,0.0051,100.00,8.6018,12.63
8550,0.0051,100.00,8.6079,12.64
8600,0.0050,100.00,8.6138,12.64
8650,0.0050,100.00,8.6197,12.65
8700,0.0049,100.00,8.6254,12.67
8750,0.0048,100.00,8.6312,12.67
8800,0.0048,100.00,8.6369,12.67
8850,0.0047,100.00,8.6426,12.70
8900,0.0047,100.00,8.6482,12.68
8950,0.0046,100.00,8.6537,12.68
9000,0.0046,100.00,8.6592,12.71
