step,train_loss,train_acc,val_loss,val_acc
0,4.7759,0.78,4.7363,0.94
50,4.5636,1.35,4.6104,0.80
100,4.5544,1.52,4.6118,0.73
150,4.5459,1.70,4.6150,0.65
200,4.5350,1.81,4.6206,0.59
250,4.5183,2.34,4.6314,0.58
300,4.4862,2.83,4.6566,0.62
350,4.3976,3.93,4.7638,0.56
400,4.2585,6.27,4.9859,0.50
450,4.1589,8.33,5.0421,0.33
500,4.0647,10.45,5.0985,0.44
550,3.9733,12.54,5.1554,0.32
600,3.8800,14.00,5.2067,0.36
650,3.7845,16.76,5.2616,0.29
700,3.6886,19.06,5.3117,0.35
750,3.5913,21.30,5.3571,0.38
800,3.4914,23.64,5.4019,0.32
850,3.3889,26.58,5.4377,0.44
900,3.2869,28.92,5.4715,0.62
950,3.1837,30.86,5.5023,0.61
1000,3.0790,33.84,5.5305,0.83
1050,2.9797,35.54,5.5602,0.67
1100,2.8818,39.01,5.5807,1.00
1150,2.7846,40.26,5.5948,1.17
1200,2.6900,42.95,5.6193,1.31
1250,2.5966,44.90,5.6284,1.43
1300,2.5071,46.88,5.6446,1.96
1350,2.4201,50.35,5.6690,1.79
1400,2.3324,51.84,5.6822,2.13
1450,2.2492,54.15,5.7061,2.49
1500,2.1670,57.41,5.7280,2.70
1550,2.0880,59.39,5.7388,2.91
1600,2.0105,62.26,5.7632,3.17
1650,1.9370,63.68,5.7588,3.25
1700,1.8620,66.09,5.7928,3.64
1750,1.7890,67.22,5.7967,3.89
1800,1.7219,70.30,5.8203,4.24
1850,1.6541,71.97,5.8410,4.34
1900,1.5878,74.56,5.8641,4.48
1950,1.5237,74.91,5.8540,4.74
2000,1.4621,77.11,5.8889,4.92
2050,1.4049,80.09,5.9095,5.21
2100,1.3445,80.76,5.9171,5.31
2150,1.2886,82.46,5.9225,5.72
2200,1.2346,83.91,5.9553,5.65
2250,1.1814,85.12,5.9712,6.03
2300,1.1306,87.38,5.9951,6.27
2350,1.0802,88.41,6.0215,6.39
2400,1.0323,88.94,6.0250,6.59
2450,0.9849,90.61,6.0406,7.00
2500,0.9416,91.96,6.0793,7.14
2550,0.8970,92.66,6.0816,7.27
2600,0.8567,93.34,6.1079,7.51
2650,0.8173,94.29,6.1377,7.83
2700,0.7780,94.97,6.1483,7.77
2750,0.7413,95.68,6.1788,7.97
2800,0.7044,96.67,6.2099,7.91
2850,0.6695,97.34,6.2245,8.27
2900,0.6362,97.70,6.2531,8.77
2950,0.6044,97.91,6.2711,8.58
3000,0.5735,98.65,6.3144,8.91
3050,0.5433,98.90,6.3101,8.82
3100,0.5155,99.08,6.3394,9.28
3150,0.4895,99.04,6.3777,9.32
3200,0.4633,99.40,6.3911,9.59
3250,0.4410,99.68,6.4308,9.35
3300,0.4175,99.72,6.4569,9.61
3350,0.3939,99.61,6.4888,9.85
3400,0.3730,99.68,6.5023,9.99
3450,0.3525,99.89,6.5066,9.97
3500,0.3334,99.89,6.5738,10.28
3550,0.3150,100.00,6.5860,10.11
3600,0.2981,100.00,6.6131,10.43
3650,0.2819,100.00,6.6209,10.78
3700,0.2661,100.00,6.6751,10.49
3750,0.2510,100.00,6.7232,10.85
3800,0.2366,100.00,6.7306,11.02
3850,0.2229,100.00,6.7468,11.10
3900,0.2109,100.00,6.7676,10.81
3950,0.1986,100.00,6.8079,11.16
4000,0.1876,99.96,6.8335,11.25
4050,0.1770,100.00,6.8844,11.26
4100,0.1664,100.00,6.8758,11.23
4150,0.1571,100.00,6.9172,11.29
4200,0.1479,99.96,6.9651,11.22
4250,0.1397,100.00,6.9750,11.46
4300,0.1312,100.00,7.0035,11.72
4350,0.1239,100.00,7.0667,11.90
4400,0.1166,100.00,7.0824,11.99
4450,0.1099,100.00,7.1114,11.80
4500,0.1032,100.00,7.1333,11.98
4550,0.0972,100.00,7.1605,12.21
4600,0.0913,100.00,7.1991,12.46
4650,0.0858,100.00,7.2173,12.25
4700,0.0809,100.00,7.2629,11.95
4750,0.0756,100.00,7.2619,12.62
4800,0.0716,100.00,7.3368,12.42
4850,0.0671,100.00,7.3325,12.72
4900,0.0629,100.00,7.3720,12.28
4950,0.0590,100.00,7.4078,12.28
5000,0.0553,100.00,7.4560,12.80
5050,0.0521,100.00,7.4864,12.57
