step,train_loss,train_acc,val_loss,val_acc
0,4.7749,0.98,4.7000,1.03
50,3.1994,30.47,5.1677,1.88
100,1.2856,87.89,5.6429,4.50
150,0.2365,99.80,6.1567,7.15
200,0.0518,100.00,6.4531,8.13
250,0.0240,100.00,6.5688,8.50
300,0.0131,100.00,6.6632,8.78
350,0.0074,100.00,6.7358,9.05
400,0.0042,100.00,6.8211,9.23
450,0.0025,100.00,6.8840,9.40
500,0.0015,100.00,6.9690,9.63
550,0.0009,100.00,7.0464,9.86
600,0.0005,100.00,7.1202,9.93
650,0.0003,100.00,7.2059,10.17
700,0.0002,100.00,7.3035,10.32
750,0.0001,100.00,7.3968,10.49
800,0.0001,100.00,7.4810,10.54
850,0.0000,100.00,7.5924,10.58
900,0.0000,100.00,7.6695,10.74
950,0.0161,100.00,7.8934,7.78
1000,0.0014,100.00,7.8729,9.46
1050,0.0013,100.00,7.6584,9.71
1100,0.0012,100.00,7.5027,10.03
1150,0.0010,100.00,7.4138,10.19
1200,0.0007,100.00,7.3800,10.40
1250,0.0005,100.00,7.4116,10.45
1300,0.0004,100.00,7.4942,10.45
1350,0.0002,100.00,7.6086,10.65
1400,0.0002,100.00,7.7480,10.58
1450,0.0001,100.00,7.9009,10.75
1500,0.0001,100.00,8.0547,10.83
1550,0.0000,100.00,8.2120,10.93
1600,0.0000,100.00,8.3663,10.97
1650,0.0000,100.00,8.4946,11.10
1700,0.0000,100.00,8.6319,11.08
1750,0.0000,100.00,8.7958,11.14
1800,0.0044,100.00,8.7589,8.80
1850,0.0023,100.00,8.4821,9.56
1900,0.0023,100.00,8.2011,9.69
1950,0.0021,100.00,7.9994,10.07
2000,0.0015,100.00,7.8629,10.18
2050,0.0012,100.00,7.7605,10.25
2100,0.0009,100.00,7.6981,10.42
2150,0.0006,100.00,7.6934,10.77
2200,0.0004,100.00,7.7388,10.85
2250,0.0003,100.00,7.8264,10.80
2300,0.0002,100.00,7.9137,10.93
2350,0.0001,100.00,8.0261,10.93
2400,0.0001,100.00,8.1365,11.09
2450,0.0000,100.00,8.2403,11.30
2500,0.0000,100.00,8.3704,11.33
2550,0.0088,100.00,8.3791,8.54
2600,0.0036,100.00,8.1465,9.53
2650,0.0036,100.00,7.9003,9.78
2700,0.0029,100.00,7.7383,10.04
2750,0.0022,100.00,7.6316,10.08
2800,0.0016,100.00,7.5480,10.34
2850,0.0012,100.00,7.4970,10.54
2900,0.0008,100.00,7.4964,10.63
2950,0.0005,100.00,7.5489,10.70
3000,0.0003,100.00,7.6009,10.94
3050,0.0002,100.00,7.6952,11.24
3100,0.0001,100.00,7.7910,11.23
3150,0.0001,100.00,7.9175,11.28
3200,0.0001,100.00,7.9984,11.60
3250,0.0000,100.00,8.1273,11.68
3300,0.0000,100.00,8.2568,11.73
3350,0.0000,100.00,8.3664,11.79
3400,0.0000,100.00,8.4855,11.97
3450,0.0000,100.00,8.6352,11.88
3500,0.0000,100.00,8.7453,11.69
3550,0.0071,100.00,8.6080,8.76
3600,0.0032,100.00,8.3291,9.43
3650,0.0031,100.00,8.0504,9.74
3700,0.0026,100.00,7.8575,10.08
3750,0.0018,100.00,7.7133,10.40
3800,0.0014,100.00,7.5913,10.55
3850,0.0011,100.00,7.4986,10.70
3900,0.0008,100.00,7.4462,10.84
3950,0.0005,100.00,7.4555,11.05
4000,0.0004,100.00,7.4972,11.19
4050,0.0002,100.00,7.5484,11.30
4100,0.0002,100.00,7.6396,11.55
4150,0.0001,100.00,7.7453,11.68
