step,train_loss,train_acc,val_loss,val_acc
0,4.8108,0.98,4.7096,0.87
50,4.2934,7.42,4.8995,0.67
100,3.2671,33.40,5.1879,2.34
150,2.2118,60.94,5.3007,5.62
200,1.0337,89.65,5.3872,10.86
250,0.4472,96.88,5.4576,16.63
300,0.1445,100.00,5.5680,20.45
350,0.0589,99.80,5.6898,22.29
400,0.0349,100.00,5.7578,23.15
450,0.0190,100.00,5.8310,24.26
500,0.0563,99.80,6.0834,21.81
550,0.0350,99.22,6.2770,23.14
600,0.0064,100.00,6.2847,25.59
650,0.0323,99.80,6.3308,23.89
700,0.0263,99.61,6.5966,23.14
750,0.0041,100.00,6.5265,26.49
800,0.0028,100.00,6.4186,27.24
850,0.0029,100.00,6.3711,27.62
900,0.0614,99.41,6.7698,21.83
950,0.0073,100.00,6.7803,25.52
1000,0.0025,100.00,6.5724,27.91
1050,0.0027,100.00,6.4623,28.29
1100,0.0024,100.00,6.4521,28.37
1150,0.1643,96.29,6.7291,20.00
1200,0.0216,99.80,6.8621,24.12
1250,0.0029,100.00,6.6347,28.01
1300,0.0031,100.00,6.4689,28.29
1350,0.0029,100.00,6.3919,28.86
1400,0.0022,100.00,6.4190,28.81
1450,0.1112,97.27,6.8458,21.47
1500,0.0071,100.00,6.7685,26.37
1550,0.0028,100.00,6.5599,28.35
1600,0.0030,100.00,6.4128,28.99
1650,0.0027,100.00,6.3662,29.02
1700,0.0018,100.00,6.3795,29.61
1750,0.0013,100.00,6.4510,29.73
1800,0.0768,99.22,6.8716,21.52
1850,0.0063,100.00,6.7846,27.44
1900,0.0027,100.00,6.5358,29.22
1950,0.0028,100.00,6.3664,29.63
2000,0.0027,100.00,6.3076,29.81
2050,0.0020,100.00,6.3298,30.26
2100,0.1145,97.85,6.6774,21.48
2150,0.0130,100.00,6.7414,26.42
2200,0.0031,100.00,6.5278,29.04
2250,0.0028,100.00,6.3521,29.95
2300,0.0027,100.00,6.2580,30.36
2350,0.0038,100.00,6.3278,28.92
2400,0.0219,100.00,6.6408,25.95
2450,0.0029,100.00,6.4880,29.53
2500,0.0029,100.00,6.3006,30.44
2550,0.0027,100.00,6.2024,30.38
2600,0.0020,100.00,6.2028,30.54
2650,0.0014,100.00,6.2690,30.82
2700,0.0009,100.00,6.3343,31.33
2750,0.0006,100.00,6.4355,31.15
2800,0.0005,100.00,6.6908,29.76
2850,0.0105,100.00,6.7214,27.45
2900,0.0030,100.00,6.4745,29.81
2950,0.0034,100.00,6.2662,30.25
3000,0.0033,100.00,6.1370,30.72
3050,0.0029,100.00,6.0759,30.58
3100,0.0021,100.00,6.0903,30.85
3150,0.0014,100.00,6.1440,31.16
3200,0.1261,98.24,6.5158,22.84
3250,0.0052,100.00,6.4280,29.02
3300,0.0032,100.00,6.1871,30.40
3350,0.0035,100.00,6.0449,30.64
3400,0.0032,100.00,5.9900,30.89
3450,0.0023,100.00,6.0199,31.28
3500,0.0016,100.00,6.0963,31.54
3550,0.0012,100.00,6.1812,31.28
3600,0.0440,99.80,6.5609,24.38
3650,0.0075,100.00,6.3083,28.48
3700,0.0078,100.00,6.0972,29.25
3750,0.0069,100.00,5.9530,29.89
3800,0.0056,100.00,5.8624,30.43
3850,0.0047,100.00,5.8455,30.58
3900,0.0032,100.00,5.8513,31.36
3950,0.0020,100.00,5.9221,30.98
4000,0.0273,100.00,6.2535,26.44
4050,0.0044,100.00,6.0666,30.18
4100,0.0042,100.00,5.9039,30.90
4150,0.0045,100.00,5.8002,31.12
4200,0.0038,100.00,5.7863,31.10
4250,0.0025,100.00,5.8375,31.44
4300,0.0491,99.80,6.1136,25.74
4350,0.0072,100.00,5.9743,29.33
4400,0.0069,100.00,5.8093,30.26
4450,0.0067,100.00,5.7111,30.49
4500,0.0055,100.00,5.6588,30.74
4550,0.0041,100.00,5.6769,30.90
4600,0.0027,100.00,5.7466,31.36
4650,0.0018,100.00,5.8190,31.57
4700,0.0666,99.61,6.2034,25.23
4750,0.0046,100.00,6.0297,30.30
4800,0.0041,100.00,5.8505,31.18
4850,0.0043,100.00,5.7335,31.46
4900,0.0037,100.00,5.6932,31.70
4950,0.0029,100.00,5.7350,31.65
5000,0.0018,100.00,5.7711,32.10
5050,0.0013,100.00,5.8848,32.01
5100,0.0257,99.61,6.0975,28.56
5150,0.0048,100.00,5.8971,30.66
5200,0.0052,100.00,5.7353,30.80
5250,0.0050,100.00,5.6386,30.90
5300,0.0043,100.00,5.6089,31.59
5350,0.0032,100.00,5.6238,31.83
5400,0.0022,100.00,5.6887,31.77
5450,0.0026,100.00,5.8384,31.10
5500,0.0157,100.00,6.1069,28.06
5550,0.0038,100.00,5.8848,31.00
5600,0.0041,100.00,5.7273,31.26
5650,0.0042,100.00,5.6423,31.34
5700,0.0033,100.00,5.6406,31.56
5750,0.0024,100.00,5.6731,32.10
5800,0.0016,100.00,5.7515,32.16
5850,0.0013,100.00,5.8780,31.95
5900,0.0231,100.00,6.1088,27.65
5950,0.0065,100.00,5.9143,30.12
6000,0.0065,100.00,5.7499,30.62
6050,0.0057,100.00,5.6416,30.97
6100,0.0051,100.00,5.5706,31.36
6150,0.0039,100.00,5.5582,31.83
6200,0.0028,100.00,5.6028,31.97
6250,0.0021,100.00,5.6576,31.90
6300,0.0257,99.80,5.9710,27.45
6350,0.0057,100.00,5.7795,30.94
6400,0.0059,100.00,5.6350,31.07
6450,0.0060,100.00,5.5344,31.34
6500,0.0047,100.00,5.5074,31.41
6550,0.0033,100.00,5.5325,31.90
