step,train_loss,train_acc,val_loss,val_acc
0,4.7154,1.17,4.6935,1.03
50,4.5660,1.17,4.6623,0.60
100,4.2898,8.79,4.9626,0.53
150,3.7090,23.24,5.0095,1.52
200,2.9338,41.60,4.8620,3.26
250,2.2356,57.23,4.6368,8.18
300,1.4441,74.02,4.2082,17.04
350,0.8242,88.48,3.7553,29.05
400,0.4360,95.51,3.3784,42.08
450,0.2200,99.22,3.1040,51.04
500,0.1450,99.22,2.8818,57.63
550,0.0863,100.00,2.8653,59.23
600,0.0709,99.80,2.8688,60.93
650,0.0458,99.80,2.8204,62.42
700,0.0422,99.80,2.8308,62.66
750,0.0325,100.00,2.9027,61.85
800,0.0454,99.80,2.9226,61.81
850,0.0442,99.80,2.9277,61.78
900,0.0200,100.00,2.8048,65.36
950,0.0142,100.00,2.7817,65.36
1000,0.0587,99.22,3.0069,60.36
1050,0.0490,99.61,2.8315,63.41
1100,0.0070,100.00,2.6502,66.91
1150,0.0147,99.80,2.5849,67.38
1200,0.0483,99.61,2.7862,64.19
1250,0.0449,99.80,2.8095,62.35
1300,0.0130,100.00,2.5694,66.84
1350,0.0055,100.00,2.4731,67.84
1400,0.0076,100.00,2.4421,67.76
1450,0.0691,99.80,2.7625,59.62
1500,0.0203,99.80,2.4426,67.38
1550,0.0047,100.00,2.3375,68.15
1600,0.0050,100.00,2.2934,68.23
1650,0.0045,100.00,2.2713,68.65
1700,0.1076,98.05,2.6535,59.19
1750,0.0186,100.00,2.3022,66.28
1800,0.0101,99.80,2.1962,68.40
1850,0.0044,100.00,2.1023,68.83
1900,0.0046,100.00,2.0650,68.76
1950,0.0036,100.00,2.0590,68.93
2000,0.0684,99.61,2.2334,64.90
2050,0.0073,100.00,1.9644,68.65
2100,0.0046,100.00,1.9079,69.08
2150,0.0048,100.00,1.8684,69.22
2200,0.0301,100.00,2.0315,66.74
2250,0.0255,99.80,1.8255,68.37
2300,0.0046,100.00,1.6549,70.32
2350,0.0040,100.00,1.6265,70.10
2400,0.0041,100.00,1.5856,70.35
2450,0.0034,100.00,1.5260,70.78
2500,0.0945,98.63,2.0123,63.62
2550,0.0201,100.00,1.4330,71.27
2600,0.0040,100.00,1.3039,72.62
2650,0.0035,100.00,1.3015,72.33
2700,0.0034,100.00,1.2663,72.55
2750,0.0030,100.00,1.1938,74.18
2800,0.0682,98.63,1.3128,71.20
2850,0.0056,100.00,0.9618,76.55
2900,0.0030,100.00,0.9164,76.97
2950,0.0032,100.00,0.9025,76.97
3000,0.0030,100.00,0.8567,77.61
3050,0.0025,100.00,0.7855,78.92
3100,0.0563,99.61,0.8876,76.51
3150,0.0046,100.00,0.6243,82.15
3200,0.0043,100.00,0.6246,81.72
3250,0.0042,100.00,0.5944,82.43
3300,0.0033,100.00,0.5378,84.31
3350,0.0059,99.80,0.6552,81.93
3400,0.0071,100.00,0.4108,88.74
3450,0.0030,100.00,0.3313,90.65
3500,0.0028,100.00,0.3146,91.18
3550,0.0026,100.00,0.2666,92.99
3600,0.0019,100.00,0.2047,94.65
3650,0.0018,100.00,0.1599,96.60
3700,0.0107,100.00,0.2368,93.52
3750,0.0044,100.00,0.1800,95.39
3800,0.0039,100.00,0.1675,95.75
3850,0.0035,100.00,0.1294,97.56
3900,0.0028,100.00,0.0881,98.55
3950,0.0020,100.00,0.0539,99.22
4000,0.0014,100.00,0.0320,99.57
