step,train_loss,train_acc,val_loss,val_acc
0,4.7787,0.39,4.7146,1.05
50,3.9242,13.48,5.0407,0.75
100,2.6740,49.02,5.3183,2.78
150,1.2427,86.13,5.6354,6.02
200,0.3607,99.02,5.9628,8.67
250,0.1046,100.00,6.2072,10.49
300,0.0391,100.00,6.3309,11.66
350,0.0217,100.00,6.4176,12.64
400,0.0123,100.00,6.4840,13.48
450,0.0074,100.00,6.5782,14.14
500,0.0045,100.00,6.6475,14.48
550,0.0028,100.00,6.7265,14.65
600,0.0017,100.00,6.7982,15.42
650,0.0010,100.00,6.9012,15.66
700,0.0006,100.00,7.0014,15.62
750,0.0211,99.61,7.3302,12.89
800,0.0024,100.00,7.2600,15.03
850,0.0019,100.00,7.0916,15.54
900,0.0018,100.00,7.0141,15.80
950,0.0014,100.00,7.0245,16.18
1000,0.0010,100.00,7.1076,16.47
1050,0.0007,100.00,7.2416,16.64
1100,0.0004,100.00,7.3826,16.79
1150,0.0003,100.00,7.5275,17.02
1200,0.0002,100.00,7.6818,17.17
1250,0.0001,100.00,7.8292,17.23
1300,0.0001,100.00,7.9667,17.56
1350,0.5425,91.80,6.6861,10.27
1400,0.0049,100.00,8.1675,13.87
1450,0.0023,100.00,7.8381,14.79
1500,0.0027,100.00,7.5622,15.22
1550,0.0024,100.00,7.3924,15.79
1600,0.0020,100.00,7.2906,16.08
1650,0.0017,100.00,7.2557,16.47
1700,0.0011,100.00,7.2945,16.54
1750,0.0008,100.00,7.3635,16.98
1800,0.0005,100.00,7.4579,16.99
1850,0.0003,100.00,7.5566,17.44
1900,0.0002,100.00,7.6698,17.68
1950,0.0900,99.41,7.8494,10.44
2000,0.0084,100.00,7.7768,13.21
2050,0.0076,100.00,7.4974,13.89
2100,0.0062,100.00,7.3049,14.54
2150,0.0052,100.00,7.1761,15.30
2200,0.0042,100.00,7.0921,15.59
2250,0.0030,100.00,7.0721,15.90
2300,0.0020,100.00,7.1012,16.34
2350,0.0013,100.00,7.1446,16.71
2400,0.0009,100.00,7.2305,16.93
2450,0.0006,100.00,7.3180,16.99
2500,0.0004,100.00,7.4432,17.23
