step,train_loss,train_acc,val_loss,val_acc
0,4.7581,0.78,4.7075,1.11
50,4.5088,2.54,4.7233,0.35
100,4.0276,13.87,5.0863,0.73
150,3.2571,35.94,5.0866,2.10
200,2.4789,53.91,5.0254,5.74
250,1.5355,74.02,4.8248,12.77
300,0.9264,88.09,4.6051,21.53
350,0.4639,95.31,4.4406,30.20
400,0.2072,99.41,4.3748,36.25
450,0.0990,100.00,4.3341,39.55
500,0.0688,99.80,4.3335,42.48
550,0.0563,100.00,4.4070,42.50
600,0.0535,100.00,4.4908,43.02
650,0.0259,100.00,4.5535,44.56
700,0.0305,99.80,4.6360,44.01
750,0.0354,100.00,4.7900,41.77
800,0.0298,99.80,4.7895,43.45
850,0.0078,100.00,4.6215,48.19
900,0.0042,100.00,4.5051,50.20
950,0.0041,100.00,4.4731,50.37
1000,0.0033,100.00,4.4904,50.63
1050,0.0870,99.02,4.9037,40.14
1100,0.0113,100.00,4.6216,47.86
1150,0.0045,100.00,4.4983,50.27
1200,0.0046,100.00,4.4122,50.77
1250,0.0045,100.00,4.3807,50.67
1300,0.0064,99.80,4.5132,48.76
1350,0.0409,99.41,4.6953,45.01
1400,0.0124,100.00,4.5515,48.29
1450,0.0054,100.00,4.3812,51.15
1500,0.0057,100.00,4.3311,50.81
1550,0.1297,97.85,4.7377,40.45
1600,0.0258,99.80,4.5341,48.00
1650,0.0048,100.00,4.3697,51.22
1700,0.0041,100.00,4.2483,51.92
1750,0.0042,100.00,4.1978,52.21
1800,0.0035,100.00,4.2234,52.11
1850,0.0531,99.22,4.5456,45.17
1900,0.0065,100.00,4.2965,51.43
1950,0.0044,100.00,4.1866,52.47
2000,0.0045,100.00,4.1003,52.54
2050,0.0039,100.00,4.0756,52.59
2100,0.0680,99.61,4.4497,45.03
2150,0.0085,100.00,4.2272,51.12
2200,0.0040,100.00,4.0819,52.54
2250,0.0045,100.00,3.9959,52.77
2300,0.0042,100.00,3.9777,52.75
2350,0.0251,100.00,4.1428,49.56
2400,0.0056,100.00,3.9665,52.61
2450,0.0053,100.00,3.8846,52.82
2500,0.0055,100.00,3.8410,52.87
2550,0.0261,99.61,4.0604,49.33
