step,train_loss,train_acc,val_loss,val_acc
0,4.7308,1.37,4.7688,1.18
50,4.5661,0.78,4.6139,0.70
100,4.5665,1.76,4.6219,0.71
150,4.5323,1.95,4.6306,0.77
200,4.5055,2.15,4.6584,0.52
250,4.3817,4.88,4.7783,0.46
300,4.1468,7.23,5.0721,0.49
350,3.9406,14.84,5.1886,0.43
400,3.6919,19.53,5.3226,0.49
450,3.4470,24.61,5.4495,0.58
500,3.0338,31.84,5.5835,0.97
550,2.7175,40.62,5.6954,1.67
600,2.3760,48.05,5.8387,2.87
650,1.7910,62.89,5.9977,4.25
700,1.3292,75.59,6.1581,5.33
750,0.8778,89.06,6.3524,6.44
800,0.6220,93.55,6.5468,7.58
850,0.3945,98.05,6.7848,8.38
900,0.2562,99.80,6.9561,9.22
950,0.1715,100.00,7.1223,9.64
1000,0.1228,100.00,7.2553,10.11
1050,0.0980,100.00,7.3689,10.60
1100,0.0777,100.00,7.4698,10.58
1150,0.0650,100.00,7.5448,10.96
1200,0.0572,100.00,7.6173,11.04
1250,0.0470,100.00,7.6841,11.05
1300,0.0427,100.00,7.7353,11.51
1350,0.0381,100.00,7.7935,11.43
1400,0.0342,100.00,7.8407,11.40
1450,0.0314,100.00,7.8835,11.60
1500,0.0287,100.00,7.9152,11.66
1550,0.0265,100.00,7.9641,11.74
1600,0.0245,100.00,7.9971,11.72
1650,0.0225,100.00,8.0287,11.75
1700,0.0216,100.00,8.0607,11.84
1750,0.0197,100.00,8.0847,11.70
1800,0.0188,100.00,8.1148,11.74
1850,0.0175,100.00,8.1470,11.99
1900,0.0168,100.00,8.1625,12.02
1950,0.0161,100.00,8.1823,11.84
2000,0.0155,100.00,8.2078,12.04
2050,0.0149,100.00,8.2295,12.11
2100,0.0142,100.00,8.2470,12.07
2150,0.0133,100.00,8.2670,11.98
2200,0.0129,100.00,8.2882,12.13
2250,0.0125,100.00,8.3033,12.07
2300,0.0119,100.00,8.3169,12.15
2350,0.0117,100.00,8.3242,12.22
2400,0.0113,100.00,8.3490,12.19
2450,0.0109,100.00,8.3592,12.22
2500,0.0106,100.00,8.3758,12.22
2550,0.0099,100.00,8.3848,12.30
2600,0.0097,100.00,8.4040,12.36
2650,0.0096,100.00,8.4133,12.19
2700,0.0095,100.00,8.4270,12.36
2750,0.0091,100.00,8.4343,12.37
2800,0.0090,100.00,8.4487,12.36
2850,0.0089,100.00,8.4515,12.33
2900,0.0085,100.00,8.4673,12.40
2950,0.0081,100.00,8.4756,12.37
3000,0.0081,100.00,8.4886,12.45
3050,0.0078,100.00,8.4941,12.42
3100,0.0074,100.00,8.5023,12.45
3150,0.0076,100.00,8.5130,12.42
