step,train_loss,train_acc,val_loss,val_acc
0,4.7873,0.78,4.7669,1.24
50,4.5793,0.78,4.6089,0.85
100,4.5735,1.95,4.6171,0.82
150,4.5607,1.17,4.6219,0.72
200,4.5208,1.56,4.6438,0.60
250,4.4938,2.73,4.6722,0.51
300,4.4087,3.91,4.8093,0.60
350,4.2482,5.66,5.0739,0.29
400,4.0013,11.33,5.1740,0.36
450,3.8352,19.53,5.2839,0.38
500,3.7224,19.92,5.3828,0.49
550,3.3428,25.98,5.4761,0.83
600,2.9672,36.72,5.5466,1.47
650,2.6006,46.88,5.6192,2.44
700,2.1896,53.91,5.7164,4.15
750,1.7900,64.26,5.7991,5.53
800,1.4093,72.27,5.9296,7.42
850,1.0761,80.66,6.0718,8.89
900,0.7713,89.45,6.2360,10.12
950,0.5053,97.66,6.3876,11.05
1000,0.3662,98.44,6.5454,12.49
1050,0.2506,99.80,6.7117,12.74
1100,0.1678,99.80,6.8213,13.88
1150,0.1215,100.00,6.9323,13.95
1200,0.0914,100.00,7.0003,14.34
1250,0.0765,100.00,7.0998,14.86
1300,0.0674,100.00,7.1479,14.91
1350,0.0563,100.00,7.2051,15.17
1400,0.0474,100.00,7.2650,15.70
1450,0.0426,100.00,7.3193,15.47
1500,0.0392,100.00,7.3551,15.68
1550,0.0359,100.00,7.3906,15.83
1600,0.0300,100.00,7.4369,15.83
1650,0.0288,100.00,7.4747,15.83
1700,0.0282,100.00,7.5045,16.04
1750,0.0254,100.00,7.5323,16.15
1800,0.0242,100.00,7.5584,16.35
1850,0.0220,100.00,7.5905,16.09
1900,0.0201,100.00,7.6154,16.07
1950,0.0188,100.00,7.6406,16.17
2000,0.0189,100.00,7.6575,16.32
2050,0.0172,100.00,7.6804,16.55
2100,0.0159,100.00,7.6973,16.40
2150,0.0161,100.00,7.7142,16.42
2200,0.0144,100.00,7.7272,16.60
2250,0.0149,100.00,7.7522,16.58
2300,0.0140,100.00,7.7637,16.50
2350,0.0133,100.00,7.7774,16.50
2400,0.0131,100.00,7.7903,16.63
2450,0.0125,100.00,7.8038,16.61
2500,0.0118,100.00,7.8130,16.73
2550,0.0117,100.00,7.8310,16.89
2600,0.0110,100.00,7.8408,16.69
2650,0.0108,100.00,7.8574,16.81
2700,0.0102,100.00,7.8620,16.91
2750,0.0101,100.00,7.8783,16.82
2800,0.0100,100.00,7.8842,16.91
2850,0.0096,100.00,7.8946,16.87
2900,0.0094,100.00,7.9039,16.91
2950,0.0090,100.00,7.9089,16.87
3000,0.0093,100.00,7.9158,17.12
3050,0.0085,100.00,7.9264,16.97
3100,0.0085,100.00,7.9317,17.02
3150,0.0079,100.00,7.9417,16.81
3200,0.0078,100.00,7.9496,17.10
3250,0.0077,100.00,7.9575,17.05
3300,0.0078,100.00,7.9640,17.05
3350,0.0079,100.00,7.9704,17.07
3400,0.0075,100.00,7.9764,17.20
3450,0.0072,100.00,7.9799,17.07
3500,0.0071,100.00,7.9905,17.22
3550,0.0070,100.00,7.9911,17.15
3600,0.0070,100.00,7.9973,17.40
3650,0.0065,100.00,7.9988,17.30
3700,0.0067,100.00,8.0084,17.23
3750,0.0066,100.00,8.0144,17.40
3800,0.0064,100.00,8.0176,17.38
3850,0.0064,100.00,8.0242,17.25
3900,0.0061,100.00,8.0240,17.23
3950,0.0062,100.00,8.0294,17.28
4000,0.0060,100.00,8.0327,17.35
4050,0.0060,100.00,8.0372,17.32
4100,0.0058,100.00,8.0413,17.46
4150,0.0057,100.00,8.0458,17.54
4200,0.0057,100.00,8.0499,17.38
4250,0.0056,100.00,8.0531,17.45
4300,0.0055,100.00,8.0539,17.48
4350,0.0054,100.00,8.0583,17.43
4400,0.0055,100.00,8.0627,17.59
4450,0.0052,100.00,8.0638,17.61
4500,0.0054,100.00,8.0676,17.59
4550,0.0053,100.00,8.0689,17.59
4600,0.0051,100.00,8.0704,17.71
4650,0.0051,100.00,8.0710,17.63
4700,0.0050,100.00,8.0744,17.59
4750,0.0049,100.00,8.0753,17.64
4800,0.0050,100.00,8.0799,17.54
4850,0.0049,100.00,8.0798,17.76
4900,0.0047,100.00,8.0849,17.64
4950,0.0047,100.00,8.0854,17.72
5000,0.0048,100.00,8.0874,17.67
5050,0.0047,100.00,8.0869,17.94
5100,0.0048,100.00,8.0929,17.77
5150,0.0046,100.00,8.0918,17.67
5200,0.0045,100.00,8.0948,17.77
5250,0.0046,100.00,8.0965,17.97
5300,0.0045,100.00,8.0955,17.94
5350,0.0045,100.00,8.0986,17.95
5400,0.0044,100.00,8.0950,17.92
5450,0.0043,100.00,8.0997,18.05
5500,0.0043,100.00,8.1057,17.99
5550,0.0044,100.00,8.1032,17.97
5600,0.0042,100.00,8.1014,17.94
5650,0.0041,100.00,8.1026,18.07
5700,0.0043,100.00,8.1048,17.89
5750,0.0041,100.00,8.1086,17.90
5800,0.0042,100.00,8.1079,18.00
5850,0.0041,100.00,8.1077,17.99
5900,0.0041,100.00,8.1072,17.85
5950,0.0041,100.00,8.1081,18.03
6000,0.0041,100.00,8.1092,18.02
6050,0.0039,100.00,8.1096,18.12
6100,0.0040,100.00,8.1082,18.17
6150,0.0039,100.00,8.1116,18.18
6200,0.0038,100.00,8.1127,18.12
6250,0.0039,100.00,8.1099,18.07
6300,0.0041,100.00,8.1132,18.15
6350,0.0038,100.00,8.1114,18.08
6400,0.0037,100.00,8.1078,18.20
6450,0.0037,100.00,8.1130,18.20
6500,0.0037,100.00,8.1117,18.26
6550,0.0037,100.00,8.1121,18.36
6600,0.0038,100.00,8.1130,18.28
6650,0.0037,100.00,8.1075,18.26
6700,0.0037,100.00,8.1118,18.30
6750,0.0037,100.00,8.1094,18.33
6800,0.0037,100.00,8.1120,18.25
6850,0.0036,100.00,8.1099,18.20
6900,0.0036,100.00,8.1104,18.20
6950,0.0035,100.00,8.1110,18.26
7000,0.0035,100.00,8.1095,18.36
7050,0.0036,100.00,8.1091,18.30
7100,0.0035,100.00,8.1074,18.21
7150,0.0035,100.00,8.1078,18.31
7200,0.0034,100.00,8.1073,18.33
7250,0.0035,100.00,8.1084,18.46
7300,0.0035,100.00,8.1087,18.38
7350,0.0034,100.00,8.1072,18.35
7400,0.0034,100.00,8.1053,18.41
7450,0.0035,100.00,8.1070,18.44
7500,0.0033,100.00,8.1041,18.25
7550,0.0033,100.00,8.1029,18.48
7600,0.0033,100.00,8.1025,18.43
7650,0.0033,100.00,8.1055,18.46
7700,0.0032,100.00,8.1054,18.46
7750,0.0033,100.00,8.1039,18.62
7800,0.0033,100.00,8.1033,18.54
7850,0.0031,100.00,8.0993,18.43
7900,0.0033,100.00,8.1015,18.41
7950,0.0032,100.00,8.0990,18.54
8000,0.0031,100.00,8.0962,18.44
8050,0.0031,100.00,8.0974,18.46
8100,0.0033,100.00,8.0985,18.31
8150,0.0033,100.00,8.0960,18.69
8200,0.0032,100.00,8.0961,18.56
8250,0.0031,100.00,8.0943,18.38
8300,0.0031,100.00,8.0902,18.46
8350,0.0032,100.00,8.0923,18.61
8400,0.0031,100.00,8.0940,18.57
8450,0.0031,100.00,8.0905,18.59
8500,0.0032,100.00,8.0861,18.59
8550,0.0031,100.00,8.0843,18.59
8600,0.0030,100.00,8.0877,18.71
8650,0.0031,100.00,8.0835,18.69
8700,0.0030,100.00,8.0856,18.79
8750,0.0031,100.00,8.0835,18.77
8800,0.0031,100.00,8.0832,18.71
8850,0.0031,100.00,8.0830,18.67
8900,0.0030,100.00,8.0812,18.66
8950,0.0030,100.00,8.0802,18.84
9000,0.0030,100.00,8.0785,18.84
9050,0.0029,100.00,8.0782,18.75
9100,0.0030,100.00,8.0747,18.71
9150,0.0030,100.00,8.0723,18.87
9200,0.0030,100.00,8.0733,18.87
9250,0.0030,100.00,8.0708,18.93
9300,0.0030,100.00,8.0720,18.79
9350,0.0030,100.00,8.0674,18.82
9400,0.0029,100.00,8.0671,18.88
9450,0.0029,100.00,8.0668,18.88
9500,0.0029,100.00,8.0669,18.98
9550,0.0029,100.00,8.0635,18.98
9600,0.0029,100.00,8.0610,18.87
9650,0.0029,100.00,8.0606,19.00
9700,0.0029,100.00,8.0558,19.02
9750,0.0030,100.00,8.0566,18.87
9800,0.0029,100.00,8.0558,18.90
9850,0.0029,100.00,8.0585,19.00
9900,0.0029,100.00,8.0546,18.87
9950,0.0029,100.00,8.0545,19.02
10000,0.0029,100.00,8.0513,19.00
10050,0.0029,100.00,8.0507,18.98
10100,0.0029,100.00,8.0505,19.06
10150,0.0028,100.00,8.0478,19.03
10200,0.0029,100.00,8.0465,19.03
10250,0.0028,100.00,8.0416,19.02
10300,0.0027,100.00,8.0432,19.03
10350,0.0028,100.00,8.0411,19.05
10400,0.0028,100.00,8.0414,19.00
10450,0.0029,100.00,8.0386,19.16
10500,0.0028,100.00,8.0348,19.05
10550,0.0028,100.00,8.0359,19.13
10600,0.0028,100.00,8.0336,19.15
10650,0.0027,100.00,8.0342,19.13
10700,0.0027,100.00,8.0332,19.18
10750,0.0027,100.00,8.0292,19.18
10800,0.0029,100.00,8.0266,19.11
10850,0.0028,100.00,8.0276,19.15
10900,0.0028,100.00,8.0253,19.18
10950,0.0028,100.00,8.0243,19.11
11000,0.0028,100.00,8.0186,19.23
11050,0.0027,100.00,8.0213,19.28
11100,0.0027,100.00,8.0188,19.21
11150,0.0028,100.00,8.0164,19.33
11200,0.0028,100.00,8.0136,19.20
11250,0.0027,100.00,8.0113,19.26
11300,0.0028,100.00,8.0141,19.29
11350,0.0027,100.00,8.0093,19.29
11400,0.0027,100.00,8.0057,19.29
11450,0.0028,100.00,8.0049,19.41
11500,0.0027,100.00,8.0032,19.33
11550,0.0027,100.00,8.0039,19.41
11600,0.0027,100.00,8.0011,19.41
11650,0.0027,100.00,8.0033,19.33
11700,0.0026,100.00,7.9957,19.34
11750,0.0027,100.00,7.9969,19.44
11800,0.0027,100.00,7.9971,19.34
11850,0.0027,100.00,7.9933,19.34
11900,0.0027,100.00,7.9934,19.49
11950,0.0027,100.00,7.9888,19.41
12000,0.0026,100.00,7.9868,19.34
12050,0.0027,100.00,7.9860,19.38
12100,0.0026,100.00,7.9852,19.42
12150,0.0027,100.00,7.9846,19.23
12200,0.0026,100.00,7.9811,19.42
12250,0.0026,100.00,7.9787,19.42
12300,0.0027,100.00,7.9764,19.54
12350,0.0025,100.00,7.9746,19.42
12400,0.0026,100.00,7.9743,19.54
12450,0.0026,100.00,7.9738,19.44
12500,0.0026,100.00,7.9687,19.56
12550,0.0026,100.00,7.9696,19.57
12600,0.0027,100.00,7.9681,19.51
12650,0.0026,100.00,7.9646,19.67
12700,0.0026,100.00,7.9629,19.54
12750,0.0027,100.00,7.9610,19.41
12800,0.0026,100.00,7.9577,19.46
12850,0.0025,100.00,7.9596,19.59
12900,0.0026,100.00,7.9552,19.52
12950,0.0027,100.00,7.9561,19.60
13000,0.0026,100.00,7.9498,19.52
13050,0.0026,100.00,7.9507,19.54
13100,0.0026,100.00,7.9494,19.72
13150,0.0026,100.00,7.9452,19.57
13200,0.0026,100.00,7.9467,19.64
13250,0.0026,100.00,7.9437,19.59
13300,0.0026,100.00,7.9400,19.67
13350,0.0026,100.00,7.9393,19.62
13400,0.0026,100.00,7.9366,19.69
13450,0.0025,100.00,7.9357,19.74
13500,0.0026,100.00,7.9350,19.67
13550,0.0026,100.00,7.9357,19.67
13600,0.0025,100.00,7.9290,19.64
13650,0.0025,100.00,7.9276,19.62
13700,0.0026,100.00,7.9283,19.65
13750,0.0025,100.00,7.9234,19.69
13800,0.0026,100.00,7.9261,19.80
13850,0.0026,100.00,7.9245,19.77
13900,0.0025,100.00,7.9211,19.74
13950,0.0025,100.00,7.9185,19.72
14000,0.0025,100.00,7.9187,19.59
14050,0.0024,100.00,7.9179,19.78
14100,0.0026,100.00,7.9125,19.77
14150,0.0025,100.00,7.9128,19.87
14200,0.0025,100.00,7.9100,19.65
14250,0.0025,100.00,7.9085,19.59
14300,0.0026,100.00,7.9047,19.62
14350,0.0025,100.00,7.9044,19.70
14400,0.0025,100.00,7.9013,19.75
14450,0.0025,100.00,7.9004,19.78
14500,0.0025,100.00,7.8972,19.82
14550,0.0025,100.00,7.8965,19.93
14600,0.0025,100.00,7.8929,19.83
14650,0.0026,100.00,7.8941,19.82
14700,0.0025,100.00,7.8894,19.87
14750,0.0026,100.00,7.8875,19.78
14800,0.0025,100.00,7.8882,19.74
14850,0.0025,100.00,7.8867,19.83
14900,0.0025,100.00,7.8826,19.70
14950,0.0025,100.00,7.8811,19.96
15000,0.0025,100.00,7.8819,19.90
15050,0.0025,100.00,7.8751,19.87
15100,0.0025,100.00,7.8744,19.87
15150,0.0025,100.00,7.8707,19.88
15200,0.0024,100.00,7.8727,19.93
15250,0.0024,100.00,7.8687,19.88
15300,0.0025,100.00,7.8677,19.87
15350,0.0025,100.00,7.8646,20.05
15400,0.0024,100.00,7.8649,20.00
15450,0.0025,100.00,7.8616,19.98
15500,0.0025,100.00,7.8621,19.98
15550,0.0025,100.00,7.8573,19.82
15600,0.0025,100.00,7.8568,20.03
15650,0.0024,100.00,7.8521,19.96
15700,0.0025,100.00,7.8552,20.03
15750,0.0025,100.00,7.8509,19.95
15800,0.0025,100.00,7.8492,19.88
15850,0.0025,100.00,7.8456,20.09
15900,0.0025,100.00,7.8442,20.14
15950,0.0024,100.00,7.8408,20.13
16000,0.0025,100.00,7.8405,20.06
16050,0.0024,100.00,7.8380,20.01
16100,0.0024,100.00,7.8384,20.08
16150,0.0025,100.00,7.8336,20.09
16200,0.0025,100.00,7.8367,20.06
16250,0.0024,100.00,7.8309,20.09
16300,0.0025,100.00,7.8286,19.96
16350,0.0024,100.00,7.8297,20.08
16400,0.0024,100.00,7.8244,20.03
16450,0.0024,100.00,7.8244,20.08
16500,0.0025,100.00,7.8230,20.11
16550,0.0024,100.00,7.8223,20.16
16600,0.0024,100.00,7.8193,20.03
16650,0.0024,100.00,7.8154,20.14
16700,0.0024,100.00,7.8165,20.21
16750,0.0024,100.00,7.8142,20.13
