step,train_loss,train_acc,val_loss,val_acc
0,4.7371,0.98,4.7676,1.29
50,4.5770,1.37,4.6079,0.99
100,4.5700,1.37,4.6132,0.66
150,4.5578,0.98,4.6145,0.73
200,4.5623,1.76,4.6240,0.56
250,4.5450,2.15,4.6388,0.48
300,4.5037,2.54,4.6656,0.52
350,4.4718,3.32,4.7265,0.33
400,4.4090,2.73,4.8871,0.33
450,4.3126,5.86,5.0818,0.21
500,4.1854,9.96,5.1657,0.17
550,4.0870,9.57,5.2301,0.23
600,3.9371,16.60,5.2993,0.44
650,3.7716,18.55,5.3533,0.41
700,3.5178,24.22,5.3877,1.10
750,3.1413,32.03,5.3939,1.58
800,2.8734,40.04,5.4027,2.45
850,2.5677,42.38,5.4010,3.86
900,2.1309,53.52,5.3843,5.72
950,1.7196,64.84,5.3206,8.04
1000,1.4724,69.73,5.2820,9.84
1050,1.1193,79.30,5.2068,13.31
1100,0.8325,88.09,5.1684,15.21
1150,0.5870,94.53,5.1175,17.68
1200,0.4075,97.27,5.0671,20.85
1250,0.3006,98.63,5.0288,22.45
1300,0.2156,100.00,5.0306,23.69
1350,0.1606,99.80,4.9896,25.86
1400,0.1090,100.00,4.9945,26.90
1450,0.0884,100.00,4.9771,27.40
1500,0.0736,100.00,4.9766,28.08
1550,0.0607,100.00,4.9755,28.50
1600,0.0503,100.00,4.9821,28.79
1650,0.0440,100.00,4.9753,29.45
1700,0.0412,100.00,4.9855,29.64
1750,0.0377,100.00,4.9803,29.84
1800,0.0324,100.00,4.9788,30.09
1850,0.0290,100.00,4.9748,30.14
1900,0.0274,100.00,4.9761,30.69
1950,0.0264,100.00,4.9775,30.84
2000,0.0249,100.00,4.9794,30.67
2050,0.0222,100.00,4.9774,30.88
2100,0.0201,100.00,4.9718,31.17
2150,0.0200,100.00,4.9775,31.23
2200,0.0185,100.00,4.9728,31.36
2250,0.0176,100.00,4.9779,31.57
2300,0.0163,100.00,4.9687,31.67
2350,0.0154,100.00,4.9729,31.46
2400,0.0154,100.00,4.9687,31.86
2450,0.0141,100.00,4.9702,31.77
2500,0.0139,100.00,4.9691,32.31
2550,0.0135,100.00,4.9704,32.17
2600,0.0131,100.00,4.9659,32.43
2650,0.0123,100.00,4.9638,32.27
2700,0.0118,100.00,4.9645,32.43
2750,0.0119,100.00,4.9635,32.54
2800,0.0110,100.00,4.9620,32.71
2850,0.0106,100.00,4.9567,32.58
2900,0.0105,100.00,4.9568,32.70
2950,0.0102,100.00,4.9577,32.77
3000,0.0099,100.00,4.9554,32.97
3050,0.0099,100.00,4.9521,32.79
3100,0.0093,100.00,4.9517,32.99
3150,0.0091,100.00,4.9457,33.16
3200,0.0088,100.00,4.9449,33.08
3250,0.0087,100.00,4.9434,33.16
3300,0.0086,100.00,4.9411,33.35
3350,0.0085,100.00,4.9395,33.43
3400,0.0080,100.00,4.9364,33.47
3450,0.0078,100.00,4.9375,33.47
3500,0.0079,100.00,4.9378,33.60
3550,0.0078,100.00,4.9301,33.62
3600,0.0076,100.00,4.9291,33.57
3650,0.0072,100.00,4.9273,33.64
3700,0.0070,100.00,4.9259,33.57
3750,0.0069,100.00,4.9234,33.66
3800,0.0070,100.00,4.9184,33.93
3850,0.0067,100.00,4.9186,33.95
3900,0.0069,100.00,4.9140,34.05
3950,0.0065,100.00,4.9113,34.07
4000,0.0065,100.00,4.9127,34.05
4050,0.0064,100.00,4.9089,34.07
4100,0.0062,100.00,4.9051,34.24
4150,0.0060,100.00,4.9037,34.24
4200,0.0059,100.00,4.9006,34.38
4250,0.0058,100.00,4.8988,34.24
4300,0.0057,100.00,4.8991,34.42
4350,0.0057,100.00,4.8970,34.26
4400,0.0056,100.00,4.8939,34.43
4450,0.0059,100.00,4.8921,34.53
4500,0.0056,100.00,4.8890,34.45
4550,0.0054,100.00,4.8882,34.53
4600,0.0053,100.00,4.8832,34.59
4650,0.0055,100.00,4.8811,34.63
4700,0.0054,100.00,4.8763,34.71
4750,0.0053,100.00,4.8763,34.57
4800,0.0051,100.00,4.8750,34.69
4850,0.0051,100.00,4.8689,34.90
4900,0.0050,100.00,4.8654,34.69
4950,0.0049,100.00,4.8634,34.82
5000,0.0048,100.00,4.8624,34.86
5050,0.0049,100.00,4.8585,34.72
5100,0.0048,100.00,4.8589,34.80
5150,0.0048,100.00,4.8526,34.94
5200,0.0047,100.00,4.8513,34.98
5250,0.0045,100.00,4.8491,34.90
5300,0.0046,100.00,4.8492,34.82
5350,0.0043,100.00,4.8415,34.84
