step,train_loss,train_acc,val_loss,val_acc
0,4.7749,0.98,4.7784,1.00
50,4.5310,1.76,4.6360,0.93
100,4.4807,3.52,4.6479,0.91
150,4.1178,6.64,4.9707,0.60
200,3.5112,23.24,5.1930,0.86
250,3.0260,29.10,5.4361,1.66
300,2.4775,46.09,5.6954,2.08
350,1.7682,67.97,5.9877,3.48
400,1.0213,90.43,6.3435,5.14
450,0.5242,99.41,6.7012,6.46
500,0.2756,99.80,7.0190,7.44
550,0.1571,100.00,7.2533,8.05
600,0.0962,100.00,7.4377,8.29
650,0.0774,100.00,7.5607,8.41
700,0.0598,100.00,7.6845,8.63
750,0.0471,100.00,7.7679,8.73
800,0.0398,100.00,7.8575,8.68
850,0.0350,100.00,7.9218,8.78
900,0.0311,100.00,7.9879,8.98
950,0.0270,100.00,8.0436,8.80
1000,0.0239,100.00,8.0899,8.96
1050,0.0214,100.00,8.1358,9.08
1100,0.0203,100.00,8.1811,8.98
1150,0.0187,100.00,8.2167,9.10
1200,0.0167,100.00,8.2497,9.18
1250,0.0156,100.00,8.2841,9.30
1300,0.0148,100.00,8.3125,9.24
1350,0.0136,100.00,8.3419,9.30
1400,0.0133,100.00,8.3712,9.29
1450,0.0125,100.00,8.3918,9.25
1500,0.0120,100.00,8.4168,9.31
1550,0.0112,100.00,8.4399,9.29
1600,0.0108,100.00,8.4573,9.43
1650,0.0100,100.00,8.4811,9.38
1700,0.0101,100.00,8.5036,9.40
1750,0.0096,100.00,8.5191,9.43
1800,0.0091,100.00,8.5382,9.39
1850,0.0087,100.00,8.5523,9.39
1900,0.0082,100.00,8.5686,9.50
1950,0.0080,100.00,8.5861,9.45
2000,0.0078,100.00,8.5981,9.49
2050,0.0077,100.00,8.6132,9.48
2100,0.0074,100.00,8.6282,9.46
2150,0.0070,100.00,8.6415,9.54
2200,0.0069,100.00,8.6515,9.58
2250,0.0066,100.00,8.6636,9.58
2300,0.0066,100.00,8.6754,9.53
2350,0.0064,100.00,8.6864,9.60
2400,0.0063,100.00,8.6951,9.53
2450,0.0061,100.00,8.7070,9.53
2500,0.0058,100.00,8.7192,9.61
2550,0.0059,100.00,8.7305,9.55
2600,0.0056,100.00,8.7376,9.64
2650,0.0055,100.00,8.7505,9.61
2700,0.0056,100.00,8.7565,9.54
2750,0.0054,100.00,8.7652,9.61
2800,0.0052,100.00,8.7719,9.59
2850,0.0051,100.00,8.7795,9.59
2900,0.0050,100.00,8.7859,9.64
2950,0.0049,100.00,8.7977,9.69
