step,train_loss,train_acc,val_loss,val_acc
0,4.7815,1.37,4.7685,0.99
50,4.5843,1.56,4.6064,0.78
100,4.5847,1.76,4.6047,0.64
150,4.5736,0.78,4.6057,0.64
200,4.5854,0.59,4.6147,0.64
250,4.5933,0.59,4.6172,0.64
300,4.5796,0.98,4.6158,0.57
350,4.5825,1.37,4.6117,0.57
400,4.5831,0.98,4.6176,0.35
450,4.5710,1.17,4.6224,0.57
500,4.5671,0.98,4.6131,1.06
550,4.5792,1.17,4.6218,0.50
600,4.5652,2.34,4.6280,0.50
650,4.5864,0.39,4.6279,0.42
700,4.5821,0.98,4.6369,0.57
750,4.5769,1.95,4.6417,0.28
800,4.5751,0.98,4.6442,0.57
850,4.5625,0.98,4.6558,0.42
900,4.5637,1.17,4.6609,0.57
950,4.5708,2.15,4.6648,0.28
1000,4.5686,1.17,4.6772,0.35
1050,4.5635,1.56,4.6979,0.57
1100,4.5646,0.59,4.7062,0.00
1150,4.5604,2.15,4.7290,0.28
1200,4.5536,3.12,4.7520,0.00
1250,4.5585,1.17,4.7790,0.14
1300,4.5316,1.95,4.8077,0.14
1350,4.5382,2.15,4.8383,0.07
1400,4.5017,2.73,4.8837,0.07
1450,4.4661,2.34,4.9353,0.07
1500,4.4218,4.10,5.0200,0.07
1550,4.4056,4.49,5.0940,0.00
1600,4.3760,4.69,5.1671,0.28
1650,4.2474,7.81,5.1733,0.07
1700,4.1185,8.98,5.1504,0.21
1750,4.0734,9.77,5.1027,0.64
1800,3.8812,14.84,5.0738,0.64
1850,3.7274,17.97,5.0280,1.06
1900,3.4448,25.59,4.9384,1.63
1950,3.2908,25.98,4.8111,2.20
2000,2.9837,33.40,4.6090,2.76
2050,2.6252,40.43,4.2013,6.16
2100,2.1324,53.71,3.7123,9.70
2150,1.6470,62.89,3.0089,20.18
2200,1.2337,75.20,2.4079,32.51
2250,0.8422,87.89,1.9622,44.76
2300,0.6281,92.97,1.5895,56.16
2350,0.4554,96.88,1.3251,63.95
2400,0.3397,98.24,1.0850,73.80
2450,0.2672,99.02,0.8861,80.81
2500,0.1836,99.80,0.7431,84.28
2550,0.1422,100.00,0.6160,87.68
2600,0.1047,100.00,0.5324,90.01
2650,0.0818,100.00,0.4612,91.43
2700,0.0761,99.80,0.4022,92.14
2750,0.0615,100.00,0.3639,92.63
2800,0.0487,100.00,0.3236,93.56
2850,0.0413,100.00,0.2935,94.19
2900,0.0373,100.00,0.2757,94.05
2950,0.0349,100.00,0.2558,94.41
3000,0.0300,100.00,0.2362,94.41
3050,0.0264,100.00,0.2246,94.76
3100,0.0265,100.00,0.2102,95.33
3150,0.0224,100.00,0.1991,95.18
3200,0.0212,100.00,0.1902,95.40
3250,0.0200,100.00,0.1784,95.68
3300,0.0185,100.00,0.1729,95.75
3350,0.0174,100.00,0.1639,96.32
3400,0.0156,100.00,0.1578,95.89
3450,0.0144,100.00,0.1541,96.32
3500,0.0135,100.00,0.1487,96.25
3550,0.0124,100.00,0.1391,96.67
3600,0.0126,100.00,0.1356,97.03
3650,0.0121,100.00,0.1310,96.95
3700,0.0119,100.00,0.1276,97.38
3750,0.0105,100.00,0.1247,97.38
3800,0.0103,100.00,0.1199,97.59
3850,0.0105,100.00,0.1147,97.88
3900,0.0096,100.00,0.1131,97.73
3950,0.0091,100.00,0.1096,97.95
4000,0.0094,100.00,0.1067,97.95
4050,0.0087,100.00,0.1030,98.23
4100,0.0082,100.00,0.1008,98.09
4150,0.0079,100.00,0.0978,98.30
4200,0.0073,100.00,0.0954,98.30
4250,0.0073,100.00,0.0922,98.37
4300,0.0071,100.00,0.0918,98.16
4350,0.0071,100.00,0.0894,98.16
4400,0.0069,100.00,0.0878,98.30
4450,0.0068,100.00,0.0851,98.44
4500,0.0066,100.00,0.0839,98.58
4550,0.0064,100.00,0.0821,98.65
4600,0.0061,100.00,0.0804,98.73
4650,0.0060,100.00,0.0790,98.73
4700,0.0056,100.00,0.0775,98.80
4750,0.0056,100.00,0.0765,98.73
4800,0.0054,100.00,0.0740,98.80
4850,0.0052,100.00,0.0728,98.80
4900,0.0053,100.00,0.0710,98.87
4950,0.0053,100.00,0.0707,98.87
5000,0.0052,100.00,0.0687,98.87
5050,0.0049,100.00,0.0670,98.87
5100,0.0049,100.00,0.0662,98.87
5150,0.0046,100.00,0.0655,98.94
5200,0.0048,100.00,0.0639,98.94
5250,0.0047,100.00,0.0629,98.94
5300,0.0045,100.00,0.0621,98.94
5350,0.0042,100.00,0.0618,98.87
5400,0.0043,100.00,0.0597,98.94
