step,train_loss,train_acc,val_loss,val_acc
0,4.7525,1.17,4.6994,1.02
50,4.5727,0.78,4.6396,0.51
100,4.4348,6.45,4.8680,0.30
150,4.0126,15.04,4.9167,0.68
200,3.5194,28.12,4.7502,2.55
250,2.9329,40.43,4.5200,5.14
300,2.3193,58.40,4.2048,9.99
350,1.7095,71.29,3.7575,18.02
400,1.1642,83.79,3.1842,29.75
450,0.7478,90.82,2.6441,44.71
500,0.5141,94.92,2.1680,58.78
550,0.3287,98.24,1.8179,67.06
600,0.2206,99.41,1.6076,70.85
650,0.1495,99.80,1.3635,74.08
700,0.1109,100.00,1.2543,74.76
750,0.0779,100.00,1.0578,77.14
800,0.0693,100.00,0.9373,77.82
850,0.0394,100.00,0.7528,80.28
900,0.0277,100.00,0.6256,83.47
950,0.1750,98.83,0.7266,82.24
1000,0.0258,100.00,0.3939,90.44
1050,0.0248,100.00,0.3414,92.18
1100,0.0240,100.00,0.2919,93.41
1150,0.2188,98.24,0.4800,89.93
1200,0.0388,100.00,0.1636,98.39
1250,0.0371,100.00,0.1309,99.24
1300,0.0339,100.00,0.1056,99.62
