step,train_loss,train_acc,val_loss,val_acc
0,4.7511,1.76,4.7074,1.09
50,4.5388,2.73,4.6738,0.61
100,4.2494,6.64,4.9625,0.64
150,3.6473,25.20,4.8953,1.62
200,2.9797,41.02,4.6541,4.28
250,2.2483,59.57,4.2207,10.44
300,1.4650,76.95,3.5309,21.63
350,0.9114,90.04,2.8820,36.26
400,0.6061,94.14,2.3414,49.57
450,0.3449,98.83,1.9456,57.07
500,0.1947,99.80,1.5656,63.34
550,0.1282,100.00,1.2480,68.33
600,0.0729,100.00,0.9495,73.94
650,0.0475,100.00,0.7001,80.61
700,0.0307,100.00,0.4504,89.32
750,0.0182,100.00,0.2854,95.22
800,0.0516,100.00,0.2378,97.69
850,0.0310,100.00,0.1596,98.96
900,0.0282,100.00,0.1249,99.50
950,0.0223,100.00,0.0881,99.92
