step,train_loss,train_acc,val_loss,val_acc
0,4.7658,0.39,4.7133,0.99
50,4.3665,7.62,4.7832,0.48
100,3.6971,26.37,5.0562,1.03
150,3.0195,40.04,5.0846,2.94
200,2.1459,60.94,5.0757,6.45
250,1.4580,76.17,5.0243,11.94
300,0.8121,92.58,4.9783,17.25
350,0.4146,99.22,4.9205,22.97
400,0.2239,99.61,4.9145,27.05
450,0.1279,100.00,4.8712,29.86
500,0.0875,100.00,4.8987,30.82
550,0.0705,100.00,4.9277,31.81
600,0.0669,100.00,5.0595,30.75
650,0.0344,100.00,5.0360,33.16
700,0.0409,100.00,5.0402,33.42
750,0.0748,99.80,5.3232,29.68
800,0.0231,100.00,5.2183,34.43
850,0.0123,100.00,5.0414,36.40
900,0.2150,99.02,5.3411,26.92
950,0.0342,100.00,5.0559,34.68
1000,0.0333,100.00,4.8615,35.83
1050,1.8152,58.98,5.8797,6.78
1100,0.0797,100.00,4.9717,33.35
1150,0.0478,100.00,4.7586,35.80
1200,0.1365,99.80,4.9212,28.64
1250,0.0867,100.00,4.8323,33.65
1300,0.0513,100.00,4.6759,35.97
1350,1.3177,75.78,5.0255,20.10
1400,0.0872,100.00,4.7416,34.75
1450,0.0606,100.00,4.5707,35.97
1500,0.3264,98.63,4.8616,28.89
1550,0.0747,100.00,4.6092,36.15
1600,0.0736,100.00,4.4875,36.49
1650,0.1494,99.80,4.6112,33.95
1700,0.0736,100.00,4.4765,37.02
1750,0.6592,92.38,4.7370,26.97
1800,0.0829,100.00,4.4685,36.24
1850,0.0924,100.00,4.3579,36.54
1900,0.2007,99.80,4.4957,34.11
1950,0.0698,100.00,4.2908,37.39
2000,0.8030,90.43,4.7782,23.43
2050,0.1082,100.00,4.2565,37.09
2100,0.0878,100.00,4.1707,37.65
2150,0.1640,100.00,4.2524,35.12
2200,0.0865,100.00,4.0848,37.67
2250,1.0441,82.42,4.5981,21.98
2300,0.1347,100.00,4.0198,37.21
2350,0.1270,100.00,3.8942,37.81
2400,0.1481,99.80,3.8714,37.80
2450,0.0902,100.00,3.7204,39.21
2500,0.3327,99.22,3.7597,34.66
2550,0.0821,100.00,3.4924,39.46
2600,3.4395,19.34,4.5783,7.23
2650,0.1867,99.80,3.1598,39.87
2700,0.0979,100.00,2.9608,41.18
2750,0.5011,97.07,3.0470,37.21
2800,0.0834,100.00,2.4199,44.83
2850,0.0841,100.00,2.3054,46.17
2900,0.1857,99.22,1.7685,54.68
2950,0.0724,100.00,1.3272,64.63
3000,0.0794,100.00,1.1877,69.27
3050,0.2227,99.80,0.9738,79.51
3100,0.0542,100.00,0.4382,94.99
3150,0.0450,100.00,0.3413,97.52
3200,0.1027,100.00,3.1228,22.39
3250,0.1011,100.00,0.2546,99.08
3300,0.0445,100.00,0.1300,99.93
